#{"t_start": 1651951756.5723543, "env_id": null}
r,l,t
-55.610056,90,19.301654
-85.20919,90,19.388422
-58.441437,90,19.472616
-66.648115,90,19.556392
-111.735945,90,19.642406
-110.483129,90,19.726785
-81.993757,90,19.814552
-68.356834,90,19.898328
-99.133606,90,19.985096
-76.262885,90,20.070866
-128.635118,90,20.155921
-72.73868,90,20.241692
-67.849519,90,20.326473
-109.642662,90,20.412236
-106.954586,90,20.498435
-100.005192,90,20.584206
-70.078803,90,20.675434
-101.246485,90,20.761196
-73.341749,90,20.845969
-101.170134,90,20.930753
-51.26277,90,21.015834
-56.667708,90,21.29506
-81.580209,90,21.380831
-77.676688,90,21.470591
-55.315177,90,21.554368
-69.063162,90,21.637147
-53.588439,90,21.717758
-68.077145,90,21.799544
-63.271671,90,21.881321
-65.740136,90,21.962105
-35.418256,90,22.042888
-46.484135,90,22.123672
-70.359861,90,22.204456
-71.890422,90,22.28524
-81.146059,90,22.366023
-56.3216,90,22.447804
-64.937715,90,22.529587
-73.043173,90,22.612364
-69.951853,90,22.693397
-78.209991,90,22.774181
-78.01752,90,22.854965
-84.003751,90,22.935749
-65.031446,90,23.017529
-77.981114,90,23.098313
-58.625818,90,23.373577
-59.914179,90,23.467325
-69.466691,90,23.554094
-40.315299,90,23.639864
-99.140156,90,23.722758
-54.69737,90,23.803542
-67.626937,90,23.884326
-72.100304,90,23.965121
-72.841136,90,24.046891
-55.245857,90,24.129669
-38.90357,90,24.211451
-60.579943,90,24.294228
-83.35651,90,24.377008
-34.141495,90,24.462129
-55.953632,90,24.547299
-40.462792,90,24.632072
-73.06194,90,24.716485
-84.912877,90,24.802099
-21.689692,90,24.886873
-52.67945,90,24.971231
-44.513013,90,25.056004
-42.000744,90,25.141775
-46.12286,90,25.226555
-39.365535,90,25.531731
-26.559394,90,25.626478
-40.834407,90,25.716782
-89.114866,90,25.803774
-58.335955,90,25.895529
-88.818783,90,25.980508
-94.856219,90,26.068317
-57.423744,90,26.154043
-36.928754,90,26.239814
-31.802968,90,26.325595
-38.458695,90,26.410357
-50.257242,90,26.495131
-42.346849,90,26.578907
-32.897857,90,26.678217
-35.810217,90,26.762012
-36.794877,90,26.848761
-73.8093,90,26.93154
-33.531961,90,27.019305
-39.469121,90,27.109064
-49.882828,90,27.192842
-88.445307,90,27.276618
-30.12522,90,27.360394
-41.756368,90,27.636653
-32.642043,90,27.733608
-30.262734,90,27.820376
-59.210608,90,27.911134
-62.327998,90,27.993913
-60.34942,90,28.074697
-74.809681,90,28.156478
-39.036566,90,28.23826
-43.337217,90,28.320041
-48.159471,90,28.40282
-79.366173,90,28.483603
-61.290623,90,28.566382
-55.197922,90,28.648688
-55.849394,90,28.730163
-53.373706,90,28.813938
-43.975943,90,28.898712
-65.652659,90,28.982487
-32.467926,90,29.064269
-36.225098,90,29.14605
-33.047155,90,29.229475
-46.854635,90,29.311256
-33.391933,90,29.393038
-53.829973,90,29.476034
-46.911238,90,29.748562
-37.024223,90,29.838322
-53.989048,90,29.924094
-74.593095,90,30.011859
-60.426481,90,30.095636
-70.304182,90,30.180714
-40.081878,90,30.265516
-42.073863,90,30.350262
-27.951881,90,30.435034
-41.697358,90,30.519808
-31.539532,90,30.604581
-37.70403,90,30.689309
-33.692476,90,30.774082
-29.538454,90,30.857859
-43.285685,90,30.943629
-44.698072,90,31.035383
-24.150648,90,31.120156
-51.525638,90,31.206021
-24.404766,90,31.290799
-80.189034,90,31.377111
-83.020442,90,31.462051
-24.330457,90,31.545826
-35.509293,90,31.628605
-24.704619,90,31.913954
-44.245301,90,32.004712
-40.005319,90,32.092477
-30.89266,90,32.177252
-36.865376,90,32.26007
-24.221994,90,32.340854
-71.618974,90,32.421638
-16.408693,90,32.502422
-23.433252,90,32.583206
-38.568853,90,32.665351
-32.550954,90,32.746135
-19.079661,90,32.826919
-36.956662,90,32.907703
-33.121374,90,32.989483
-34.414072,90,33.070267
-18.432521,90,33.151051
-72.331116,90,33.234079
-40.546996,90,33.316856
-63.904096,90,33.399635
-71.060075,90,33.480543
-38.565967,90,33.56033
-36.832806,90,33.641242
-70.092986,90,33.72171
-37.00283,90,34.004952
-19.682571,90,34.100696
-40.608347,90,34.184473
-19.022222,90,34.266255
-19.497967,90,34.347038
-32.098308,90,34.430815
-33.959038,90,34.515588
-103.291626,90,34.600361
-24.811883,90,34.68539
-20.460919,90,34.770164
-98.314746,90,34.854937
-36.040945,90,34.938713
-17.534423,90,35.024484
-100.727008,90,35.10826
-28.1047,90,35.193033
-54.148139,90,35.278803
-26.998665,90,35.363577
-43.959258,90,35.449347
-24.082689,90,35.534121
-22.233221,90,35.618894
-54.829831,90,35.703885
-39.072419,90,35.787817
-23.418419,90,36.062283
-48.238233,90,36.154037
-43.163408,90,36.241883
-34.407033,90,36.328651
-26.856707,90,36.414454
-70.669779,90,36.4982
-21.807422,90,36.580978
-50.366587,90,36.662359
-51.09076,90,36.743143
-24.496391,90,36.823928
-28.396973,90,36.904712
-54.236525,90,36.986493
-29.163294,90,37.068275
-34.490517,90,37.149059
-33.936678,90,37.229841
-55.724455,90,37.311623
-28.652466,90,37.392406
-84.178519,90,37.47319
-21.925604,90,37.553975
-42.95387,90,37.635756
-28.589051,90,37.716721
-29.173702,90,37.798515
-19.703178,90,37.879287
-15.812166,90,38.155547
-25.238129,90,38.244311
-20.688401,90,38.33323
-60.993094,90,38.416009
-42.329345,90,38.49779
-19.956323,90,38.579571
-47.246932,90,38.662314
-29.45829,90,38.744096
-33.928787,90,38.827872
-30.426847,90,38.911649
-60.112115,90,38.992433
-26.867493,90,39.073216
-35.561577,90,39.154001
-29.200998,90,39.237321
-54.776171,90,39.318105
-47.150218,90,39.401631
-27.502071,90,39.486815
-49.813241,90,39.570944
-25.433008,90,39.657045
-48.596532,90,39.741169
-47.685837,90,39.825974
-32.591527,90,39.909718
-30.343096,90,39.993494
-22.853897,90,40.290969
-60.863078,90,40.379731
-43.449421,90,40.4665
-16.317691,90,40.552271
-24.827734,90,40.638041
-25.154821,90,40.724485
-22.733735,90,40.809258
-27.766407,90,40.894274
-25.405864,90,40.979049
-34.833851,90,41.069806
-21.051958,90,41.158577
-59.22406,90,41.248335
-23.901674,90,41.350055
-28.824075,90,41.443805
-63.358474,90,41.532569
-32.001044,90,41.621331
-54.544138,90,41.705678
-58.068418,90,41.789454
-28.485662,90,41.876222
-55.193726,90,41.958004
-22.187343,90,42.041778
-50.375607,90,42.127551
-25.912498,90,42.208333
-15.10832,90,42.498556
-35.234409,90,42.587319
-25.341631,90,42.672203
-24.310608,90,42.753984
-31.46055,90,42.835765
-54.93449,90,42.916549
-35.890617,90,42.99833
-74.678821,90,43.084101
-24.382912,90,43.165882
-61.194751,90,43.247663
-43.932638,90,43.328448
-20.783097,90,43.410229
-25.050821,90,43.494005
-21.093469,90,43.574789
-39.951157,90,43.656792
-29.188791,90,43.737576
-41.991696,90,43.820354
-28.235458,90,43.902134
-21.182506,90,43.982919
-63.799325,90,44.065698
-17.225597,90,44.149487
-19.086229,90,44.230258
-34.055382,90,44.511714
-62.608257,90,44.597484
-67.655489,90,44.697127
-53.806888,90,44.784496
-21.35853,90,44.869269
-35.095179,90,44.95504
-24.911932,90,45.043803
-26.881824,90,45.129573
-48.398433,90,45.214364
-56.148768,90,45.300117
-29.978755,90,45.386423
-14.489778,90,45.472187
-41.701562,90,45.561661
-25.637789,90,45.647334
-72.468161,90,45.733705
-43.839211,90,45.818755
-35.282409,90,45.902733
-19.142798,90,45.986508
-44.831613,90,46.07247
-30.036288,90,46.15756
-18.845,90,46.242334
-28.709816,90,46.32631
-102.36664,90,46.413078
-28.238196,90,46.712088
-30.999445,90,46.806834
-16.947131,90,46.897591
-68.939806,90,46.980371
-11.433718,90,47.061155
-25.222098,90,47.142936
-29.607085,90,47.223719
-82.138881,90,47.304504
-35.251405,90,47.385287
-28.913974,90,47.469063
-44.687576,90,47.551842
-27.254688,90,47.635619
-86.401526,90,47.718683
-49.845814,90,47.801735
-29.792872,90,47.883508
-70.831996,90,47.967287
-15.05446,90,48.050062
-21.332095,90,48.131199
-34.065524,90,48.214976
-13.55757,90,48.297754
-44.281516,90,48.378609
-38.680261,90,48.460391
-30.69695,90,48.542171
-52.003886,90,48.822714
-34.749079,90,48.91746
-8.992653,90,49.006222
-23.978602,90,49.089999
-19.102514,90,49.173794
-91.762373,90,49.257289
-30.637116,90,49.339077
-37.537862,90,49.423843
-23.893331,90,49.507619
-72.912077,90,49.592392
-24.904751,90,49.677816
-20.348147,90,49.762589
-85.632305,90,49.84836
-36.462489,90,49.932148
-29.759934,90,50.015912
-45.88932,90,50.100686
-42.063074,90,50.186455
-69.715392,90,50.270231
-34.33831,90,50.355011
-22.381815,90,50.441772
-43.403626,90,50.526547
-29.554619,90,50.611319
-58.207765,90,50.696237
-17.289747,90,51.001726
-10.196506,90,51.096473
-31.808146,90,51.184239
-23.605149,90,51.269967
-19.879752,90,51.35474
-37.357291,90,51.439706
-32.754959,90,51.525476
-40.867014,90,51.6105
-84.021421,90,51.694715
-39.936761,90,51.784492
-22.082588,90,51.866257
-46.959597,90,51.947041
-25.765455,90,52.028822
-47.202403,90,52.109606
-25.194447,90,52.191387
-67.783527,90,52.273169
-52.398395,90,52.35495
-35.880399,90,52.435734
-15.25471,90,52.517515
-37.045299,90,52.599297
-41.991444,90,52.684225
-42.181298,90,52.766006
-26.865361,90,53.042267
-29.247597,90,53.13103
-57.053714,90,53.219793
-39.706711,90,53.302573
-45.670477,90,53.384354
-33.057133,90,53.466136
-68.133361,90,53.547917
-22.751531,90,53.629698
-73.174824,90,53.711585
-46.517676,90,53.792369
-18.9503,90,53.873153
-29.715823,90,53.953937
-29.485121,90,54.035718
-37.658511,90,54.117499
-41.21965,90,54.199281
-47.163897,90,54.282059
-60.676074,90,54.363841
-64.610437,90,54.448826
-47.393042,90,54.534597
-31.556332,90,54.618373
-26.109769,90,54.703181
-35.879222,90,54.787953
-39.844244,90,54.871729
-30.597085,90,55.156965
-32.255227,90,55.243733
-46.358553,90,55.330501
-33.661094,90,55.419269
-19.741417,90,55.504038
-45.520744,90,55.588811
-14.920321,90,55.674749
-20.448213,90,55.758525
-49.390301,90,55.843591
-145.558831,90,55.927367
-36.413805,90,56.01214
-65.777992,90,56.095916
-34.727621,90,56.179692
-74.306417,90,56.265495
-14.39716,90,56.350237
-49.507173,90,56.434241
-21.90522,90,56.520011
-19.804302,90,56.603787
-22.709455,90,56.687222
-20.283961,90,56.770001
-29.622005,90,56.850784
-55.29947,90,56.931568
-38.096565,90,57.012352
-43.305437,90,57.295595
-22.495998,90,57.395329
-21.245541,90,57.487082
-39.577921,90,57.571856
-28.195576,90,57.655758
-56.162074,90,57.741529
-23.325653,90,57.827534
-34.754006,90,57.914318
-19.142131,90,57.999075
-64.085979,90,58.083848
-19.830925,90,58.165649
-22.936693,90,58.248408
-16.237498,90,58.333181
-18.500057,90,58.416958
-54.194895,90,58.50074
-89.106702,90,58.589496
-96.128219,90,58.674229
-46.154805,90,58.757007
-18.498442,90,58.842777
-25.286896,90,58.932537
-21.870921,90,59.015326
-34.672609,90,59.098094
-60.8962,90,59.183876
-50.728992,90,59.491382
-23.284578,90,59.583135
-53.960512,90,59.671667
-31.058405,90,59.756428
-68.7544,90,59.844361
-46.642301,90,59.929135
-52.023674,90,60.018895
-24.025181,90,60.103668
-24.038694,90,60.190436
-46.457176,90,60.277482
-46.791705,90,60.362255
-40.273794,90,60.447032
-93.797443,90,60.532799
-25.362046,90,60.619568
-32.813931,90,60.705173
-36.888456,90,60.790945
-30.327329,90,60.875691
-59.226952,90,60.960465
-42.896256,90,61.046236
-36.077139,90,61.131009
-45.525019,90,61.216789
-75.605342,90,61.30255
-50.125951,90,61.589048
-36.665114,90,61.687433
-32.439157,90,61.784174
-28.033487,90,61.869945
-30.606953,90,61.953722
-13.854153,90,62.035504
-32.701521,90,62.116287
-19.034463,90,62.200064
-25.314933,90,62.280848
-61.21798,90,62.362629
-80.486609,90,62.443411
-32.463931,90,62.524197
-18.109652,90,62.608988
-29.898276,90,62.693163
-20.978672,90,62.773947
-34.16329,90,62.855729
-17.445052,90,62.936514
-42.219052,90,63.017298
-15.834149,90,63.098082
-14.193503,90,63.179863
-73.082532,90,63.260647
-34.788622,90,63.341431
-31.689416,90,63.423212
-14.724644,90,63.729973
-25.804415,90,63.820731
-36.216669,90,63.913496
-24.431097,90,63.999271
-20.097323,90,64.082033
-69.889172,90,64.162825
-14.476639,90,64.2436
-11.981141,90,64.324406
-46.038399,90,64.407187
-32.072053,90,64.492779
-20.309118,90,64.577385
-35.796995,90,64.664339
-31.970792,90,64.748103
-16.705032,90,64.832897
-26.922656,90,64.91765
-39.407447,90,65.003453
-26.201632,90,65.088213
-24.856681,90,65.173219
-30.241399,90,65.258138
-32.599843,90,65.343572
-26.895488,90,65.428349
-24.265799,90,65.515114
-52.880813,90,65.59999
-47.091881,90,65.900864
-39.496082,90,65.985637
-18.28305,90,66.069413
-29.578679,90,66.155185
-32.336712,90,66.239958
-14.861443,90,66.324732
-19.109733,90,66.41051
-35.7223,90,66.495276
-91.477339,90,66.577056
-31.836545,90,66.65823
-21.713032,90,66.740012
-40.236359,90,66.820796
-63.845873,90,66.902577
-51.201977,90,66.983361
-65.62904,90,67.065142
-19.762025,90,67.145926
-29.14854,90,67.22671
-16.044654,90,67.307494
-20.836474,90,67.388278
-35.373882,90,67.470059
-39.226249,90,67.551841
-42.216374,90,67.632624
-56.785281,90,67.714516
-38.174691,90,68.018358
-13.561687,90,68.113105
-19.957155,90,68.203862
-63.369436,90,68.286641
-14.991302,90,68.367425
-23.272192,90,68.448209
-41.767793,90,68.528993
-20.066283,90,68.610895
-22.382436,90,68.694114
-26.697823,90,68.774897
-32.479933,90,68.858672
-27.353238,90,68.943446
-23.621325,90,69.026225
-51.0037,90,69.109004
-18.171214,90,69.191783
-43.159859,90,69.280933
-19.184613,90,69.364709
-18.82994,90,69.449481
-33.614602,90,69.534696
-39.537893,90,69.618472
-17.589536,90,69.702615
-26.681971,90,69.787409
-24.412272,90,70.055777
-49.920732,90,70.149526
-68.038411,90,70.237293
-42.936783,90,70.323063
-26.588699,90,70.408834
-24.057525,90,70.495863
-47.248168,90,70.579639
-15.428124,90,70.665409
-32.292031,90,70.751277
-25.864789,90,70.837207
-19.949078,90,70.922013
-34.457829,90,71.005756
-44.502934,90,71.090529
-51.479593,90,71.177063
-43.883153,90,71.261037
-30.696158,90,71.346807
-36.56413,90,71.430583
-25.021187,90,71.515356
-57.314024,90,71.599132
-21.659593,90,71.682624
-49.112376,90,71.764405
-19.75184,90,71.845189
-39.032597,90,71.925973
-35.871039,90,72.210216
-73.150759,90,72.303967
-43.049994,90,72.396721
-12.985592,90,72.482488
-17.540135,90,72.573245
-22.795321,90,72.657237
-72.174228,90,72.741013
-42.536466,90,72.823938
-15.762252,90,72.904729
-52.166003,90,72.985506
-27.594369,90,73.06629
-23.232074,90,73.147074
-39.207021,90,73.228855
-49.875817,90,73.312637
-60.303215,90,73.395409
-88.159461,90,73.479185
-53.712244,90,73.567948
-61.294726,90,73.657701
-51.091919,90,73.745466
-53.683501,90,73.833231
-37.882975,90,73.917008
-30.422629,90,73.998788
-43.032257,90,74.079573
-48.367413,90,74.389207
-66.656658,90,74.476972
-30.762006,90,74.564755
-23.097794,90,74.65221
-57.145107,90,74.73966
-48.9369,90,74.824433
-19.176114,90,74.9112
-36.46774,90,74.994978
-28.23592,90,75.078753
-21.748511,90,75.163551
-33.999998,90,75.247714
-34.603598,90,75.334482
-44.271294,90,75.420253
-20.391919,90,75.504028
-31.430444,90,75.5898
-26.082422,90,75.676646
-28.560893,90,75.763414
-24.952194,90,75.850182
-40.148935,90,75.935398
-29.07164,90,76.020171
-20.04289,90,76.103978
-46.128786,90,76.188721
-49.381734,90,76.272781
-35.70992,90,76.558432
-13.875863,90,76.648115
-25.930709,90,76.738821
-20.209961,90,76.8216
-40.619696,90,76.902384
-41.24504,90,76.983167
-23.084139,90,77.066964
-19.54981,90,77.150021
-26.802864,90,77.231801
-32.568966,90,77.32456
-43.711909,90,77.406343
-19.572449,90,77.487127
-17.426338,90,77.568908
-31.574859,90,77.650664
-39.18959,90,77.731448
-14.540116,90,77.813229
-23.077541,90,77.895011
-26.563333,90,77.975795
-37.853207,90,78.056579
-18.158402,90,78.137362
-37.436923,90,78.219158
-23.222753,90,78.302919
-24.06885,90,78.583169
-29.594435,90,78.679087
-25.551059,90,78.773834
-37.665215,90,78.860614
-35.337317,90,78.943382
-43.247593,90,79.027345
-46.033464,90,79.110123
-22.318982,90,79.192901
-13.094172,90,79.276823
-21.330872,90,79.358604
-35.212553,90,79.443965
-32.189119,90,79.527631
-33.203229,90,79.614399
-37.32442,90,79.699591
-34.678244,90,79.784402
-35.146127,90,79.87213
-12.781238,90,79.955937
-31.265384,90,80.040679
-59.82398,90,80.125726
-19.077428,90,80.210499
-39.588171,90,80.295273
-15.436612,90,80.380207
-17.285819,90,80.465972
-31.191034,90,80.776745
-32.476339,90,80.876478
-74.472573,90,80.966239
-30.429443,90,81.052889
-22.341559,90,81.137662
-27.227241,90,81.221621
-44.994922,90,81.307416
-51.354369,90,81.391167
-48.616292,90,81.47594
-67.077097,90,81.559717
-32.753204,90,81.643493
-44.264425,90,81.724406
-33.140955,90,81.80519
-21.286835,90,81.885974
-45.6363,90,81.967755
-45.224506,90,82.049536
-25.597286,90,82.129322
-20.0862,90,82.210106
-31.879056,90,82.29089
-31.809403,90,82.371674
-21.081956,90,82.452457
-33.241394,90,82.534239
-33.47359,90,82.61602
-84.780242,90,82.91294
-44.20828,90,83.00569
-30.095985,90,83.094455
-29.082091,90,83.179227
-36.418096,90,83.263016
-24.310962,90,83.347776
-15.901779,90,83.431579
-45.45542,90,83.514332
-45.95862,90,83.595152
-60.270345,90,83.677596
-41.063138,90,83.759377
-59.540099,90,83.840161
-36.537892,90,83.921942
-63.132549,90,84.005719
-22.304446,90,84.086503
-33.187111,90,84.168283
-31.856797,90,84.249067
-26.438094,90,84.329852
-41.600265,90,84.412933
-21.422897,90,84.498471
-19.334911,90,84.583376
-36.838256,90,84.668146
-16.432299,90,84.753917
-20.013237,90,85.053116
-64.37674,90,85.138887
-23.468944,90,85.230796
-39.101453,90,85.316797
-43.65579,90,85.401572
-23.244763,90,85.487115
-28.899279,90,85.571887
-42.078466,90,85.658753
-30.954699,90,85.744524
-40.980521,90,85.830488
-39.658132,90,85.914578
-16.284987,90,86.001173
-40.537751,90,86.085946
-62.312312,90,86.169721
-17.346778,90,86.254495
-36.088681,90,86.339287
-30.329513,90,86.424042
-31.81469,90,86.510404
-46.118608,90,86.592163
-13.44124,90,86.673121
-30.961,90,86.758864
-14.403372,90,86.840645
-28.370078,90,87.133731
-27.714014,90,87.221495
-18.238798,90,87.309261
-49.056156,90,87.393039
-93.128491,90,87.474819
-29.698663,90,87.555603
-23.749351,90,87.636387
-24.314321,90,87.717524
-56.713927,90,87.798309
-28.609078,90,87.879119
-28.378999,90,87.959908
-28.924145,90,88.041679
-28.643614,90,88.123438
-19.373293,90,88.205221
-18.842595,90,88.287998
-64.279725,90,88.372771
-40.297459,90,88.45555
-39.403965,90,88.54132
-22.195946,90,88.625096
-54.684498,90,88.706094
-39.012556,90,88.790867
-34.595985,90,88.874669
-33.348952,90,88.955428
-66.339275,90,89.250637
-22.116212,90,89.349382
-48.824632,90,89.447121
-24.925011,90,89.536889
-14.785531,90,89.627813
-26.25211,90,89.717515
-28.84815,90,89.806278
-33.327204,90,89.898032
-30.258451,90,89.986794
-19.806343,90,90.071568
-33.361329,90,90.156505
-25.316526,90,90.240294
-39.037182,90,90.325242
-25.991161,90,90.40802
-30.894764,90,90.494812
-41.903986,90,90.579569
-20.149206,90,90.666994
-32.863996,90,90.751768
-88.878441,90,90.837895
-27.162527,90,90.920648
-26.969499,90,91.005422
-27.723864,90,91.092343
-38.356002,90,91.176872
-31.20173,90,91.472617
-39.352061,90,91.556393
-39.229434,90,91.645015
-43.581959,90,91.729417
-34.335614,90,91.81444
-16.525619,90,91.896221
-31.898999,90,91.978002
-10.805501,90,92.059784
-36.000243,90,92.141565
-19.420646,90,92.222349
-32.48657,90,92.303133
-16.692416,90,92.384913
-28.88778,90,92.465697
-40.857595,90,92.547478
-30.393877,90,92.629259
-21.409262,90,92.710897
-28.635637,90,92.792678
-26.607941,90,92.876453
-48.485988,90,92.957237
-21.340095,90,93.039018
-25.476821,90,93.119802
-23.53784,90,93.201584
-19.528673,90,93.290346
-38.467353,90,93.57658
-19.842907,90,93.668519
-31.038482,90,93.755287
-38.815504,90,93.84405
-37.631126,90,93.924834
-57.638492,90,94.005618
-31.648567,90,94.087399
-23.627554,90,94.168183
-23.307079,90,94.249964
-32.939377,90,94.330748
-20.768251,90,94.413495
-25.741251,90,94.498268
-118.618812,90,94.582044
-22.850361,90,94.667233
-27.481993,90,94.752047
-13.309603,90,94.834966
-32.464385,90,94.920563
-36.04044,90,95.003341
-25.772176,90,95.090299
-25.130929,90,95.174068
-40.243502,90,95.258842
-16.100802,90,95.342618
-24.092383,90,95.426687
-21.572088,90,95.733221
-28.319664,90,95.81899
-40.523961,90,95.908751
-31.515844,90,95.992548
-25.588647,90,96.077301
-25.032423,90,96.162073
-39.689288,90,96.24585
-42.272982,90,96.329625
-27.824672,90,96.414399
-33.537076,90,96.499172
-26.574979,90,96.581951
-28.574722,90,96.666019
-43.723071,90,96.748797
-17.27561,90,96.831576
-25.758175,90,96.913357
-23.367944,90,96.993144
-28.618959,90,97.073929
-20.025777,90,97.154712
-30.690444,90,97.236494
-21.462435,90,97.318428
-24.563091,90,97.398232
-14.459653,90,97.478998
-47.441503,90,97.774109
-33.960422,90,97.865863
-16.546965,90,97.958615
-37.871306,90,98.040397
-22.49051,90,98.122178
-20.710537,90,98.204958
-37.607954,90,98.287736
-32.028657,90,98.371512
-27.23109,90,98.454291
-43.19318,90,98.540061
-52.726877,90,98.621842
-13.669257,90,98.702948
-24.381742,90,98.784729
-40.156656,90,98.8705
-32.904337,90,98.955273
-15.661225,90,99.038051
-21.120707,90,99.122824
-87.452805,90,99.206634
-17.847513,90,99.289599
-15.622053,90,99.375542
-33.397165,90,99.460389
-19.225839,90,99.545765
-20.188193,90,99.630538
-31.790353,90,99.922892
-37.113617,90,100.014646
-43.32618,90,100.102411
