#{"t_start": 1651712442.4566464, "env_id": null}
r,l,t
-144.998524,15,2.988744
-88.655635,15,2.998773
-73.25156,15,3.010852
-120.537398,15,3.018867
-93.830965,15,3.031035
-55.044784,15,3.04909
-132.332833,15,3.059148
-98.025002,15,3.071235
-126.650066,15,3.07926
-118.26121,15,3.091315
-171.853589,15,3.109367
-19.463723,15,3.119419
-59.503109,15,3.131476
-30.312486,15,3.139507
-100.03689,15,3.159627
-346.850598,15,3.171698
-131.314516,15,3.179712
-82.663983,15,3.191759
-35.397715,15,3.199773
-31.83638,15,3.21985
-71.488385,15,3.231913
-14.539467,15,3.239927
-172.087863,15,3.251984
-135.485261,15,3.260009
-54.068234,15,3.280121
-50.851063,15,3.292189
-105.912406,15,3.300203
-124.772712,15,3.312256
-47.801526,15,3.320271
-47.707889,15,3.340346
-180.824853,15,3.352436
-134.918796,15,3.36045
-231.450621,15,3.372516
-107.96827,15,3.390619
-66.893859,15,3.400677
-38.547564,15,3.41274
-99.542247,15,3.420755
-84.292922,15,3.622009
-66.484934,15,3.642128
-78.295854,15,3.654189
-74.755786,15,3.662229
-61.765846,15,3.682351
-20.756528,15,3.69443
-141.534559,15,3.702471
-43.040423,15,3.722599
-37.614442,15,3.734686
-75.935379,15,3.754814
-96.904694,15,3.762853
-133.221228,15,3.77494
-64.012772,15,3.782977
-47.318001,15,3.803095
-96.132198,15,3.815187
-148.17777,15,3.823198
-218.829237,15,3.835248
-168.153943,15,3.8533
-43.647031,15,3.863324
-46.657745,15,3.87536
-205.001001,15,3.883394
-85.484658,15,3.903498
-172.462583,15,3.915552
-56.271508,15,3.923566
-117.48647,15,3.935834
-24.004484,15,3.943857
-116.328314,15,3.963928
-29.40401,15,3.97598
-21.235441,15,3.984007
-44.097419,15,3.996066
-180.606501,15,4.004096
-115.287882,15,4.024164
-61.515359,15,4.036307
-167.515901,15,4.044344
-99.296366,15,4.056396
-87.128059,15,4.06441
-255.155609,15,4.084536
-60.03533,15,4.09659
-43.968824,15,4.104604
-23.500104,15,4.116659
-121.182038,15,4.124688
-71.477694,15,4.144753
-61.744502,15,4.156897
-72.365846,15,4.164911
-164.560622,15,4.176964
-76.797684,15,4.184976
-33.587971,15,4.205045
-75.390882,15,4.217096
-111.348312,15,4.225111
-61.035939,15,4.237171
-166.511108,15,4.245183
-55.13485,15,4.265309
-90.105314,15,4.277402
-40.945495,15,4.285441
-8.756693,15,4.2975
-79.858574,15,4.315555
-128.036903,15,4.325584
-78.599059,15,4.337677
-63.975872,15,4.345698
-27.28523,15,4.357762
-80.274192,15,4.365778
-19.848532,15,4.385872
-60.496434,15,4.397971
-70.338667,15,4.405986
-149.5552,15,4.418056
-101.592388,15,4.436128
-287.510042,15,4.446245
-69.399176,15,4.458323
-159.874583,15,4.466366
-45.668351,15,4.478426
-78.039575,15,4.496464
-76.16175,15,4.506505
-87.575352,15,4.518598
-28.248778,15,4.526641
-61.310962,15,4.538862
-54.043502,15,4.556906
-46.934902,15,4.566963
-14.955094,15,4.579021
-126.864739,15,4.587035
-72.190625,15,4.599118
-151.113909,15,4.617208
-26.213372,15,4.627238
-188.409058,15,4.639293
-99.181182,15,4.647308
-62.52738,15,4.659359
-87.713412,15,4.677416
-198.85495,15,4.687451
-34.020243,15,4.699505
-59.435805,15,4.70752
-112.168676,15,4.719593
-21.39597,15,4.739658
-96.746975,15,4.747671
-74.376561,15,4.759728
-36.383115,15,4.767742
-41.677424,15,4.787842
-78.701057,15,4.799921
-57.90306,15,4.807935
-131.266776,15,4.820003
-72.237961,15,4.828026
-44.709601,15,4.848104
-138.330813,15,4.86019
-165.072075,15,4.868202
-85.021056,15,4.880269
-64.322687,15,4.888283
-30.958413,15,4.908417
-60.822386,15,4.920514
-62.340628,15,4.928527
-19.988594,15,4.940598
-103.495389,15,4.948617
-58.022805,15,4.968667
-398.301347,15,4.98071
-78.150674,15,4.988724
-521.144675,15,5.00079
-63.115227,15,5.008804
-377.747864,15,5.028873
-61.637095,15,5.040942
-67.827283,15,5.048956
-22.423321,15,5.061021
-230.191096,15,5.069036
-202.311961,15,5.089124
-57.683674,15,5.101179
-111.17509,15,5.109212
-53.155899,15,5.121266
-178.353034,15,5.12928
-80.107848,15,5.149345
-30.285225,15,5.161473
-246.097595,15,5.171501
-44.898045,15,5.181554
-307.698858,15,5.189568
-61.556543,15,5.201625
-31.66381,15,5.219703
-42.97648,15,5.229751
-38.004403,15,5.241834
-226.646363,15,5.251864
-117.934138,15,5.261914
-112.658787,15,5.271944
-109.810529,15,5.463562
-38.295334,15,5.473635
-36.263104,15,5.483708
-62.821557,15,5.50182
-14.169498,15,5.513938
-138.603573,15,5.524058
-522.433793,15,5.534187
-63.164483,15,5.544268
-145.799071,15,5.554346
-21.119067,15,5.57246
-58.774973,15,5.584571
-87.167673,15,5.594684
-121.100254,15,5.604763
-63.201164,15,5.622871
-36.063225,15,5.635079
-20.395744,15,5.645153
-83.077739,15,5.665254
-67.505518,15,5.675284
-59.69592,15,5.685357
-37.732836,15,5.695387
-20.696504,15,5.713474
-87.356109,15,5.725546
-49.262018,15,5.735592
-76.543097,15,5.745852
-33.292953,15,5.755882
-38.397652,15,5.765937
-111.660438,15,5.78404
-132.274111,15,5.794069
-35.680764,15,5.806139
-42.092682,15,5.81617
-83.513433,15,5.826269
-30.127662,15,5.836297
-49.407589,15,5.846388
-114.256686,15,5.856417
-19.276786,15,5.874523
-173.860016,15,5.884633
-473.226255,15,5.896676
-199.107111,15,5.906768
-351.026535,15,5.916797
-48.034476,15,5.926851
-67.427063,15,5.936882
-122.472411,15,5.946936
-31.817416,15,5.965003
-9.481441,15,5.977048
-51.213115,15,5.987156
-32.437872,15,5.997185
-123.602547,15,6.007258
-90.452483,15,6.017287
-15.854629,15,6.027446
-87.805689,15,6.0375
-44.126713,15,6.055625
-83.503591,15,6.067695
-100.54842,15,6.077725
-46.215168,15,6.087841
-107.735185,15,6.097869
-201.317499,15,6.107904
-65.113936,15,6.117934
-52.182153,15,6.136002
-133.888647,15,6.148131
-94.215013,15,6.158159
-28.475308,15,6.168234
-62.048619,15,6.176248
-11.128797,15,6.188302
-94.864975,15,6.198331
-24.837034,15,6.216399
-30.024874,15,6.226459
-37.658377,15,6.238511
-202.081504,15,6.248581
-59.80293,15,6.25861
-30.675471,15,6.268701
-29.990428,15,6.278728
-170.680323,15,6.296838
-42.332175,15,6.309023
-146.237064,15,6.319054
-41.911905,15,6.329154
-197.90357,15,6.339181
-115.854732,15,6.349422
-92.902333,15,6.359468
-37.23196,15,6.377519
-124.754693,15,6.389704
-54.615685,15,6.399732
-136.460261,15,6.409844
-139.835651,15,6.419874
-53.125791,15,6.42995
-32.070952,15,6.448063
-101.149902,15,6.460172
-29.081297,15,6.470238
-62.24896,15,6.480319
-34.443067,15,6.490463
-46.772086,15,6.500492
-119.109639,15,6.518605
-124.401704,15,6.53068
-35.657709,15,6.538697
-158.664227,15,6.550783
-55.11655,15,6.560819
-101.519658,15,6.570866
-43.582758,15,6.580894
-90.474663,15,6.598998
-91.307242,15,6.609053
-44.379597,15,6.621101
-15.148924,15,6.631201
-15.859386,15,6.641275
-41.369869,15,6.651346
-131.897844,15,6.669425
-101.951792,15,6.681469
-94.243795,15,6.691524
-24.622745,15,6.701553
-19.545506,15,6.711619
-35.353365,15,6.721648
-86.933583,15,6.731701
-11.734934,15,6.749805
-73.971478,15,6.761848
-60.154853,15,6.771961
-59.23664,15,6.781991
-125.949922,15,6.792079
-110.683892,15,6.800093
-82.688439,15,6.820162
-43.261383,15,6.832247
-145.291002,15,6.8423
-49.14808,15,6.852357
-100.920914,15,6.870456
-21.314078,15,6.882543
-114.723708,15,6.892626
-34.817367,15,6.902663
-102.881854,15,6.912721
-105.878051,15,6.930817
-44.26432,15,6.940858
-52.099915,15,6.953121
-21.157226,15,6.96317
-189.800819,15,6.973257
-41.955882,15,6.983285
-90.208418,15,6.993341
-72.535933,15,7.011406
-71.385575,15,7.021448
-45.276322,15,7.033515
-186.201587,15,7.043543
-157.980289,15,7.053596
-22.428371,15,7.242964
-20.405555,15,7.255127
-103.545449,15,7.265293
-82.560485,15,7.275379
-77.502074,15,7.285458
-41.26033,15,7.303545
-74.079933,15,7.315619
-40.318927,15,7.325669
-61.733301,15,7.335763
-20.636284,15,7.345811
-77.863946,15,7.355892
-30.557558,15,7.374004
-76.608652,15,7.386055
-69.569469,15,7.396167
-14.330895,15,7.406343
-47.499284,15,7.416405
-38.68974,15,7.426493
-35.787257,15,7.444605
-31.833025,15,7.45669
-71.271532,15,7.464705
-40.808384,15,7.476792
-117.625107,15,7.494853
-20.810951,15,7.504901
-66.768214,15,7.516942
-81.723446,15,7.524956
-14.957592,15,7.537014
-178.306786,15,7.557116
-63.555029,15,7.565132
-40.593553,15,7.577188
-50.304001,15,7.585203
-57.858611,15,7.59726
-70.587406,15,7.617364
-75.970933,15,7.625378
-59.160452,15,7.637446
-114.802113,15,7.645482
-14.297243,15,7.657567
-44.383342,15,7.677697
-38.736319,15,7.685712
-16.143746,15,7.697766
-53.426193,15,7.70578
-53.343476,15,7.717866
-43.117695,15,7.737952
-201.369038,15,7.745966
-122.896571,15,7.758026
-87.367533,15,7.76604
-47.064017,15,7.786104
-170.335694,15,7.798168
-13.343968,15,7.806182
-151.9954,15,7.818261
-137.586182,15,7.826311
-28.379739,15,7.846379
-33.920775,15,7.858461
-53.544279,15,7.866476
-16.053447,15,7.87853
-83.880508,15,7.886545
-15.328079,15,7.898683
-68.326772,15,7.916739
-56.640147,15,7.926772
-24.774296,15,7.938891
-72.455404,15,7.946905
-64.474172,15,7.958956
-24.76701,15,7.977008
-80.142675,15,7.987062
-87.674033,15,7.999144
-47.737537,15,8.007158
-99.773573,15,8.019217
-25.81103,15,8.037308
-30.909192,15,8.047336
-59.537831,15,8.059459
-119.222891,15,8.067474
-74.630995,15,8.079528
-98.425012,15,8.097627
-112.903577,15,8.107654
-27.608641,15,8.119735
-41.286867,15,8.127749
-101.037199,15,8.139805
-149.117729,15,8.157923
-15.825046,15,8.167967
-61.412726,15,8.18002
-8.13098,15,8.188047
-37.416199,15,8.20013
-47.429612,15,8.218185
-18.087651,15,8.228265
-31.369354,15,8.240317
-60.702177,15,8.248332
-156.682927,15,8.2604
-222.779402,15,8.278494
-45.758556,15,8.288554
-6.949779,15,8.300647
-236.415833,15,8.308661
-27.351434,15,8.320718
-146.221679,15,8.338813
-31.191669,15,8.348863
-106.073336,15,8.36095
-69.125807,15,8.36899
-37.300059,15,8.381042
-61.980036,15,8.399132
-55.496727,15,8.40916
-72.774613,15,8.421214
-33.239489,15,8.429228
-142.693369,15,8.441288
-47.374043,15,8.461418
-79.921231,15,8.469432
-114.956654,15,8.481522
-60.417548,15,8.489535
-55.208921,15,8.509604
-94.88883,15,8.521668
-53.88587,15,8.529681
-44.464047,15,8.54186
-34.968154,15,8.549893
-56.438373,15,8.569988
-79.290451,15,8.582052
-36.419045,15,8.590065
-47.665275,15,8.6021
-87.911052,15,8.610137
-51.766473,15,8.630188
-21.408816,15,8.64224
-132.916097,15,8.650262
-54.558089,15,8.662348
-22.667641,15,8.670362
-33.256997,15,8.690428
-141.197041,15,8.702515
-34.99211,15,8.720549
-70.356876,15,8.730603
-102.530544,15,8.74266
-33.222297,15,8.750675
-80.543308,15,8.762769
-29.12027,15,8.782899
-5.778597,15,8.790913
-20.753184,15,8.803003
-161.340844,15,8.81104
-24.469505,15,8.823133
-99.283369,15,8.843199
-71.330033,15,8.851212
-21.078292,15,8.863305
-17.96411,15,8.87132
-70.433001,15,9.072503
-44.017543,15,9.084583
-11.095832,15,9.102677
-3.581992,15,9.112757
-49.141859,15,9.124842
-50.687668,15,9.132885
-96.947294,15,9.144991
-55.696979,15,9.163083
-52.031321,15,9.173136
-38.986904,15,9.193265
-135.893357,15,9.205348
-115.720512,15,9.223466
-37.919901,15,9.233552
-35.575404,15,9.245635
-26.899889,15,9.263722
-19.219593,15,9.273778
-19.543206,15,9.285834
-15.45138,15,9.293845
-44.012883,15,9.313932
-89.409638,15,9.326
-79.444121,15,9.334015
-50.178163,15,9.346095
-58.400433,15,9.35413
-25.791031,15,9.374196
-36.820521,15,9.386252
-38.667905,15,9.394266
-17.470422,15,9.406376
-53.176951,15,9.41439
-29.736777,15,9.426454
-148.137021,15,9.444475
-33.48702,15,9.454567
-7.156841,15,9.466621
-14.293044,15,9.474635
-21.298355,15,9.486703
-59.948324,15,9.504761
-34.427986,15,9.514832
-25.569867,15,9.526907
-15.798121,15,9.534955
-49.439955,15,9.547086
-25.93733,15,9.555099
-108.996972,15,9.575207
-39.803849,15,9.587275
-135.259559,15,9.595289
-36.491695,15,9.607323
-47.749362,15,9.615337
-32.398328,15,9.635395
-30.013401,15,9.647449
-83.417938,15,9.655463
-41.430836,15,9.667519
-98.3419,15,9.675534
-53.852584,15,9.695601
-29.583991,15,9.707655
-6.603501,15,9.715693
-41.525275,15,9.727745
-53.446987,15,9.735759
-40.875558,15,9.755829
-36.154057,15,9.767934
-88.062086,15,9.775948
-40.101578,15,9.788039
-39.623212,15,9.796053
-34.428723,15,9.81623
-16.558942,15,9.828321
-31.328148,15,9.836363
-104.379436,15,9.848438
-85.749821,15,9.856481
-24.205795,15,9.8766
-20.229171,15,9.88871
-52.584168,15,9.896725
-66.940197,15,9.908841
-66.245003,15,9.926896
-18.277224,15,9.93693
-260.052177,15,9.949027
-17.941499,15,9.957041
-50.097234,15,9.969286
-8.707119,15,9.989354
-155.934719,15,9.997369
-32.305916,15,10.009436
-9.074854,15,10.017478
-15.062364,15,10.029533
-206.525535,15,10.049629
-26.110513,15,10.057642
-51.099543,15,10.069766
-68.477003,15,10.077781
-79.601932,15,10.097829
-72.553349,15,10.109941
-233.55012,15,10.11798
-64.63981,15,10.13007
-44.335027,15,10.138083
-36.097515,15,10.150193
-144.010242,15,10.168276
-84.649917,15,10.180345
-20.68404,15,10.190436
-66.920592,15,10.200523
-38.310749,15,10.210584
-97.20636,15,10.220675
-47.632176,15,10.238745
-45.366106,15,10.250828
-32.70529,15,10.258841
-62.630268,15,10.270896
-53.104602,15,10.280926
-87.603537,15,10.29098
-22.755624,15,10.301033
-112.659542,15,10.31914
-40.337291,15,10.331216
-40.189505,15,10.341251
-27.590967,15,10.351307
-106.849929,15,10.361334
-26.982543,15,10.371422
-46.158886,15,10.38145
-13.214408,15,10.399499
-20.522221,15,10.411608
-106.419197,15,10.421636
-72.844494,15,10.431691
-38.440136,15,10.441721
-31.312033,15,10.451777
-128.05336,15,10.461806
-45.622909,15,10.479891
-41.014833,15,10.489948
-86.861896,15,10.502004
-37.091208,15,10.512096
-25.445697,15,10.520112
-105.16225,15,10.532176
-17.929902,15,10.542205
-49.704944,15,10.560292
-45.010818,15,10.572561
-211.863463,15,10.582598
-18.674575,15,10.592651
-46.413926,15,10.602679
-87.828392,15,10.620807
-5.301114,15,10.630893
-9.519376,15,10.642938
-75.247767,15,10.653
-45.679574,15,10.663027
-24.458936,15,10.67308
-53.276356,15,10.683119
-33.677726,15,10.701187
-177.799411,15,10.711239
-43.917683,15,10.894769
-204.537542,15,10.912839
-11.705205,15,10.924893
-28.277712,15,10.935019
-92.989435,15,10.945191
-19.58219,15,10.965274
-15.392092,15,10.975334
-30.756044,15,10.985412
-28.010717,15,11.003635
-53.204001,15,11.0158
-60.866954,15,11.025874
-70.473554,15,11.035943
-67.505186,15,11.046015
-39.179816,15,11.056044
-25.354057,15,11.074118
-22.508501,15,11.086215
-29.565286,15,11.096316
-240.550603,15,11.106345
-149.720029,15,11.116438
-30.132618,15,11.134486
-101.055074,15,11.146529
-29.057786,15,11.156629
-16.434097,15,11.166658
-29.528328,15,11.177418
-54.555272,15,11.187455
-60.605158,15,11.197509
-92.958683,15,11.215607
-83.591584,15,11.225638
-73.007316,15,11.237743
-10.86837,15,11.247772
-30.715659,15,11.257863
-74.187374,15,11.267891
-28.200397,15,11.277947
-23.238085,15,11.287985
-44.909177,15,11.306052
-18.090179,15,11.318132
-26.743884,15,11.328161
-97.03015,15,11.338253
-33.353201,15,11.348284
-111.83866,15,11.358352
-31.586005,15,11.368382
-30.02287,15,11.378433
-80.886881,15,11.396516
-42.356296,15,11.408557
-118.222528,15,11.418609
-28.239736,15,11.426623
-13.006975,15,11.43868
-28.469439,15,11.448714
-36.77681,15,11.458915
-16.576445,15,11.468943
-10.209748,15,11.487072
-17.233322,15,11.499161
-16.145468,15,11.50919
-50.013981,15,11.5193
-37.569951,15,11.529328
-72.696227,15,11.539423
-38.552788,15,11.557475
-39.685202,15,11.567503
-31.254592,15,11.57957
-35.870069,15,11.58962
-25.282709,15,11.599727
-48.39025,15,11.609757
-28.794671,15,11.619797
-67.370452,15,11.63786
-27.01841,15,11.647887
-33.658835,15,11.659955
-67.769132,15,11.669985
-17.262019,15,11.680051
-16.130244,15,11.69008
-41.817771,15,11.700188
-18.085035,15,11.710217
-19.068088,15,11.728331
-62.671781,15,11.740433
-15.091503,15,11.750464
-24.478518,15,11.760518
-104.727463,15,11.770546
-38.778202,15,11.780705
-38.254071,15,11.79882
-100.791742,15,11.808848
-29.337479,15,11.820955
-27.56472,15,11.828967
-28.940087,15,11.841058
-69.403795,15,11.849072
-46.866885,15,11.861134
-36.377803,15,11.871164
-20.893907,15,11.889261
-106.950725,15,11.899358
-131.989419,15,11.911402
-64.083348,15,11.92149
-44.320313,15,11.931518
-41.643455,15,11.941608
-64.64233,15,11.951635
-51.861728,15,11.961745
-24.17782,15,11.979805
-69.283025,15,11.989872
-90.741306,15,12.002015
-53.951395,15,12.012079
-109.604202,15,12.02224
-144.82648,15,12.040345
-48.973725,15,12.052393
-33.965009,15,12.062434
-74.707274,15,12.072502
-80.25644,15,12.082675
-2.875531,15,12.092709
-51.359306,15,12.110848
-36.71631,15,12.123035
-101.414428,15,12.133064
-18.957977,15,12.143214
-39.956622,15,12.153281
-22.221527,15,12.171439
-36.653814,15,12.183641
-51.260461,15,12.193673
-29.220289,15,12.203758
-30.371825,15,12.213853
-6.007145,15,12.223916
-56.978373,15,12.242092
-61.203588,15,12.254175
-12.784187,15,12.264238
-17.865982,15,12.274343
-88.093618,15,12.28446
-60.995005,15,12.302594
-35.001539,15,12.312688
-45.497155,15,12.324802
-110.891605,15,12.334907
-49.542572,15,12.345058
-28.441342,15,12.363145
-136.211973,15,12.375191
-20.409497,15,12.385448
-13.699609,15,12.405571
-31.112044,15,12.415607
-145.187187,15,12.425704
-58.235445,15,12.443801
-14.195963,15,12.453835
-24.029559,15,12.465897
-131.034019,15,12.473917
-35.686219,15,12.494004
-159.842899,15,12.702518
-51.924746,15,12.724643
-26.839707,15,12.740267
-40.252284,15,12.755888
-16.859514,15,12.771509
-82.529217,15,12.787131
-45.816746,15,12.787131
-37.616504,15,12.802753
-10.362825,15,12.824877
-40.324494,15,12.840499
-4.933588,15,12.840499
-24.017269,15,12.856122
-24.150973,15,12.871742
-28.923947,15,12.887364
-8.079905,15,12.887364
-0.567735,15,12.902986
-22.301859,15,12.925111
-93.783819,15,12.925111
-59.239982,15,12.940734
-20.869199,15,12.956356
-38.526462,15,12.971977
-28.097613,15,12.987599
-39.372066,15,12.987599
-8.147689,15,13.003219
-139.608104,15,13.018859
-57.45205,15,13.025363
-77.112013,15,13.040988
-35.222988,15,13.056608
-24.439774,15,13.056608
-24.615973,15,13.07224
-75.929411,15,13.087851
-29.155328,15,13.103473
-48.081196,15,13.119093
-12.563837,15,13.125619
-58.72695,15,13.141243
-49.039992,15,13.156865
-42.224922,15,13.156865
-35.737876,15,13.172485
-51.809112,15,13.188107
-63.071479,15,13.203731
-43.081836,15,13.219352
-51.087198,15,13.225857
-40.436677,15,13.241482
-28.054772,15,13.257102
-32.796182,15,13.257102
-85.184943,15,13.272724
-18.467833,15,13.288345
-58.63343,15,13.303967
-51.412256,15,13.319596
-37.433235,15,13.326099
-21.250275,15,13.341723
-67.681753,15,13.357344
-22.990209,15,13.357344
-13.500781,15,13.372965
-29.080035,15,13.388617
-12.413506,15,13.404208
-68.970753,15,13.404208
-33.085901,15,13.426333
-57.559048,15,13.441957
-89.630204,15,13.441957
-23.791143,15,13.457589
-27.015015,15,13.473199
-15.974379,15,13.488822
-32.843023,15,13.488822
-22.295685,15,13.504459
-11.826044,15,13.526567
-15.782119,15,13.526567
-66.216227,15,13.542191
-40.255499,15,13.557812
-19.077344,15,13.573433
-24.323583,15,13.589056
-44.01969,15,13.604681
-37.492065,15,13.604681
-50.882789,15,13.626802
-46.160482,15,13.642426
-49.594615,15,13.642426
-14.655663,15,13.658046
-5.464695,15,13.673669
-55.896028,15,13.689289
-4.598195,15,13.689289
-50.680741,15,13.70491
-44.571115,15,13.720532
-141.561859,15,13.727035
-55.157485,15,13.742675
-60.771284,15,13.75828
-31.129445,15,13.773901
-108.322898,15,13.773901
-30.578873,15,13.789523
-33.555695,15,13.805144
-25.921472,15,13.820766
-28.391029,15,13.827271
-28.899633,15,13.842896
-40.478509,15,13.858518
-66.328024,15,13.874141
-21.424688,15,13.874141
-43.658864,15,13.88976
-91.459059,15,13.905382
-17.945804,15,13.921002
-11.753014,15,13.927506
-16.193129,15,13.943129
-46.280152,15,13.95875
-40.765655,15,13.95875
-22.164617,15,13.974372
-60.722561,15,13.989994
-72.135721,15,14.005614
-26.467735,15,14.005614
-83.330925,15,14.02775
-22.871503,15,14.043401
-82.414786,15,14.043401
-49.357042,15,14.058995
-41.470448,15,14.074617
-15.51647,15,14.090238
-5.504406,15,14.090238
-32.364361,15,14.10586
-39.727397,15,14.127984
-58.883824,15,14.127984
-57.425704,15,14.143613
