Number of Episodes,Rewards
4500,-163.86983418
4590,-162.37523078
4680,-161.23597606
4770,-160.41850190000002
4860,-160.57970264
4950,-160.97645976
5040,-159.60424268
5130,-160.97834152000001
5220,-160.03426898000004
5310,-157.50193504
5400,-156.45341204000002
5490,-153.60118222
5580,-151.40021266000002
5670,-151.5526024
5760,-151.62263056
5850,-151.08830362
5940,-148.62415822
6030,-149.78727856
6120,-149.71252722
6210,-143.60592642
6300,-143.26179354
6390,-143.65785686
6480,-142.73605705999998
6570,-141.64058612
6660,-139.95677686000002
6750,-138.12737698
6840,-138.06282538000002
6930,-139.31772626
7020,-140.75811283999997
7110,-139.86446884
7200,-140.06307253999998
7290,-140.8731424
7380,-140.75118878
7470,-140.15829668
7560,-140.03078820000002
7650,-139.52909408
7740,-141.36907354000002
7830,-141.16658220000002
7920,-137.88452410000005
8010,-137.29006582
8100,-134.3656888
8190,-134.51535928
8280,-132.79338188000003
8370,-132.2258183
8460,-131.4497157
8550,-126.73328736
8640,-126.67492204
8730,-125.62363066000002
8820,-123.1177807
8910,-121.73271023999999
9000,-121.59999474
9090,-120.74046648000001
9180,-121.43703678000001
9270,-120.51829418000001
9360,-119.19644594
9450,-118.25840502
9540,-119.09106842
9630,-115.17104234
9720,-116.02199308
9810,-115.45133392
9900,-114.17009386000001
9990,-115.35640268000002
10080,-115.65758566000001
10170,-114.59058408
10260,-113.17666218000001
10350,-112.2391181
10440,-110.95725038
10530,-108.70768260000001
10620,-108.11460082
10710,-109.02879506
10800,-107.7274354
10890,-107.31305790000002
10980,-107.08527164
11070,-105.74406092
11160,-104.6920375
11250,-103.10055002
11340,-103.14664038000001
11430,-102.84512850000002
11520,-101.77252748000001
11610,-102.2938409
11700,-102.95621626000002
11790,-101.91353224000002
11880,-100.56048458000001
11970,-100.17227596
12060,-102.04389838000002
12150,-102.23513766000002
12240,-99.9802449
12330,-99.76549010000001
12420,-99.64557522000001
12510,-99.63874614000001
12600,-98.0830475
12690,-96.27542668
12780,-95.79551970000001
12870,-95.16041972000001
12960,-93.83784374000001
13050,-93.98203434000001
13140,-92.48742674
13230,-91.33754698
13320,-90.8335609
13410,-91.02095784
13500,-90.23597058
13590,-90.61307028
13680,-89.79544138
13770,-88.61566875999999
13860,-88.2169627
13950,-87.68329786000001
14040,-86.08604542
14130,-85.3665417
14220,-85.2341529
14310,-85.57630537999998
14400,-85.62067574
14490,-84.28419631999998
14580,-84.35886283999999
14670,-84.40679401999999
14760,-84.07659887999999
14850,-83.5136601
14940,-82.85512078000001
15030,-82.02647512
15120,-80.89389399999999
15210,-79.81216391999999
15300,-79.67500258
15390,-79.36384430000001
15480,-79.27203244000002
