#{"t_start": 1651952592.211159, "env_id": null}
r,l,t
-189.188847,30,2.789226
-61.496158,30,2.813162
-133.770822,30,2.837098
-229.647747,30,2.861034
-251.471214,30,2.88497
-168.473259,30,2.908906
-127.422407,30,2.932842
-147.480367,30,2.956778
-136.293994,30,2.980714
-100.996151,30,3.00465
-67.765877,30,3.027874
-99.435082,30,3.052808
-156.07062,30,3.076744
-410.686026,30,3.10068
-183.686432,30,3.124616
-228.439655,30,3.148552
-149.423843,30,3.17149
-270.65105,30,3.195426
-107.944391,30,3.221357
-113.551047,30,3.245293
-124.632208,30,3.270235
-308.323691,30,3.294165
-76.079079,30,3.318098
-121.345998,30,3.343032
-122.234139,30,3.366967
-143.57529,30,3.390904
-100.323087,30,3.414848
-152.549805,30,3.439773
-158.570045,30,3.464722
-145.802564,30,3.488925
-173.360988,30,3.51385
-122.92378,30,3.540778
-145.34208,30,3.747245
-99.387032,30,3.776167
-247.006029,30,3.802098
-55.225857,30,3.830024
-72.646664,30,3.854956
-77.740056,30,3.883879
-213.978794,30,3.908813
-106.626592,30,3.933746
-108.009047,30,3.959677
-163.565512,30,3.985608
-96.714347,30,4.010408
-81.837451,30,4.035352
-109.716028,30,4.061258
-128.476821,30,4.087188
-59.296355,30,4.112121
-92.093393,30,4.137054
-105.590912,30,4.162018
-68.094666,30,4.18693
-148.974665,30,4.210857
-140.091022,30,4.236788
-134.590317,30,4.261721
-124.651037,30,4.286669
-201.70276,30,4.311588
-141.23135,30,4.336522
-131.862075,30,4.361479
-118.806686,30,4.386404
-174.796077,30,4.411321
-73.787158,30,4.437251
-170.293445,30,4.461187
-141.974275,30,4.486121
-110.409045,30,4.512052
-244.225259,30,4.539923
-262.217058,30,4.564871
-122.529803,30,4.588792
-105.655618,30,4.614724
-141.326135,30,4.639656
-50.72521,30,4.663593
-204.862546,30,4.689523
-87.725163,30,4.714457
-139.881113,30,4.740388
-115.008837,30,4.76532
-93.139204,30,4.790253
-86.273774,30,4.815187
-387.909412,30,4.840121
-70.88184,30,4.865053
-80.60436,30,4.889988
-90.348832,30,4.915917
-112.09859,30,4.940851
-145.937025,30,4.965784
-219.614912,30,4.991715
-114.502617,30,5.015961
-175.562712,30,5.040895
-81.104507,30,5.065829
-54.698498,30,5.091759
-136.233862,30,5.116721
-177.34287,30,5.141846
-233.812963,30,5.167754
-115.419501,30,5.19169
-125.787483,30,5.217621
-220.033516,30,5.242554
-183.465958,30,5.267802
-90.431961,30,5.292738
-198.062662,30,5.317669
-115.189977,30,5.342602
-76.273525,30,5.367535
-139.597527,30,5.392638
-100.278886,30,5.417575
-190.9905,30,5.442488
-131.996411,30,5.66483
-107.239399,30,5.690761
-112.671452,30,5.715695
-107.948409,30,5.744617
-118.232002,30,5.772541
-165.900598,30,5.800467
-169.51926,30,5.828392
-64.166169,30,5.852328
-143.039206,30,5.879256
-46.437723,30,5.90419
-45.788267,30,5.929124
-95.878257,30,5.954057
-73.990005,30,5.977993
-94.565927,30,6.002927
-46.614637,30,6.028432
-113.199289,30,6.052381
-86.171716,30,6.077301
-146.986473,30,6.104228
-239.895745,30,6.129163
-62.45052,30,6.154096
-105.411375,30,6.179039
-123.731934,30,6.203992
-107.648261,30,6.228895
-115.922685,30,6.252832
-80.909527,30,6.27778
-70.682164,30,6.302948
-246.282967,30,6.327913
-169.409282,30,6.351818
-107.391412,30,6.376752
-117.044338,30,6.401684
-51.636569,30,6.426617
-62.291306,30,6.451761
-100.113204,30,6.476693
-48.096005,30,6.502624
-132.861745,30,6.527557
-69.038663,30,6.551494
-181.333765,30,6.575429
-228.715803,30,6.60136
-133.012026,30,6.625297
-201.994267,30,6.649232
-180.180221,30,6.673168
-95.857938,30,6.697123
-64.04,30,6.723035
-146.139004,30,6.747968
-52.851493,30,6.771904
-206.170197,30,6.794854
-103.233045,30,6.818779
-151.85825,30,6.842716
-119.222515,30,6.866651
-133.461032,30,6.89062
-36.213174,30,6.913526
-124.265479,30,6.937461
-58.301265,30,6.963393
-99.34235,30,6.987353
-125.91221,30,7.011907
-75.356677,30,7.036861
-140.535002,30,7.060777
-79.378047,30,7.084725
-111.173891,30,7.108648
-197.515642,30,7.132585
-67.422569,30,7.156521
-61.141371,30,7.180457
-49.444685,30,7.204408
-84.75547,30,7.228329
-62.096457,30,7.252265
-176.576784,30,7.276201
-108.944256,30,7.299168
-60.420156,30,7.324073
-111.735641,30,7.348008
-73.788969,30,7.583379
-95.106791,30,7.611304
-45.950093,30,7.642222
-124.826815,30,7.670164
-170.127136,30,7.697075
-95.16884,30,7.725001
-67.377163,30,7.753923
-47.534656,30,7.778856
-36.892008,30,7.802793
-45.446392,30,7.826728
-141.290985,30,7.850682
-113.27958,30,7.875598
-48.265814,30,7.901528
-125.369605,30,7.926461
-69.926128,30,7.951396
-119.81895,30,7.976355
-106.010691,30,8.001525
-57.517035,30,8.025433
-137.123326,30,8.050366
-97.057057,30,8.074303
-148.519628,30,8.099263
-134.40374,30,8.126227
-54.16547,30,8.150163
-112.874259,30,8.1741
-126.981404,30,8.198035
-94.878196,30,8.221972
-133.991591,30,8.245908
-42.129435,30,8.268846
-88.500017,30,8.292782
-105.286341,30,8.316718
-68.322799,30,8.340654
-70.663586,30,8.364592
-234.177422,30,8.388526
-65.6263,30,8.412461
-79.311653,30,8.436397
-87.606546,30,8.460334
-76.784117,30,8.484469
-88.923428,30,8.507408
-137.112657,30,8.531344
-37.819181,30,8.556291
-71.379434,30,8.580213
-43.374264,30,8.604165
-62.741573,30,8.628308
-161.966756,30,8.653217
-211.064179,30,8.67815
-42.821264,30,8.702086
-93.3273,30,8.726022
-47.057534,30,8.751953
-200.590564,30,8.776886
-58.786056,30,8.80185
-83.272362,30,8.82775
-54.433785,30,8.852693
-114.578716,30,8.877617
-95.21579,30,8.902569
-70.715445,30,8.927483
-101.963823,30,8.952446
-71.359111,30,8.977354
-87.308062,30,9.002316
-56.266702,30,9.02686
-75.600925,30,9.051793
-87.024263,30,9.083707
-89.446351,30,9.109638
-59.239549,30,9.133574
-72.687081,30,9.160804
-48.681601,30,9.185736
-89.843632,30,9.209672
-120.438007,30,9.234627
-54.712852,30,9.25954
-73.744649,30,9.480153
-100.907174,30,9.506084
-100.845249,30,9.533012
-100.853253,30,9.55994
-45.863654,30,9.586868
-91.520504,30,9.6128
-98.121439,30,9.640724
-38.742253,30,9.665684
-58.85363,30,9.690592
-37.739164,30,9.715526
-61.195064,30,9.740458
-39.97717,30,9.766382
-55.79138,30,9.791316
-75.108011,30,9.816249
-42.080634,30,9.842179
-39.804302,30,9.867114
-58.462027,30,9.891049
-74.410662,30,9.916311
-51.830937,30,9.941244
-70.628305,30,9.966178
-121.630183,30,9.992109
-97.559286,30,10.017503
-28.138463,30,10.042436
-50.886657,30,10.067369
-69.673079,30,10.093301
-57.504783,30,10.119231
-82.784758,30,10.145162
-62.246352,30,10.173087
-87.330956,30,10.19802
-64.568153,30,10.223951
-57.347752,30,10.248884
-71.009541,30,10.274815
-60.044722,30,10.300746
-55.46109,30,10.325687
-97.575748,30,10.350612
-88.16526,30,10.37555
-86.110081,30,10.400479
-95.175241,30,10.425413
-32.725164,30,10.450345
-49.493704,30,10.474282
-68.563883,30,10.49924
-207.285896,30,10.525146
-76.586535,30,10.550079
-132.980396,30,10.574014
-113.832913,30,10.598964
-38.136476,30,10.623881
-79.469045,30,10.648815
-166.924263,30,10.67387
-79.583595,30,10.697807
-70.302812,30,10.723252
-111.991988,30,10.748175
-103.609966,30,10.773108
-84.441892,30,10.798041
-52.972597,30,10.822975
-75.059683,30,10.847908
-63.583263,30,10.871844
-66.268305,30,10.89578
-61.196307,30,10.919716
-43.060129,30,10.943652
-85.927185,30,10.967588
-106.28362,30,10.992522
-53.502233,30,11.01688
-85.344809,30,11.040815
-118.656754,30,11.065748
-39.177832,30,11.089715
-110.519306,30,11.114617
-61.265245,30,11.138553
-90.739869,30,11.162719
-81.803286,30,11.372317
-108.986768,30,11.39725
-47.084801,30,11.424239
-75.206108,30,11.453161
-115.63826,30,11.48308
-70.993207,30,11.51103
-98.579471,30,11.539928
-60.482842,30,11.564865
-64.824629,30,11.589805
-76.656244,30,11.615726
-67.100247,30,11.640664
-44.402032,30,11.66659
-51.364432,30,11.690526
-100.786391,30,11.715477
-100.255169,30,11.739395
-86.976478,30,11.764328
-33.139232,30,11.788265
-48.04475,30,11.813198
-32.791021,30,11.838131
-67.564091,30,11.86209
-58.720549,30,11.886003
-109.822818,30,11.910937
-61.618741,30,11.934873
-47.220555,30,11.958808
-68.663942,30,11.983742
-34.69349,30,12.007679
-100.906015,30,12.032883
-128.382041,30,12.057127
-76.806492,30,12.081062
-128.656793,30,12.104999
-32.347794,30,12.128935
-128.624904,30,12.15287
-138.5578,30,12.176807
-54.690032,30,12.20174
-44.452277,30,12.225676
-49.692305,30,12.249633
-75.296626,30,12.273558
-73.467334,30,12.296519
-74.012648,30,12.320422
-181.938394,30,12.344358
-28.52578,30,12.368295
-62.37714,30,12.392231
-62.807009,30,12.415169
-47.04024,30,12.439107
-58.133776,30,12.463041
-106.172752,30,12.48598
-136.297073,30,12.509915
-45.459615,30,12.533852
-117.935969,30,12.557814
-83.733042,30,12.581724
-61.583356,30,12.606657
-26.99841,30,12.630593
-58.753928,30,12.654529
-176.769125,30,12.677467
-104.136231,30,12.701403
-66.581683,30,12.725339
-39.825475,30,12.749276
-110.680698,30,12.772214
-201.210591,30,12.797147
-58.766418,30,12.820086
-53.050288,30,12.844023
-54.116611,30,12.867971
-39.648107,30,12.891893
-77.034322,30,12.915831
-67.561817,30,12.939766
-29.60725,30,12.963703
-204.461859,30,12.987638
-110.930595,30,13.010924
-161.783848,30,13.224416
-61.404207,30,13.249348
-78.622284,30,13.279269
-51.385993,30,13.304219
-87.173106,30,13.330133
-61.585469,30,13.359056
-75.734324,30,13.383988
-56.277688,30,13.411915
-38.096294,30,13.435851
-17.925014,30,13.460784
-77.04481,30,13.48472
-57.900215,30,13.508656
-57.616535,30,13.534586
-131.997404,30,13.558523
-88.342187,30,13.584453
-122.41877,30,13.608389
-121.024691,30,13.633322
-59.088117,30,13.658276
-101.54977,30,13.682192
-59.870742,30,13.707125
-80.967342,30,13.732063
-79.655327,30,13.756992
-40.377194,30,13.782922
-44.16801,30,13.806865
-53.494689,30,13.831791
-50.557961,30,13.856725
-58.716586,30,13.881672
-44.562095,30,13.906602
-71.884089,30,13.930527
-32.354667,30,13.955461
-56.160842,30,13.980394
-65.391172,30,14.005411
-32.904296,30,14.031324
-28.284974,30,14.056257
-59.10783,30,14.08119
-71.575911,30,14.105126
-107.272659,30,14.131058
-44.867968,30,14.155231
-63.075753,30,14.180142
-39.867184,30,14.205076
-41.71822,30,14.231006
-95.417643,30,14.255939
-50.44666,30,14.281883
-104.442932,30,14.305806
-49.929268,30,14.330739
-105.578295,30,14.355672
-84.740636,30,14.380606
-121.503098,30,14.405572
-56.468142,30,14.430473
-48.7932,30,14.455406
-51.580007,30,14.479356
-94.938203,30,14.504293
-67.677745,30,14.530222
-63.000487,30,14.557728
-72.60205,30,14.582661
-61.665634,30,14.607595
-31.171617,30,14.632529
-52.435799,30,14.657461
-169.956035,30,14.682395
-61.312129,30,14.707328
-74.854757,30,14.733259
-24.896347,30,14.757196
-32.992452,30,14.783154
-34.284428,30,14.807062
-55.089441,30,14.832992
-55.617701,30,14.857926
-47.992012,30,14.882859
-49.778349,30,14.907793
-81.353889,30,14.932726
-56.950427,30,15.149436
-37.249095,30,15.17437
-82.151483,30,15.199303
-78.131282,30,15.226232
-71.353087,30,15.251165
-80.914032,30,15.276098
-126.106532,30,15.301033
-60.935758,30,15.325965
-66.844768,30,15.351896
-63.793785,30,15.37683
-97.202881,30,15.401763
-69.15809,30,15.426696
-59.267943,30,15.451846
-27.380413,30,15.475782
-50.367953,30,15.501713
-27.334916,30,15.526373
-24.740467,30,15.552303
-116.114011,30,15.577236
-108.51928,30,15.602169
-58.330336,30,15.6281
-37.554672,30,15.653033
-54.496395,30,15.677967
-87.422157,30,15.7039
-42.542887,30,15.728831
-22.126669,30,15.754761
-57.291575,30,15.779695
-53.263146,30,15.804628
-42.349228,30,15.829562
-44.613248,30,15.854496
-72.76984,30,15.879461
-24.524081,30,15.903365
-70.039764,30,15.928298
-42.603877,30,15.952234
-57.239801,30,15.977168
-62.034135,30,16.001103
-53.324081,30,16.025305
-46.353629,30,16.049241
-45.26946,30,16.073177
-81.437055,30,16.09613
-60.71246,30,16.120052
-47.619922,30,16.143987
-21.448942,30,16.167923
-29.320674,30,16.191859
-42.46494,30,16.214798
-47.436406,30,16.238735
-53.817237,30,16.263667
-80.347427,30,16.286608
-34.481041,30,16.310543
-59.623468,30,16.334479
-53.456894,30,16.357418
-63.087429,30,16.381353
-76.692836,30,16.405288
-37.22902,30,16.429225
-29.733184,30,16.454158
-105.17309,30,16.477097
-59.500288,30,16.501034
-27.222457,30,16.52497
-79.977007,30,16.548905
-49.614297,30,16.572841
-38.149823,30,16.595789
-52.203068,30,16.619715
-61.402134,30,16.643652
-35.331674,30,16.667588
-45.161373,30,16.690527
-57.741654,30,16.714463
-74.097886,30,16.738398
-56.40223,30,16.762334
-93.380959,30,16.787267
-43.882858,30,16.999699
-62.497262,30,17.025693
-29.426766,30,17.056612
-75.873885,30,17.083539
-49.039857,30,17.111465
-16.801172,30,17.136397
-52.451453,30,17.161331
-42.710162,30,17.187262
-55.777024,30,17.212196
-65.191613,30,17.23715
-79.26215,30,17.262064
-41.54653,30,17.285998
-65.234092,30,17.309953
-55.699203,30,17.334868
-37.490477,30,17.359801
-31.945501,30,17.383737
-35.167963,30,17.407674
-30.154598,30,17.430612
-53.930032,30,17.454568
-29.167084,30,17.478483
-83.187397,30,17.502419
-41.02551,30,17.525358
-59.51597,30,17.550292
-18.739434,30,17.574229
-36.217219,30,17.598164
-34.704636,30,17.622099
-19.667803,30,17.645038
-40.109912,30,17.669971
-58.758266,30,17.693909
-55.920117,30,17.717844
-25.105352,30,17.74178
-42.837007,30,17.764718
-34.161413,30,17.788654
-86.377746,30,17.812605
-103.547129,30,17.836526
-26.969299,30,17.860462
-48.8436,30,17.883402
-40.443067,30,17.907336
-19.628612,30,17.931273
-73.870602,30,17.954211
-46.214318,30,17.978148
-38.161841,30,18.002083
-37.380227,30,18.025326
-31.583847,30,18.04925
-75.532785,30,18.073186
-36.86424,30,18.097121
-28.935784,30,18.121057
-64.007723,30,18.144024
-50.532496,30,18.167948
-45.367008,30,18.191883
-29.853263,30,18.214807
-39.074503,30,18.23877
-39.184371,30,18.26966
-34.689481,30,18.293597
-27.678463,30,18.317532
-30.816689,30,18.341468
-67.848146,30,18.365417
-43.647922,30,18.388342
-58.741903,30,18.412278
-68.863124,30,18.439207
-72.289172,30,18.475384
-46.624166,30,18.501326
-64.459941,30,18.525251
-25.777407,30,18.549186
-24.874407,30,18.573151
-45.718258,30,18.596061
-26.753339,30,18.620008
-71.777751,30,18.64493
-39.133229,30,18.871325
-35.252343,30,18.897256
-41.17745,30,18.92219
-32.847982,30,18.947123
-18.721918,30,18.973052
-23.435453,30,19.000978
-30.654718,30,19.029669
-18.932493,30,19.057609
-32.250102,30,19.083524
-38.727995,30,19.109457
-68.056221,30,19.135386
-30.803739,30,19.160703
-35.994356,30,19.186633
-29.133344,30,19.211588
-40.122987,30,19.2365
-46.067119,30,19.261433
-57.476924,30,19.286709
-24.979283,30,19.313636
-55.205992,30,19.337573
-39.00064,30,19.362512
-20.954634,30,19.387439
-46.073689,30,19.412373
-64.954973,30,19.437306
-30.882211,30,19.46224
-25.652736,30,19.487172
-52.960647,30,19.513103
-42.196053,30,19.538053
-26.763691,30,19.562986
-47.203021,30,19.586906
-66.481267,30,19.612837
-19.834366,30,19.637778
-55.566314,30,19.662703
-19.956516,30,19.687636
-25.743104,30,19.71257
-41.925559,30,19.737503
-63.835912,30,19.762436
-34.931157,30,19.787369
-65.171137,30,19.812303
-21.768459,30,19.837255
-28.898511,30,19.862181
-69.357119,30,19.887103
-44.612141,30,19.912036
-50.34454,30,19.935973
-29.652238,30,19.960929
-70.40133,30,19.985839
-28.122596,30,20.011539
-33.678281,30,20.036473
-16.987158,30,20.060409
-89.005247,30,20.086341
-21.287156,30,20.112296
-46.001679,30,20.137203
-38.281197,30,20.161156
-53.74321,30,20.187085
-24.899847,30,20.211029
-23.579883,30,20.235972
-38.124437,30,20.260887
-33.802103,30,20.286
-23.077874,30,20.311931
-33.996523,30,20.336865
-12.382868,30,20.361798
-18.640399,30,20.386732
-37.972398,30,20.410667
-34.973914,30,20.436598
-56.374708,30,20.461531
-52.27996,30,20.486479
-30.120899,30,20.510401
-55.853995,30,20.535333
-46.936831,30,20.560267
-117.51876,30,20.77701
-54.092865,30,20.80294
-26.436021,30,20.827873
-54.070684,30,20.85181
-19.344433,30,20.878738
-30.274588,30,20.908658
-18.083091,30,20.936583
-21.428131,30,20.960519
-43.244856,30,20.985453
-14.953975,30,21.009762
-11.149531,30,21.035693
-23.881669,30,21.059629
-15.677968,30,21.084563
-35.488418,30,21.109497
-53.507412,30,21.133433
-21.961699,30,21.157369
-32.240176,30,21.182302
-46.130597,30,21.205241
-31.280337,30,21.229177
-41.769974,30,21.253113
-47.845346,30,21.277049
-25.355997,30,21.300984
-44.47972,30,21.326915
-39.171849,30,21.350851
-27.904262,30,21.374787
-35.803621,30,21.397726
-28.289122,30,21.421662
-51.596239,30,21.445598
-45.176876,30,21.470531
-60.351852,30,21.495465
-31.331844,30,21.518403
-34.520539,30,21.542339
-25.150194,30,21.566275
-43.498036,30,21.590211
-23.506293,30,21.614147
-53.265743,30,21.638083
-35.678165,30,21.662019
-46.002533,30,21.685955
-38.796987,30,21.709891
-38.859961,30,21.733827
-45.71615,30,21.757763
-34.470372,30,21.781699
-40.681946,30,21.805635
-40.010621,30,21.829571
-29.043411,30,21.85251
-38.68693,30,21.877443
-32.633744,30,21.903374
-45.92234,30,21.92731
-18.955821,30,21.95324
-42.410023,30,21.977176
-35.375467,30,22.00211
-23.814423,30,22.026297
-41.834882,30,22.051231
-12.271196,30,22.075167
-30.701535,30,22.100101
-34.312929,30,22.125035
-54.092994,30,22.148971
-45.684828,30,22.173904
-24.205397,30,22.19784
-42.084517,30,22.222773
-46.188622,30,22.246709
-44.123248,30,22.27563
-47.500076,30,22.301561
-26.792528,30,22.326494
-42.780195,30,22.352425
-47.149088,30,22.37736
-43.710556,30,22.402293
-56.158815,30,22.428224
-26.648316,30,22.45216
-35.291648,30,22.68354
-36.270416,30,22.710468
-38.741554,30,22.736398
-31.904682,30,22.760334
-27.663652,30,22.785269
-20.731611,30,22.811198
-31.916001,30,22.836133
-32.425643,30,22.862125
-29.359844,30,22.886997
-42.280866,30,22.912928
-41.350805,30,22.936863
-28.769847,30,22.9608
-53.769731,30,22.984735
-35.753727,30,23.008672
-37.480571,30,23.033734
-46.606767,30,23.058668
-18.720234,30,23.082629
-20.77307,30,23.107556
-32.450989,30,23.133468
-22.818884,30,23.158401
-35.78881,30,23.182338
-25.080074,30,23.207271
-24.247898,30,23.232205
-66.925328,30,23.257138
-37.243387,30,23.281074
-49.239322,30,23.306007
-41.463442,30,23.330941
-30.075652,30,23.355873
-34.180703,30,23.379808
-60.247184,30,23.404743
-41.549272,30,23.428679
-33.141853,30,23.453612
-26.769192,30,23.477548
-35.073041,30,23.501484
-44.166285,30,23.52542
-30.454908,30,23.551351
-27.267095,30,23.575287
-27.664098,30,23.60022
-37.6867,30,23.624156
-42.572955,30,23.64909
-45.640661,30,23.674022
-39.954932,30,23.697958
-30.162669,30,23.721894
-49.675616,30,23.746533
-46.83436,30,23.774398
-27.397313,30,23.799292
-46.604363,30,23.824217
-50.902879,30,23.850267
-24.885845,30,23.874999
-24.638044,30,23.899889
-65.150418,30,23.924822
-32.076588,30,23.949765
-60.109613,30,23.975687
-13.754671,30,23.999622
-65.736567,30,24.026325
-33.573609,30,24.05127
-31.329212,30,24.076184
-21.538378,30,24.101117
-15.490748,30,24.126051
-38.559368,30,24.151129
-35.306521,30,24.176067
-27.110252,30,24.201981
-46.366212,30,24.225917
-39.066454,30,24.25085
-19.298466,30,24.275784
-26.477467,30,24.300717
-23.089634,30,24.326648
-25.619301,30,24.351604
-17.608924,30,24.578454
-64.598138,30,24.604384
-38.592857,30,24.630314
-37.885247,30,24.656245
-79.523341,30,24.681179
-17.024086,30,24.706112
-14.253159,30,24.732043
-51.301252,30,24.760964
-27.479828,30,24.786896
-34.238021,30,24.812827
-36.043565,30,24.838763
-50.420806,30,24.863691
-16.254307,30,24.888552
-30.339184,30,24.913471
-53.269485,30,24.939401
-28.075167,30,24.964334
-28.684667,30,24.989269
-35.819943,30,25.015866
-44.021128,30,25.0408
-33.911152,30,25.065732
-39.312454,30,25.090666
-20.522711,30,25.115599
-42.987789,30,25.140533
-43.502852,30,25.165466
-33.99329,30,25.190399
-59.908048,30,25.216348
-11.160507,30,25.240267
-30.493631,30,25.265199
-35.762388,30,25.290133
-38.244303,30,25.315066
-33.938526,30,25.340019
-10.243083,30,25.364932
-31.369032,30,25.39186
-19.786735,30,25.416794
-18.652239,30,25.441628
-15.373831,30,25.466719
-43.966962,30,25.491671
-51.779482,30,25.516938
-34.606866,30,25.541873
-12.44995,30,25.566806
-32.336417,30,25.591769
-39.682673,30,25.61767
-62.625885,30,25.64278
-17.519527,30,25.667713
-16.440641,30,25.692563
-21.114327,30,25.717495
-45.767231,30,25.742708
-27.738609,30,25.767641
-54.247666,30,25.792574
-39.639918,30,25.817508
-38.764583,30,25.842441
-35.197292,30,25.866377
-25.206923,30,25.891311
-23.027305,30,25.915247
-28.834654,30,25.939183
-49.429219,30,25.964117
-17.991378,30,25.988053
-24.202033,30,26.012319
-80.830357,30,26.036255
-38.847041,30,26.06019
-39.846394,30,26.083129
-36.393834,30,26.107065
-17.869571,30,26.131001
-47.872181,30,26.154937
-24.298509,30,26.178873
-18.299489,30,26.203815
-28.254579,30,26.22874
-26.078701,30,26.252675
-26.861059,30,26.459032
-31.123984,30,26.488951
-28.058469,30,26.519868
-22.315667,30,26.549788
-15.228405,30,26.579709
-36.869865,30,26.607634
-17.401459,30,26.633565
-34.454995,30,26.662488
-34.111458,30,26.687421
-26.415406,30,26.711357
-40.554556,30,26.735293
-20.679742,30,26.760226
-25.496484,30,26.784162
-38.023654,30,26.808098
-17.016781,30,26.833031
-13.709692,30,26.856967
-20.32692,30,26.880903
-16.085922,30,26.904839
-27.656756,30,26.928775
-31.967201,30,26.952711
-25.157426,30,26.976647
-43.98305,30,26.999586
-40.544391,30,27.02479
-45.319407,30,27.049723
-50.897229,30,27.074657
-19.35759,30,27.098625
-15.088135,30,27.12253
-19.327817,30,27.146465
-16.627838,30,27.171398
-42.164911,30,27.194337
-39.510452,30,27.218272
-20.725975,30,27.242209
-25.103606,30,27.266146
-23.958214,30,27.290082
-27.986937,30,27.314018
-16.646577,30,27.337954
-34.258344,30,27.36189
-20.806854,30,27.385826
-28.00949,30,27.409762
-44.249335,30,27.434695
-40.889926,30,27.458631
-26.137383,30,27.483564
-27.925349,30,27.5075
-10.327879,30,27.530681
-23.888037,30,27.55761
-15.46775,30,27.587529
-27.087084,30,27.611466
-27.504703,30,27.635401
-31.360206,30,27.659338
-43.542066,30,27.683302
-52.694559,30,27.706213
-61.017044,30,27.730149
-13.967525,30,27.754084
-40.724581,30,27.777042
-32.595359,30,27.800959
-57.663218,30,27.824895
-11.920764,30,27.848831
-40.514941,30,27.871769
-46.739474,30,27.895706
-37.656282,30,27.919641
-34.777567,30,27.943578
-25.976759,30,27.967513
-24.354872,30,27.990453
-22.448962,30,28.014325
-63.413747,30,28.039257
-33.573816,30,28.063204
-55.870356,30,28.087129
-24.435742,30,28.110067
-28.063251,30,28.134003
-47.35728,30,28.342445
-23.50789,30,28.369373
-34.584615,30,28.397299
-37.013587,30,28.427218
-34.638133,30,28.458136
-20.729637,30,28.489053
-29.20662,30,28.516979
-43.264086,30,28.541912
-27.425861,30,28.567843
-27.674886,30,28.59178
-79.474634,30,28.616713
-15.693482,30,28.641684
-15.499514,30,28.665581
-30.864483,30,28.690515
-36.329444,30,28.714452
-29.332354,30,28.738386
-15.655057,30,28.763319
-21.124816,30,28.78925
-37.201417,30,28.814184
-61.795913,30,28.839326
-38.492179,30,28.863256
-30.225347,30,28.88819
-19.295008,30,28.912966
-31.25398,30,28.937899
-32.681216,30,28.962832
-31.857902,30,28.987765
-34.195128,30,29.012817
-23.320315,30,29.03775
-22.885975,30,29.062684
-18.09543,30,29.087617
-29.080213,30,29.111553
-33.320089,30,29.136487
-19.048158,30,29.162433
-35.680585,30,29.187351
-21.220696,30,29.213281
-15.532173,30,29.237217
-29.183251,30,29.263148
-33.075265,30,29.289078
-13.616624,30,29.313014
-48.170938,30,29.33827
-29.970829,30,29.364202
-42.595572,30,29.390154
-35.918037,30,29.415065
-15.03377,30,29.442005
-19.868192,30,29.467196
-17.60386,30,29.491115
-16.42861,30,29.517078
-25.304394,30,29.541023
