Number of Episodes,Rewards
1500,-157.25027815999997
1530,-157.84737004
1560,-159.69084007999996
1590,-157.23851487999997
1620,-156.18676551999997
1650,-157.81725821999999
1680,-156.18935408
1710,-154.88865108
1740,-155.03231208
1770,-163.1489453
1800,-161.82859748
1830,-159.96736380000002
1860,-160.28442316000002
1890,-160.73391909999998
1920,-160.75205004
1950,-160.53842197999998
1980,-159.26565168
2010,-163.11772546
2040,-163.29357762
2070,-162.85629188000001
2100,-163.5299162
2130,-163.48447725999998
2160,-158.38799912
2190,-160.64695658000002
2220,-156.98463084
2250,-157.77437672
2280,-156.98881342
2310,-157.47197378
2340,-153.94511748000002
2370,-152.91913384000003
2400,-158.15223512000003
2430,-159.37242028
2460,-159.89419066
2490,-162.02195022
2520,-163.3196365
2550,-169.71023118000002
2580,-168.89133313999997
2610,-170.18504047999997
2640,-171.94713456
2670,-173.19825183999998
2700,-174.02902443999997
2730,-170.52948066
2760,-172.67529542
2790,-171.94872614
2820,-170.31077108
2850,-170.67110134
2880,-171.18930066000001
2910,-174.93968128
2940,-169.82843823999997
2970,-171.68783228
3000,-174.04284206
3030,-171.63259218
3060,-168.0032307
3090,-167.60131572
3120,-168.51041392000002
3150,-167.8135397
3180,-167.37287394
3210,-169.60562762
3240,-168.62762207999998
3270,-161.65325458
3300,-160.44507572
3330,-164.39642846
3360,-169.05568002
3390,-172.39416712
3420,-172.16215194
3450,-169.77225638
3480,-169.92712236
3510,-167.148169
3540,-164.88835826
3570,-165.56390428
3600,-167.1032152
3630,-169.31384051999999
3660,-173.19603564000002
3690,-170.14255574
3720,-172.16665741999998
3750,-171.73306644
3780,-173.36216788
3810,-171.31844476000003
3840,-171.14049536
3870,-172.8578944
3900,-168.78965246
3930,-167.75074035999998
3960,-168.27450004
3990,-166.45507940000002
4020,-166.05450016
4050,-159.62514176
4080,-159.69037912
4110,-156.11983127999997
4140,-153.65704361999997
4170,-153.95520192
4200,-156.97749332
4230,-157.73051379999998
4260,-154.14928912
4290,-151.87157028
4320,-151.00433424
4350,-152.08266326
4380,-152.50949874
4410,-147.91301102
4440,-147.59943159999997
4470,-143.95511692
4500,-139.88882326
4530,-141.24801806
4560,-142.37837936
4590,-145.72641848
4620,-144.05199458
4650,-144.22925828
4680,-143.80917667999998
4710,-142.07073988000002
4740,-140.95340606000002
4770,-144.84714642
4800,-147.44027612
4830,-147.4092573
4860,-141.28651815999999
4890,-137.86687306
4920,-137.55916213999998
4950,-136.90270841999998
4980,-137.2823701
5010,-134.81659108
5040,-136.23990396000002
5070,-135.15152598000003
5100,-133.30796724
5130,-130.46502802
5160,-128.94132044
5190,-133.14817736
5220,-132.25966466
5250,-131.49865998
5280,-133.03022084
5310,-131.8929291
5340,-134.02215014
5370,-131.93601759999999
5400,-130.76673816
5430,-130.667863
5460,-129.8596442
5490,-129.2757761
5520,-128.91017087999998
5550,-128.7890615
5580,-128.89700192
5610,-128.51308060000002
5640,-128.62212386000002
5670,-127.33688427999999
5700,-135.92909306
5730,-135.73765118000003
5760,-138.85123196000004
5790,-137.2029052
5820,-136.95522548
5850,-136.9798637
5880,-136.56317486
5910,-137.82234304000002
5940,-139.14628254000002
5970,-139.34756472000004
6000,-140.46220718
6030,-143.86719004
6060,-148.05600384000002
6090,-143.51590942
6120,-144.16746320000001
6150,-143.26893654000003
6180,-146.28492582
6210,-145.11643846
6240,-145.64954156000002
6270,-140.57384502
6300,-142.30678354
6330,-137.85447148
6360,-141.25345266000002
6390,-140.39905538000002
6420,-140.1730551
6450,-139.82180762000002
6480,-138.08342928000002
6510,-141.5367698
6540,-141.40943026
6570,-142.06760617999998
6600,-142.9540331
6630,-142.32444192000003
6660,-139.99742734000003
6690,-139.28288528
6720,-137.80245051999998
6750,-141.7124858
6780,-138.54716275999996
6810,-139.19589535999998
6840,-139.05393407999998
6870,-138.22784316
6900,-139.63410288
6930,-144.62475304000003
6960,-145.49389986
6990,-151.13551895999998
7020,-151.19378722000002
7050,-149.85678168
7080,-149.57128165999998
7110,-149.29919952
7140,-149.66767996000002
7170,-150.48333248
7200,-138.83912616
7230,-139.68745164
7260,-137.70434778
7290,-138.00756092
7320,-138.30973722000002
7350,-140.35012690000002
7380,-148.98918276
7410,-149.05437444000003
7440,-147.58988354000002
7470,-148.57898216
7500,-151.39818668
7530,-147.05822278000002
7560,-142.18357796
7590,-143.11300291999999
7620,-141.73117813999997
7650,-140.83956508
7680,-138.69505708000003
7710,-139.10442980000002
7740,-139.01273766000003
7770,-139.85337428000003
7800,-135.51147888
7830,-136.0679594
7860,-133.79250360000003
7890,-133.19791304000003
7920,-133.47387614000004
7950,-133.23709216000003
7980,-133.0254815
8010,-130.04787596000003
8040,-128.58224878
8070,-131.3183426
8100,-131.70632066000002
8130,-133.80617859999998
8160,-136.85383087999998
8190,-135.53750929999998
8220,-134.69306572000002
8250,-132.64079666000003
8280,-132.30876648
8310,-133.27364645999998
8340,-132.47345624000002
8370,-138.93450936000002
8400,-137.54978308000003
8430,-133.09928964000002
8460,-131.72165806
8490,-125.24155648000001
8520,-125.53276196
8550,-127.09796874
8580,-128.21796598
8610,-128.71725181999997
8640,-128.29272682
8670,-129.04646048
8700,-128.03655999999998
8730,-128.09230384
8760,-127.25681755999999
8790,-128.25521913999998
8820,-127.9461155
8850,-126.37464591999999
8880,-116.71714606
8910,-115.77194768000001
8940,-115.57626234
8970,-116.01714225999999
9000,-116.24602015999999
9030,-116.61113172
9060,-117.5121341
9090,-116.55102956
9120,-119.50059884
9150,-121.94120166
9180,-122.3705944
9210,-121.60343064
9240,-121.55240216
9270,-120.01978906000001
9300,-118.9180084
9330,-119.2394606
9360,-118.32120406000001
9390,-117.64500772000001
9420,-116.98018388
9450,-116.53761878000002
9480,-115.54724742
9510,-115.98119806
9540,-116.22387416
9570,-112.70673696
9600,-110.70301332
9630,-109.9112451
9660,-106.66985126
9690,-109.61159482000001
9720,-110.38366275999999
9750,-110.50842322
9780,-111.93363686
9810,-111.35274918
9840,-108.40176760000001
9870,-103.74680334
9900,-106.02667470000002
9930,-106.47672294000002
9960,-106.19152342000001
9990,-106.30536097999999
10020,-105.86019343999999
10050,-106.56693761999999
10080,-105.50450423999999
10110,-105.41679101999999
10140,-108.08802554
10170,-106.36250462
10200,-107.02039834
10230,-108.38176584
10260,-108.25860594000001
10290,-106.8440492
10320,-107.10328304
10350,-105.93865118
10380,-105.46996572
10410,-104.5143393
10440,-104.93636056
10470,-103.6481857
10500,-99.79497792
10530,-99.36006314
10560,-98.72399245999999
10590,-97.52572341999999
10620,-94.5517502
10650,-93.44798297999998
10680,-91.65725139999999
10710,-93.9636367
10740,-94.97477606000001
10770,-94.98389202000001
10800,-95.26808818000002
10830,-94.15492902
10860,-94.06191686
10890,-94.9672956
10920,-95.3698682
10950,-95.28797962
10980,-96.14397004
11010,-94.56836086
11040,-94.70059182
11070,-97.26355586
11100,-97.80992202000002
11130,-99.81339566
11160,-103.43838618
11190,-98.21420782000001
11220,-98.51896526000002
11250,-96.71865980000001
11280,-94.64151166000002
11310,-94.4903292
11340,-96.71400566
11370,-95.57292478000001
11400,-93.51732034
11430,-92.20004003999999
11460,-92.24358424
11490,-92.53260639999999
11520,-92.42123484
11550,-89.9199121
11580,-90.75100142000001
11610,-91.05742028
11640,-89.15601384000001
11670,-88.97118964000002
11700,-89.33709250000001
11730,-87.24517601999999
11760,-89.01179367999998
11790,-91.10273678
11820,-90.28027836000001
11850,-89.12373830000001
11880,-90.15006122000001
11910,-90.63819384
11940,-90.5907389
11970,-90.82034738
12000,-94.26006336
12030,-93.77764448
12060,-93.38320364
12090,-94.30904776000001
12120,-95.35652952000001
12150,-94.21347238000001
12180,-95.12588168
12210,-93.3899916
12240,-92.2044652
12270,-92.10097209999999
12300,-93.62808609999999
12330,-94.01216960000001
