#{"t_start": 1651951972.8368, "env_id": null}
r,l,t
-111.382277,30,3.251474
-153.10979,30,3.279379
-110.031309,30,3.3083
-321.457865,30,3.337223
-376.552141,30,3.365149
-318.766603,30,3.393564
-111.78252,30,3.421482
-134.092722,30,3.449408
-198.992912,30,3.477366
-198.16843,30,3.505258
-77.807339,30,3.53418
-121.381783,30,3.563103
-186.093388,30,3.592026
-225.596891,30,3.618954
-255.452422,30,3.647876
-61.972288,30,3.675802
-197.053942,30,3.703741
-94.946558,30,3.731652
-171.272894,30,3.759581
-117.698987,30,3.78751
-141.312894,30,3.81543
-189.241137,30,3.843354
-141.830402,30,3.871097
-59.463815,30,3.900019
-132.37064,30,3.927945
-112.8388,30,3.956888
-92.182242,30,3.983795
-112.559176,30,4.012717
-77.921903,30,4.040643
-89.034375,30,4.261308
-44.674375,30,4.294222
-126.723119,30,4.32514
-270.76331,30,4.355059
-81.611889,30,4.383981
-34.118599,30,4.414922
-152.848249,30,4.443844
-84.297771,30,4.472767
-134.06902,30,4.503684
-137.267763,30,4.53161
-68.881137,30,4.560684
-89.921179,30,4.58861
-102.047954,30,4.617532
-53.32705,30,4.64446
-123.613456,30,4.673545
-118.266672,30,4.70147
-329.536479,30,4.729396
-83.636282,30,4.757322
-155.859104,30,4.785194
-74.373431,30,4.814117
-145.33171,30,4.842042
-55.515586,30,4.870158
-347.796808,30,4.898084
-239.687794,30,4.92601
-319.906924,30,4.953934
-70.415184,30,4.98186
-147.784348,30,5.010362
-96.396974,30,5.039285
-101.270036,30,5.068208
-217.975996,30,5.099125
-74.879479,30,5.128047
-148.972983,30,5.154975
-66.962884,30,5.182901
-93.915451,30,5.211823
-83.44993,30,5.239749
-179.267043,30,5.266677
-272.315134,30,5.294644
-152.628307,30,5.321591
-56.896324,30,5.350495
-247.850937,30,5.379424
-60.8344,30,5.407568
-247.773946,30,5.435493
-84.93451,30,5.463419
-83.36643,30,5.490373
-54.520057,30,5.518308
-91.9597,30,5.546215
-83.645395,30,5.573129
-73.901981,30,5.603045
-106.503707,30,5.630971
-83.318924,30,5.65793
-69.838309,30,5.685857
-50.126538,30,5.713749
-62.46114,30,5.741674
-700.373749,30,5.768603
-72.039795,30,5.796528
-189.797638,30,5.824453
-70.431911,30,5.851381
-71.913785,30,5.879307
-135.300931,30,5.906235
-116.433321,30,5.933163
-131.839546,30,5.960091
-156.118154,30,5.987018
-112.112063,30,6.013947
-109.059173,30,6.041871
-293.862599,30,6.0688
-327.707362,30,6.104205
-102.531758,30,6.135123
-116.213971,30,6.163047
-110.932771,30,6.377453
-225.172895,30,6.408969
-86.907342,30,6.440884
-82.170741,30,6.468809
-94.011981,30,6.49773
-326.33472,30,6.529645
-97.291321,30,6.563555
-240.364243,30,6.592478
-105.064484,30,6.620433
-85.09696,30,6.648329
-83.707662,30,6.676254
-131.057079,30,6.702196
-247.546505,30,6.730109
-142.606006,30,6.757061
-99.87168,30,6.783992
-138.236797,30,6.810894
-51.970371,30,6.837821
-62.916314,30,6.86475
-236.588031,30,6.891817
-78.606569,30,6.918745
-252.398088,30,6.946681
-89.584785,30,6.973599
-93.27103,30,7.000526
-240.675882,30,7.027454
-43.629964,30,7.054381
-153.679416,30,7.081332
-304.052565,30,7.108238
-135.417041,30,7.136163
-365.72635,30,7.163092
-76.815394,30,7.192014
-39.65343,30,7.218942
-69.043923,30,7.245883
-56.234202,30,7.273795
-68.55056,30,7.300753
-103.243766,30,7.329646
-118.163433,30,7.356574
-114.456069,30,7.386624
-90.642445,30,7.413551
-85.592568,30,7.440479
-87.0226,30,7.467407
-237.320415,30,7.494335
-548.386114,30,7.521288
-135.09913,30,7.549188
-82.893609,30,7.576125
-161.566994,30,7.602047
-250.019399,30,7.63097
-76.864404,30,7.658895
-83.975121,30,7.685823
-149.003006,30,7.712768
-47.122732,30,7.739679
-66.352118,30,7.766607
-117.947495,30,7.793535
-107.375978,30,7.820465
-77.586134,30,7.84961
-136.043812,30,7.877535
-109.23995,30,7.904462
-125.115347,30,7.931408
-126.591453,30,7.958318
-75.334956,30,7.985246
-98.895115,30,8.012174
-71.868463,30,8.039103
-120.476546,30,8.06603
-98.666228,30,8.094009
-69.324647,30,8.120936
-236.676371,30,8.149859
-157.6357,30,8.178782
-156.963268,30,8.207661
-215.298928,30,8.235981
-170.771952,30,8.263452
-36.38439,30,8.484641
-149.784635,30,8.51855
-72.983276,30,8.549467
-141.515029,30,8.578389
-200.666371,30,8.606315
-366.68262,30,8.640224
-84.443102,30,8.671142
-81.527893,30,8.699067
-66.535462,30,8.728138
-41.721271,30,8.756063
-91.375668,30,8.783988
-117.913769,30,8.811914
-125.043785,30,8.839844
-81.198494,30,8.868963
-47.32431,30,8.896888
-140.930449,30,8.924814
-67.668409,30,8.952752
-117.243261,30,8.980664
-48.868131,30,9.009592
-135.512647,30,9.037525
-71.567418,30,9.066441
-158.746936,30,9.095357
-65.511121,30,9.122285
-87.839211,30,9.151
-73.109342,30,9.178926
-183.61099,30,9.208083
-261.463294,30,9.236036
-95.119982,30,9.267923
-129.02524,30,9.29586
-100.947779,30,9.323801
-194.601196,30,9.352585
-188.382259,30,9.380511
-139.417132,30,9.409442
-69.01779,30,9.437346
-75.03471,30,9.466269
-59.413157,30,9.494194
-54.150917,30,9.522119
-141.187957,30,9.550045
-80.678626,30,9.579128
-41.525139,30,9.606989
-65.653923,30,9.634936
-49.740208,30,9.664834
-70.957978,30,9.693768
-120.36376,30,9.721683
-81.458452,30,9.751602
-60.819511,30,9.779545
-57.449518,30,9.807453
-117.374857,30,9.835379
-53.229236,30,9.863644
-317.85913,30,9.892549
-74.987787,30,9.920474
-156.022658,30,9.947404
-144.243958,30,9.975327
-112.470645,30,10.004249
-53.117292,30,10.032175
-133.934407,30,10.060099
-198.43667,30,10.088025
-104.030305,30,10.115951
-52.275486,30,10.143877
-47.413149,30,10.172799
-69.117291,30,10.207705
-153.250978,30,10.234633
-71.922116,30,10.262558
-76.812833,30,10.290484
-180.886036,30,10.317413
-54.654403,30,10.345338
-100.563095,30,10.372266
-185.311636,30,10.399009
-42.710136,30,10.619539
-64.78481,30,10.650457
-84.52911,30,10.684366
-100.515343,30,10.715295
-42.076848,30,10.745204
-40.05789,30,10.77313
-94.210405,30,10.804046
-119.202247,30,10.83199
-68.802905,30,10.859897
-73.374243,30,10.887822
-97.221706,30,10.914762
-41.034327,30,10.941679
-45.902535,30,10.968641
-133.193898,30,10.995534
-49.880553,30,11.022739
-184.337055,30,11.049667
-125.591678,30,11.076595
-59.868955,30,11.103545
-68.360725,30,11.129454
-85.529999,30,11.156381
-76.028018,30,11.18331
-86.794076,30,11.211235
-85.782553,30,11.240157
-45.645779,30,11.268083
-113.757499,30,11.296008
-41.583301,30,11.32892
-88.07,30,11.356873
-188.967713,30,11.385098
-84.767826,30,11.412026
-217.548539,30,11.438105
-234.478762,30,11.46805
-56.650212,30,11.496948
-90.225659,30,11.524873
-66.007385,30,11.5528
-40.386551,30,11.579726
-104.911522,30,11.606654
-164.301115,30,11.63458
-76.880363,30,11.662505
-95.656448,30,11.691427
-38.16629,30,11.718355
-54.452696,30,11.74628
-61.864257,30,11.773208
-63.548713,30,11.801165
-28.184841,30,11.829059
-113.476582,30,11.855987
-92.133776,30,11.883911
-85.815714,30,11.91084
-45.413193,30,11.938766
-118.858238,30,11.965693
-80.715812,30,11.99264
-131.041019,30,12.020546
-169.331965,30,12.04749
-43.406189,30,12.0754
-42.68834,30,12.102328
-93.392994,30,12.129256
-64.464521,30,12.156184
-91.837658,30,12.182114
-130.682671,30,12.209043
-240.788704,30,12.235971
-49.253299,30,12.262898
-77.499664,30,12.289826
-87.326533,30,12.316754
-98.276623,30,12.343682
-76.041041,30,12.37061
-95.501018,30,12.398069
-97.542551,30,12.424996
-66.315358,30,12.451925
-54.6943,30,12.478852
-144.716425,30,12.693583
-104.734174,30,12.726495
-66.90773,30,12.756414
-54.464563,30,12.787331
-66.170376,30,12.818248
-105.967841,30,12.848168
-49.776338,30,12.880083
-116.047164,30,12.909006
-136.125816,30,12.936932
-137.359679,30,12.964857
-132.361512,30,12.991785
-109.360555,30,13.019711
-24.538783,30,13.046638
-54.113144,30,13.073567
-75.720136,30,13.101492
-40.704005,30,13.129417
-42.662721,30,13.156446
-42.976713,30,13.188132
-107.512587,30,13.216262
-90.938953,30,13.244192
-57.230975,30,13.271113
-39.902455,30,13.299039
-81.96577,30,13.327978
-229.787522,30,13.355887
-48.337448,30,13.383617
-57.983908,30,13.411542
-33.239479,30,13.439467
-91.737907,30,13.467393
-48.314587,30,13.496316
-366.580547,30,13.525238
-71.845574,30,13.55318
-60.772221,30,13.581088
-98.812691,30,13.610011
-88.246594,30,13.638933
-299.799686,30,13.667856
-26.608367,30,13.695781
-57.837184,30,13.725701
-40.536516,30,13.753627
-47.870435,30,13.782549
-66.460243,30,13.810474
-38.382792,30,13.839397
-84.218817,30,13.868321
-109.383102,30,13.896246
-42.43983,30,13.924171
-69.192606,30,13.95409
-71.128483,30,13.983013
-82.904146,30,14.010938
-89.901943,30,14.039861
-55.749065,30,14.068784
-83.514145,30,14.097707
-52.90319,30,14.126629
-48.269366,30,14.154555
-42.881675,30,14.183477
-62.539493,30,14.2124
-120.240795,30,14.240326
-64.031034,30,14.268251
-170.023079,30,14.296176
-181.78167,30,14.324102
-80.554239,30,14.352026
-69.180844,30,14.379952
-58.497608,30,14.407987
-103.793967,30,14.436909
-124.306952,30,14.465832
-89.00384,30,14.494755
-62.062199,30,14.523678
-62.101963,30,14.5526
-73.457747,30,14.580525
-35.125625,30,14.609448
-42.617544,30,14.825868
-42.296678,30,14.856794
-63.011438,30,14.886707
-46.651519,30,14.917624
-32.75155,30,14.945549
-178.886533,30,14.973475
-61.263316,30,15.003394
-24.329234,30,15.031319
-39.833489,30,15.060242
-79.520475,30,15.088168
-64.278936,30,15.118088
-66.323591,30,15.145016
-41.171957,30,15.173948
-31.631098,30,15.202898
-50.34469,30,15.230787
-112.577895,30,15.257715
-45.895929,30,15.28564
-77.043444,30,15.312567
-43.488666,30,15.340493
-39.481977,30,15.368419
-45.805673,30,15.395576
-50.534915,30,15.423495
-22.646062,30,15.451421
-169.093648,30,15.478348
-41.424461,30,15.505277
-33.840652,30,15.532204
-61.569739,30,15.56013
-50.106142,30,15.587058
-102.714869,30,15.613986
-55.865262,30,15.639916
-66.215042,30,15.666846
-81.63134,30,15.693773
-97.544663,30,15.721717
-48.662443,30,15.748626
-90.355285,30,15.777548
-76.518513,30,15.805473
-49.129042,30,15.833436
-49.744558,30,15.860346
-72.34665,30,15.887276
-67.423352,30,15.914216
-52.733268,30,15.942136
-80.862463,30,15.969062
-82.093318,30,15.996961
-93.449406,30,16.023906
-41.087472,30,16.051815
-37.233677,30,16.078742
-53.312006,30,16.106668
-67.754866,30,16.134613
-29.206189,30,16.161521
-101.310256,30,16.188742
-26.954869,30,16.214672
-66.874278,30,16.241621
-68.156834,30,16.268529
-56.591822,30,16.295456
-41.247366,30,16.322384
-12.508855,30,16.348315
-73.025132,30,16.376241
-93.727039,30,16.403089
-212.04675,30,16.430017
-106.191813,30,16.456946
-48.788826,30,16.483874
-60.681185,30,16.509804
-49.567087,30,16.537729
-106.063939,30,16.564657
-78.7466,30,16.591587
-22.715067,30,16.61853
-73.296111,30,16.645441
-38.273863,30,16.671371
-81.353916,30,16.698318
-84.23723,30,16.926397
-46.021722,30,16.960306
-51.10885,30,16.989229
-38.006861,30,17.017155
-40.036585,30,17.050068
-78.621722,30,17.084974
-32.101118,30,17.113897
-96.289173,30,17.14185
-41.078805,30,17.170745
-95.264556,30,17.202659
-37.837547,30,17.231583
-47.675345,30,17.259508
-91.989347,30,17.287432
-39.692645,30,17.315358
-31.616699,30,17.343284
-39.419905,30,17.372206
-49.567034,30,17.400465
-41.062146,30,17.428428
-116.308234,30,17.456325
-69.31762,30,17.485256
-35.007177,30,17.514164
-36.837388,30,17.548075
-41.902977,30,17.576001
-21.225129,30,17.60592
-49.201826,30,17.633845
-56.917781,30,17.663765
-45.828961,30,17.69568
-109.38892,30,17.724617
-74.121567,30,17.752528
-40.565666,30,17.781451
-48.989075,30,17.809376
-49.829043,30,17.838299
-46.308505,30,17.865229
-32.343889,30,17.893152
-80.390424,30,17.921077
-58.12431,30,17.948016
-68.357015,30,17.975931
-43.233448,30,18.003855
-28.011978,30,18.031781
-27.274241,30,18.05871
-23.879271,30,18.087631
-43.921796,30,18.115317
-33.289511,30,18.143242
-32.211703,30,18.171219
-65.021046,30,18.200096
-91.397597,30,18.229132
-83.156949,30,18.256059
-54.749344,30,18.283984
-48.209209,30,18.311909
-44.731063,30,18.338837
-57.752504,30,18.366763
-106.050596,30,18.395052
-45.280296,30,18.422977
-73.481686,30,18.450902
-50.99875,30,18.478828
-73.033803,30,18.508748
-54.252322,30,18.536674
-34.151584,30,18.565596
-51.984987,30,18.594518
-75.618645,30,18.621451
-153.727795,30,18.649373
-34.063169,30,18.677297
-39.304286,30,18.705222
-49.020553,30,18.734156
-82.572725,30,18.76207
-43.216656,30,18.789996
-35.640611,30,18.819915
-36.197802,30,18.847841
-28.44485,30,19.081805
-101.236062,30,19.11372
-30.2376,30,19.142642
-59.340547,30,19.176551
-32.891471,30,19.211458
-34.846794,30,19.242375
-18.671077,30,19.27429
-41.734117,30,19.303213
-46.534106,30,19.333134
-45.465441,30,19.361091
-45.760138,30,19.389602
-49.23795,30,19.418525
-46.679966,30,19.446449
-42.528944,30,19.474375
-24.790244,30,19.502695
-27.920164,30,19.53062
-40.513776,30,19.559542
-90.909425,30,19.587468
-43.08818,30,19.616391
-111.17754,30,19.644317
-48.537862,30,19.672241
-49.078904,30,19.700167
-34.252575,30,19.728092
-59.821052,30,19.756017
-112.272974,30,19.784941
-69.125744,30,19.812865
-24.255536,30,19.841787
-66.879323,30,19.869714
-34.854425,30,19.898636
-13.752353,30,19.926562
-49.842306,30,19.954486
-48.690717,30,19.982412
-51.986102,30,20.010337
-30.904981,30,20.039511
-57.728071,30,20.067436
-16.911051,30,20.095632
-33.154796,30,20.12256
-54.564311,30,20.151482
-95.551069,30,20.178411
-33.263712,30,20.207665
-56.932441,30,20.234592
-80.568915,30,20.263516
-52.567033,30,20.29144
-37.948868,30,20.319366
-21.157875,30,20.346295
-47.24334,30,20.375216
-60.485171,30,20.402983
-50.235102,30,20.42988
-37.770536,30,20.457806
-51.610554,30,20.48573
-32.907649,30,20.513657
-34.361562,30,20.541582
-57.946526,30,20.575491
-25.120893,30,20.603416
-39.794762,30,20.630345
-40.896259,30,20.657273
-17.930196,30,20.685198
-26.530671,30,20.711128
-63.172358,30,20.738057
-20.869445,30,20.764984
-21.888269,30,20.791913
-53.064062,30,20.818841
-49.688828,30,20.846766
-19.459845,30,20.873695
-32.54345,30,20.901619
-51.912425,30,20.928547
-24.944216,30,20.955475
-153.215228,30,20.982403
-36.761251,30,21.213784
-35.526919,30,21.2447
-29.899806,30,21.273623
-30.723557,30,21.30454
-24.017168,30,21.33446
-29.06798,30,21.365378
-35.127502,30,21.397437
-52.524339,30,21.426359
-37.91631,30,21.454285
-48.614387,30,21.482211
-54.510085,30,21.509139
-49.064104,30,21.537065
-33.174059,30,21.56499
-28.208914,30,21.592914
-19.774284,30,21.621836
-30.95493,30,21.648764
-20.62697,30,21.675693
-38.322939,30,21.70262
-76.835594,30,21.729548
-55.425074,30,21.756478
-25.666161,30,21.783406
-43.722682,30,21.812328
-40.506498,30,21.85023
-32.711384,30,21.890119
-43.05156,30,21.932009
-34.344707,30,21.964919
-44.950057,30,21.997833
-31.005364,30,22.030747
-33.448775,30,22.070636
-26.574729,30,22.109532
-32.433348,30,22.140467
-32.218609,30,22.172364
-23.512687,30,22.202284
-37.231161,30,22.23439
-49.468033,30,22.267303
-23.917461,30,22.298222
-76.934112,30,22.328142
-54.3477,30,22.358062
-147.787369,30,22.39002
-64.675599,30,22.425923
-52.797445,30,22.455843
-36.818566,30,22.484766
-40.546676,30,22.512691
-38.87534,30,22.540617
-50.819042,30,22.56954
-34.832296,30,22.597465
-51.078582,30,22.626387
-40.618972,30,22.653315
-37.564345,30,22.680243
-42.663896,30,22.708169
-30.742924,30,22.736094
-49.175948,30,22.763022
-29.572963,30,22.78995
-59.764011,30,22.817875
-31.661873,30,22.844803
-37.553187,30,22.871731
-38.11469,30,22.902649
-46.557742,30,22.942542
-24.291177,30,22.995401
-70.191898,30,23.057235
-32.887296,30,23.145996
-70.247256,30,23.216905
-21.210873,30,23.275748
-28.920481,30,23.354538
-24.574727,30,23.427301
-47.994522,30,23.498111
-38.800264,30,23.571914
-65.640217,30,23.630756
-27.010901,30,23.981818
-56.853419,30,24.024702
-27.517731,30,24.067588
-22.217847,30,24.104489
-72.218245,30,24.151363
-56.977215,30,24.197241
-25.400899,30,24.232148
-25.513944,30,24.273039
-87.46035,30,24.303956
-31.780071,30,24.346843
-63.858885,30,24.384727
-49.715832,30,24.421878
-52.44487,30,24.455786
-21.55967,30,24.486711
-62.649115,30,24.523605
-55.167317,30,24.569484
-28.274337,30,24.609375
-50.45603,30,24.651264
-26.189108,30,24.699136
-38.682145,30,24.740026
-35.383405,30,24.777925
-28.704394,30,24.815824
-31.037081,30,24.861701
-20.772782,30,24.89561
-32.765368,30,24.932512
-48.618911,30,24.973402
-24.329867,30,25.014294
-29.387037,30,25.046207
-46.126407,30,25.078122
-53.53728,30,25.110037
-45.374032,30,25.140736
-25.814764,30,25.171653
-24.763621,30,25.204565
-25.763014,30,25.236481
-30.097653,30,25.268396
-38.729349,30,25.308288
-33.105517,30,25.340204
-31.732501,30,25.370123
-32.233273,30,25.40043
-30.555336,30,25.43035
-35.369088,30,25.46027
-22.183834,30,25.49019
-39.625887,30,25.520112
-77.089048,30,25.553022
-65.477525,30,25.584937
-42.926891,30,25.615855
-26.236792,30,25.647769
-39.733388,30,25.677688
-27.866508,30,25.709786
-18.609461,30,25.746689
-20.526068,30,25.777606
-61.214136,30,25.812512
-40.861994,30,25.845424
-44.944921,30,25.874346
-20.363203,30,25.904267
-27.544837,30,25.934186
-32.410849,30,25.967098
-33.826215,30,25.998016
-40.824712,30,26.027949
-38.304085,30,26.057857
-37.251178,30,26.087776
-33.894282,30,26.117696
-22.488469,30,26.147626
-41.104209,30,26.177536
-53.41077,30,26.207797
-49.106856,30,26.23672
-33.917248,30,26.266639
-27.879343,30,26.296559
-13.558405,30,26.326479
-41.550965,30,26.614303
-32.696283,30,26.655194
-16.476144,30,26.69409
-31.894106,30,26.732985
-46.259268,30,26.770884
-24.792953,30,26.8028
-39.54562,30,26.833716
-25.44074,30,26.864635
-17.10888,30,26.895553
-56.622086,30,26.92647
-37.346775,30,26.95938
-63.777669,30,26.992295
-42.771349,30,27.022215
-41.669334,30,27.054128
-22.473488,30,27.084047
-33.925465,30,27.113968
-21.858188,30,27.14289
-42.011026,30,27.173808
-26.474879,30,27.205723
-34.585727,30,27.236639
-38.549764,30,27.268555
-25.264931,30,27.304459
-58.51888,30,27.339365
-27.670663,30,27.371281
-52.944716,30,27.404361
-29.885609,30,27.435277
-34.498082,30,27.46819
-18.645495,30,27.501102
-41.049978,30,27.53202
-38.521629,30,27.563935
-59.253887,30,27.59485
-29.049169,30,27.626767
-17.819205,30,27.656685
-54.838347,30,27.687602
-35.201105,30,27.719517
-22.342774,30,27.750434
-29.985301,30,27.78136
-16.04064,30,27.81227
-26.785808,30,27.846178
-9.828992,30,27.891059
-43.598892,30,27.928957
-28.706232,30,27.960873
-26.990324,30,27.992787
-49.343029,30,28.027694
-42.002167,30,28.0626
-28.970084,30,28.094515
-19.049373,30,28.125432
-21.275629,30,28.15635
-41.808285,30,28.187268
-29.226819,30,28.219182
-19.896929,30,28.250098
-22.161064,30,28.282014
-24.077803,30,28.312932
-20.75715,30,28.344846
-25.298187,30,28.376765
-59.438814,30,28.408789
-96.381383,30,28.439707
-22.986612,30,28.470623
-16.087674,30,28.50154
-32.108128,30,28.532458
-37.185304,30,28.563376
-40.096808,30,28.594294
-49.554308,30,28.626208
-12.91532,30,28.657125
-25.836409,30,28.689039
-40.348599,30,28.720955
-33.166205,30,28.751872
-38.253425,30,28.782789
-26.044828,30,29.059049
-14.462658,30,29.098943
-38.398775,30,29.143822
-47.162867,30,29.176735
-23.322626,30,29.209648
-36.763782,30,29.245551
-43.107001,30,29.276468
-45.047511,30,29.307387
-31.268387,30,29.342292
-24.294488,30,29.373209
-55.715753,30,29.40433
-38.192702,30,29.435247
-11.692564,30,29.470154
-19.998345,30,29.501072
-21.271725,30,29.532985
-42.183547,30,29.564071
-14.117484,30,29.593991
-39.096065,30,29.624909
-37.060522,30,29.654828
-25.612066,30,29.684749
-36.848093,30,29.714668
-28.055209,30,29.744588
-27.78711,30,29.77351
-80.782577,30,29.805426
-21.136256,30,29.837341
-17.981079,30,29.868258
-24.653268,30,29.89718
-19.687155,30,29.9271
-24.568518,30,29.956023
-41.144896,30,29.986941
-15.821153,30,30.016862
-59.69934,30,30.050795
-26.334961,30,30.08069
-32.626992,30,30.110609
-29.083502,30,30.139532
-38.351979,30,30.170449
-41.580687,30,30.202365
-28.643732,30,30.232297
-47.354042,30,30.264199
-31.815419,30,30.294119
-31.227292,30,30.325036
-24.351668,30,30.355953
-19.420748,30,30.38302
-58.112043,30,30.419847
-26.68639,30,30.449755
-36.316826,30,30.480665
-32.582287,30,30.511581
-22.783905,30,30.5415
-11.950497,30,30.579411
-22.639769,30,30.612313
-37.262963,30,30.646221
-38.75411,30,30.675169
-33.850416,30,30.706062
-28.266136,30,30.734984
-46.214701,30,30.765902
-52.286186,30,30.796818
-40.981017,30,30.829731
-17.62938,30,30.863641
-27.769073,30,30.892563
-34.061398,30,30.922482
-21.34408,30,30.951405
-16.196221,30,30.980328
-16.461948,30,31.011245
-57.143209,30,31.041165
-37.909936,30,31.070087
-26.492435,30,31.100007
-20.744114,30,31.129928
-26.550648,30,31.163836
-17.519876,30,31.43614
-42.696539,30,31.471046
-22.357505,30,31.510941
-27.133753,30,31.543853
-22.404211,30,31.575767
-12.161735,30,31.609676
-32.653934,30,31.648572
-16.10493,30,31.679504
-51.478758,30,31.70941
-41.150434,30,31.739329
-35.26621,30,31.771262
-40.162426,30,31.801164
-25.011748,30,31.831084
-15.00874,30,31.862001
-39.718828,30,31.892918
-30.707176,30,31.923836
-35.568797,30,31.953756
-35.380282,30,31.983676
-23.716502,30,32.014594
-14.990724,30,32.044513
-26.954454,30,32.074434
-25.281312,30,32.106349
-22.796565,30,32.15422
-19.971449,30,32.196108
-27.397165,30,32.230017
-22.67216,30,32.258949
-28.575164,30,32.289857
-34.456259,30,32.31878
-30.473111,30,32.347703
-12.076294,30,32.373633
-56.22341,30,32.401903
-14.352966,30,32.428849
-37.578493,30,32.455759
-23.089236,30,32.482687
-57.286994,30,32.509615
-32.791608,30,32.539535
-22.403164,30,32.56746
-29.012702,30,32.59442
-23.766339,30,32.623312
-23.261609,30,32.651268
-43.033575,30,32.678164
-52.002017,30,32.70612
-37.745889,30,32.734015
-14.969999,30,32.76194
-18.279194,30,32.79186
-48.914161,30,32.828761
-21.781074,30,32.85569
-15.529772,30,32.884613
-19.67809,30,32.91154
-27.835131,30,32.939465
-19.846232,30,32.967391
-24.331686,30,32.994323
-70.844768,30,33.024239
-17.549187,30,33.052336
-50.134336,30,33.087242
-29.375417,30,33.11617
-26.643866,30,33.146085
-52.870691,30,33.176004
-20.800675,30,33.206796
-56.095494,30,33.236716
-55.396188,30,33.265638
-19.281146,30,33.296556
-13.060957,30,33.327473
-25.133513,30,33.359388
-28.857518,30,33.391268
-30.975386,30,33.423182
-41.635807,30,33.453102
-22.168568,30,33.483022
-29.828661,30,33.511945
-54.782018,30,33.767288
-14.859942,30,33.798179
-30.34509,30,33.827103
-36.304067,30,33.862008
-35.487896,30,33.893923
-34.292652,30,33.923853
-30.941272,30,33.953764
-12.315258,30,33.983683
-27.978836,30,34.012605
-22.126371,30,34.044521
-28.491156,30,34.07445
-30.760909,30,34.102365
-26.108298,30,34.132286
-30.530957,30,34.16122
-20.310376,30,34.189159
-42.090158,30,34.219054
-25.440648,30,34.2481
-32.446337,30,34.277029
-27.644984,30,34.305934
-34.951505,30,34.33386
-20.165782,30,34.361785
-39.828686,30,34.389963
-17.655049,30,34.418885
-15.113643,30,34.448805
-25.010062,30,34.476731
-19.960558,30,34.505653
-45.626369,30,34.534575
-45.714208,30,34.563499
-36.415764,30,34.591444
-40.621533,30,34.619349
-33.28062,30,34.650267
-25.211216,30,34.678192
-18.671933,30,34.706151
-18.113417,30,34.735041
-27.432682,30,34.763023
-42.841365,30,34.790948
-31.553018,30,34.819895
-21.896172,30,34.847797
-35.303872,30,34.875721
-29.653824,30,34.905641
-28.618805,30,34.933567
-23.05363,30,34.961492
-30.961027,30,34.989417
-25.014933,30,35.017363
-14.619073,30,35.047263
-32.486227,30,35.077137
-40.955675,30,35.109051
-30.845598,30,35.137972
