Number of Episodes,Rewards
6360,-119.50279276
6375,-119.23219498
6390,-119.55178112
6405,-120.38748962000001
6420,-118.62007622000002
6435,-118.23701484
6450,-118.16033386000001
6465,-118.99647458000001
6480,-119.93484065999999
6495,-120.048509
6510,-114.34503542
6525,-113.62329605999999
6540,-118.50409194
6555,-121.07050910000001
6570,-117.5566929
6585,-116.90442934
6600,-116.4013518
6615,-118.50301948
6630,-105.87201726
6645,-103.16470088000001
6660,-102.5746268
6675,-104.38373573999999
6690,-105.19073506
6705,-105.35789598
6720,-105.13521698000001
6735,-104.76617970000001
6750,-103.27824298
6765,-102.99335440000002
6780,-106.70768392000001
6795,-103.07398480000002
6810,-103.20252074000001
6825,-102.82461284
6840,-104.1134215
6855,-103.99357074
6870,-102.92443897999999
6885,-103.05468871999999
6900,-102.54971906
6915,-103.51183306
6930,-105.15629879999999
6945,-104.27279469999999
6960,-104.60006046000001
6975,-102.18614792000001
6990,-100.91228412
7005,-95.61277187999998
7020,-93.35057024
7035,-93.67302704000001
7050,-91.1235555
7065,-91.35454005999999
7080,-90.67499367999999
7095,-90.34464934
7110,-90.55039086000001
7125,-91.60700469999999
7140,-90.32625686000002
7155,-93.45729168000001
7170,-94.1437254
7185,-94.65094976
7200,-93.50078054
7215,-92.63523265999999
7230,-91.41947958000002
7245,-92.9821397
7260,-94.55611936
7275,-96.44375332
7290,-95.15345204
7305,-96.37456066
7320,-95.71919944
7335,-98.15628376000001
7350,-97.71637976000001
7365,-93.4836207
7380,-92.9176788
7395,-93.79806662
7410,-94.99772192
7425,-94.72053487999999
7440,-93.99713039999999
7455,-93.7928866
7470,-93.02704974000001
7485,-93.11320898000001
7500,-88.88072634000001
7515,-91.66663038
7530,-88.29377106000001
7545,-92.71288996000001
7560,-94.04473486000002
7575,-94.63188694
7590,-94.07575492
7605,-93.98035032
7620,-94.04677349999999
7635,-92.57770328
7650,-92.2028079
7665,-93.27904868
7680,-92.52021836
7695,-92.74841991999999
7710,-91.70108809999998
7725,-92.93215743999998
7740,-95.5397887
7755,-95.66659102000001
7770,-94.13103798
7785,-94.35954842
7800,-94.00756348
7815,-93.2834211
7830,-93.78513837999999
7845,-93.52664024
7860,-96.05626762
7875,-95.47435294
7890,-97.3407159
7905,-93.81557558
7920,-95.78457417999999
7935,-95.23838188
7950,-99.2995728
7965,-98.51256438
7980,-96.92651393999999
7995,-94.75379406
8010,-94.53321056
8025,-93.17555055999999
8040,-89.58342248000001
8055,-86.14723328000001
8070,-86.46326138
8085,-86.60704476000001
8100,-87.37835188000001
8115,-87.50909278000002
8130,-88.82416516
8145,-87.95649130000001
8160,-86.90194960000001
8175,-86.30807276
8190,-85.71160276
8205,-86.1805252
8220,-86.89711152000001
8235,-86.67973436
8250,-87.5948164
8265,-85.57126988000002
8280,-84.90822950000002
8295,-80.71767196000002
8310,-79.71207062
8325,-81.33304976
8340,-80.32330104
8355,-80.80550084000001
8370,-79.15262554
8385,-79.33072440000001
8400,-79.17470555999999
8415,-76.55359784000001
8430,-77.19619476000001
8445,-77.26033678
8460,-78.64889554
8475,-76.36644206000001
8490,-74.51755340000001
8505,-74.87912974
8520,-74.32153251999999
8535,-74.4061413
8550,-75.81016094
8565,-77.72804380000001
8580,-76.57908398000001
8595,-78.97539224
8610,-76.59635180000001
8625,-75.78435842000002
8640,-74.82674448000002
8655,-73.83418292
8670,-71.80870328
8685,-72.00647062
8700,-71.32876486
8715,-73.46382781999999
8730,-72.9849689
8745,-73.57632198
8760,-73.27293470000001
8775,-71.21872194000001
8790,-73.72185086
8805,-75.82664358000001
8820,-75.42342718000002
8835,-74.47016586000001
8850,-74.93191824
8865,-75.05378424000001
8880,-74.6411817
8895,-74.37969542
8910,-74.64546364000002
8925,-79.5057607
8940,-79.64096354
8955,-80.26310002000001
8970,-82.06326506
8985,-85.10534360000003
9000,-85.12361057999999
9015,-84.39540546
9030,-84.47246376
9045,-86.0920522
9060,-86.17092422
9075,-84.62842103999999
9090,-84.68177844
9105,-85.11590567999998
9120,-86.01038308
9135,-85.5597144
9150,-85.65488065999999
9165,-86.8146853
9180,-88.10333198
9195,-86.93371744
9210,-86.08637900000001
9225,-86.15318838
9240,-86.9810211
9255,-87.00844756000002
9270,-87.30571332000001
9285,-86.92057248
9300,-86.63771330000002
9315,-86.22177612
9330,-87.4055874
9345,-90.96448392000002
9360,-91.54037862000001
9375,-92.36863364000001
9390,-91.48072736000002
9405,-92.12125004
9420,-92.36061388
9435,-92.08619682
9450,-89.04530731999999
9465,-87.03862862
9480,-87.53257466000001
9495,-88.24633744
9510,-89.36791908000001
9525,-90.28133198
9540,-90.92345920000001
9555,-88.98635694000001
9570,-91.66914882000002
9585,-91.01385238000002
9600,-89.96490288000001
9615,-90.57091038000003
9630,-90.60404408000001
9645,-91.76003696
9660,-92.89283916000001
9675,-87.6777504
9690,-88.0048979
9705,-86.7690513
9720,-84.43518096000001
9735,-80.6520204
9750,-81.83413568
9765,-81.52882590000002
9780,-82.12429571999999
9795,-80.21034738
9810,-79.99945668000001
9825,-80.55678086
9840,-81.94681399999999
9855,-81.75437165999999
9870,-80.94710048
9885,-82.06388776000001
9900,-82.62133868000001
9915,-82.38398162
9930,-79.99148658
9945,-80.11780691999999
9960,-85.08235710000001
9975,-84.9055741
9990,-83.09535532
10005,-82.95163170000001
10020,-85.47607477999999
10035,-85.41558903999999
10050,-86.74358039999998
10065,-86.49746848
10080,-85.89236494
10095,-81.88860534
10110,-81.60720338
10125,-80.00841731999999
10140,-80.67054458
10155,-80.92979251999999
10170,-80.28443992
10185,-84.65900612
10200,-85.51742565999999
10215,-85.89477618
10230,-85.51964407999998
10245,-84.26911308
10260,-82.64527682
10275,-82.47706666
10290,-79.2094343
10305,-80.37769387999998
10320,-78.95769395999999
10335,-80.43767808
10350,-81.56099696
10365,-82.78787200000002
10380,-81.64438224000001
10395,-82.01800430000002
10410,-82.66032798000002
10425,-84.38142894
10440,-83.74630366
10455,-83.8186737
10470,-84.17654394
10485,-86.06115088
10500,-83.7031239
10515,-85.15311562
10530,-85.27167418
10545,-87.8859336
10560,-87.63934839999999
10575,-86.96937788
10590,-85.28342746
10605,-84.86713281999998
10620,-84.71726005999999
10635,-82.84729224
10650,-82.31074146
10665,-81.9342161
10680,-82.17370272000001
10695,-82.26148394
10710,-76.93435382
10725,-77.17317452
10740,-76.57948122000002
10755,-76.14009320000001
10770,-73.35025620000002
10785,-74.36997308
10800,-71.98493841999999
10815,-70.97413168
10830,-70.74154284000001
10845,-69.72582338
10860,-69.20218076
10875,-69.01893288
10890,-68.46294722
10905,-68.83428092000001
10920,-68.54123376000001
10935,-64.30202528000001
10950,-64.74840724
10965,-64.17569256
10980,-63.845277319999994
10995,-63.58435102
11010,-63.58714207999999
11025,-63.3540499
11040,-65.78392428000001
11055,-67.68199148
11070,-66.56858009999999
11085,-65.03382378
11100,-66.7018553
11115,-66.88143701999999
11130,-67.79074474000001
11145,-65.77954712
11160,-63.312908560000004
11175,-60.17105962
11190,-59.666619839999996
11205,-60.172140379999995
11220,-59.455498139999996
11235,-57.62051184
11250,-58.278277
11265,-58.328298
11280,-57.60291016
11295,-55.46494738
11310,-56.833512660000004
11325,-56.22962026
11340,-56.38645588
11355,-56.14984656
11370,-57.91941312
11385,-58.20945424
11400,-59.0786706
11415,-58.591554499999994
11430,-59.749215140000004
11445,-59.68344468
11460,-59.08107384
11475,-60.41262742
11490,-61.55109958
11505,-63.27543112000001
11520,-66.70282490000001
11535,-68.0564277
11550,-67.9212389
11565,-67.70133796
11580,-68.89604006
11595,-68.79152640000001
11610,-68.62577980000002
11625,-70.58298448000002
11640,-71.10189722
11655,-74.52631678
11670,-74.04537406000001
11685,-74.84517106
11700,-73.71280757999999
11715,-74.27916686
11730,-74.43612248000001
11745,-74.86002106
11760,-77.11502649999998
11775,-76.99883114000001
11790,-74.24217256000001
11805,-71.77739344000001
11820,-71.06832414
11835,-72.3791659
11850,-69.3964537
11865,-68.52842712
11880,-67.51851202
11895,-67.30742292000001
11910,-68.26752778000001
11925,-69.55238571999999
11940,-70.11264182
11955,-70.2950532
11970,-70.53742968
11985,-71.1416426
12000,-70.48845936000001
12015,-70.91068936
12030,-72.99065562000001
12045,-73.41229256
12060,-74.01519458
12075,-80.23519101999999
12090,-79.81981388
12105,-80.45947622
12120,-79.98106902
12135,-81.13219846000001
12150,-79.56441994000001
12165,-81.4761482
12180,-79.97341284
12195,-82.30664791999999
12210,-82.52277518
12225,-80.84855212000001
12240,-79.60681412000001
12255,-78.35123227999999
12270,-75.12405378
12285,-72.94692836000002
12300,-73.01519538000001
12315,-73.30391671999999
12330,-72.09851664
12345,-73.47683162000001
12360,-74.32226234000001
12375,-72.33454936000001
12390,-72.17054070000002
12405,-67.86265174
12420,-69.01482752
12435,-68.41131168000001
12450,-69.14484944
12465,-68.94404684
12480,-69.19832132
12495,-69.73491102000001
12510,-67.27686224
12525,-68.5801955
12540,-68.68077764
12555,-70.94509188
12570,-72.66642104
12585,-69.9058691
12600,-71.16002074
12615,-69.50608828
12630,-70.05599178
12645,-72.27230057999999
12660,-72.08706498
12675,-73.60979294
12690,-72.9301001
12705,-71.8577977
12720,-71.91459292
12735,-71.13335844
12750,-71.63584341999999
12765,-70.52427438
12780,-68.28077002000002
12795,-67.7687554
12810,-66.33564917999999
12825,-59.96745324
12840,-60.171177400000005
12855,-61.28038372
12870,-59.74412825999999
12885,-59.44589037999999
12900,-60.121819779999996
12915,-58.84171048
12930,-59.581151520000006
12945,-59.005850079999995
12960,-59.381850099999994
12975,-59.215881399999994
12990,-59.20957166
13005,-58.553558599999995
13020,-59.422685859999994
13035,-58.29493252
13050,-59.0385712
13065,-60.57493476
13080,-60.46039436
13095,-59.01081346
13110,-58.26420298
13125,-58.40283096
13140,-58.158554699999996
13155,-58.92192312
13170,-58.9309064
13185,-59.41417852
13200,-58.36838978000001
13215,-57.93118406000001
13230,-57.834998840000004
13245,-57.54878508
13260,-62.350682819999996
13275,-61.26184286
13290,-61.00467630000001
13305,-57.338903200000004
13320,-56.00530726
13335,-56.03195358000001
13350,-54.51237650000001
13365,-54.731965040000006
13380,-56.35816312
13395,-54.09069756
13410,-53.498624940000006
13425,-51.32183594
13440,-51.864859
13455,-52.3115607
13470,-54.9231416
13485,-55.05421812000001
13500,-55.136066320000005
13515,-54.40955076
13530,-55.119199140000006
13545,-54.64987244
13560,-54.64301792
13575,-55.2745741
13590,-55.5416412
13605,-54.41076220000001
13620,-54.57544174
13635,-54.061187280000006
13650,-55.99196134
13665,-56.05732936
13680,-55.80117664
13695,-54.531637839999995
13710,-55.28609332
13725,-55.926126540000006
13740,-57.20914788
13755,-57.71239062000001
13770,-57.36476562
13785,-57.74889703999999
13800,-56.95655623999999
13815,-55.50366722
13830,-55.932262120000004
13845,-55.24886472
13860,-55.21011423999999
13875,-55.276868279999995
13890,-55.34479768
13905,-54.35807249999999
13920,-53.61342284
13935,-53.94392874
13950,-55.27411668
13965,-56.02937172
13980,-56.04546502
13995,-55.46550254
14010,-52.8896858
14025,-53.28486412
14040,-54.766039140000004
14055,-56.4410546
14070,-56.9990276
14085,-57.293167819999994
14100,-57.34431788
14115,-57.28387300000001
14130,-55.26274686000001
14145,-54.80406756
14160,-56.982228479999996
14175,-56.7678956
14190,-56.16258578
14205,-55.92509098
14220,-56.50134468
14235,-56.50452304
14250,-55.88365456
14265,-55.240303819999994
14280,-54.55346272
14295,-54.694805939999995
14310,-59.626967699999994
14325,-59.83246724
14340,-59.70137564
14355,-59.54664626
14370,-60.33479372000001
14385,-59.49837767999999
14400,-58.901354579999996
14415,-58.85820298
14430,-58.5130384
14445,-58.27658493999999
14460,-57.50006766
14475,-57.857005900000004
14490,-56.516170820000006
14505,-56.220945660000005
14520,-56.215919819999996
14535,-56.0266549
14550,-55.94987956
14565,-56.7831586
14580,-56.49490924
14595,-57.41543065999999
14610,-57.41285574
14625,-57.2676978
14640,-56.523468599999994
14655,-57.511618139999996
14670,-57.564860700000004
14685,-56.337196160000005
14700,-55.8933756
14715,-55.552101979999996
14730,-57.15848268
14745,-57.595094259999996
14760,-55.17079111999999
14775,-54.677728019999996
14790,-53.952921939999996
14805,-53.06110895999999
14820,-53.79016746
14835,-53.69863046
14850,-54.87342828
14865,-55.90523202
14880,-56.42829174
14895,-57.51402559999999
14910,-57.52474229999999
14925,-58.218589980000004
14940,-58.62954168
14955,-59.9923042
14970,-58.98609464
14985,-58.9352893
15000,-59.57311648
15015,-60.013739220000005
15030,-60.48619236
15045,-62.659780299999994
15060,-57.52962576
15075,-56.50509798
15090,-55.93521406000001
15105,-55.415154179999995
15120,-55.25869768
15135,-55.416281659999996
15150,-54.29772234
15165,-54.95716576
15180,-55.23828397999999
15195,-54.678207300000004
15210,-54.26979636
15225,-54.9689786
15240,-54.63728924
15255,-54.5659203
15270,-53.724838520000006
15285,-53.89762788
15300,-53.703274459999996
15315,-52.387219820000006
15330,-53.06952596000001
15345,-52.61238522
15360,-52.512662999999996
15375,-52.72581256
15390,-52.65673244
15405,-52.25366772
15420,-52.70208656
15435,-53.33785868
15450,-52.64519712
15465,-52.15257114
15480,-49.956779579999996
15495,-48.98772746
15510,-49.454788740000005
15525,-49.03935456000001
15540,-48.63784940000001
15555,-48.63739706
15570,-47.34538728
15585,-48.05734488
15600,-47.94989278
15615,-47.0409278
15630,-47.148126860000005
15645,-46.03835068
15660,-44.47052068000001
15675,-43.68459406
15690,-44.02861758
15705,-42.7817712
15720,-40.63355636
15735,-41.29527094
15750,-40.56573314
15765,-40.12199044
15780,-39.928094380000005
15795,-38.401060980000004
15810,-38.151014520000004
15825,-38.10140293999999
15840,-38.027488999999996
15855,-40.51143074
15870,-40.719213980000006
15885,-40.53498552
15900,-40.631955319999996
15915,-41.284236140000004
15930,-41.490968980000005
15945,-41.82399923999999
15960,-43.46273162
15975,-43.579425300000004
15990,-43.851462940000005
16005,-44.735416900000004
16020,-44.63384982000001
16035,-44.38368322000001
16050,-44.585974240000006
16065,-45.327308620000004
16080,-45.14960966000001
16095,-44.695619840000006
16110,-44.76871544
16125,-45.80076692000001
16140,-46.97671176000001
16155,-46.806313880000005
16170,-46.432776280000006
16185,-45.92974948
16200,-45.572199039999994
16215,-45.14689034
16230,-45.277679420000005
16245,-46.4969607
16260,-46.63470918
16275,-46.81915850000001
16290,-46.85386236000001
16305,-46.36471412
16320,-47.28599726
16335,-47.14564620000001
16350,-48.04431626
16365,-48.24869900000001
16380,-47.75869002
16395,-48.251965559999995
16410,-47.741480839999994
16425,-47.828819859999996
16440,-49.350280559999995
16455,-48.900587359999996
16470,-49.229991319999996
16485,-50.22589574
16500,-50.8944076
16515,-51.33757270000001
16530,-51.919452740000004
16545,-51.18417516
16560,-51.75732434
16575,-51.95341218000001
16590,-52.59292594
16605,-49.844376340000004
16620,-49.029780099999996
16635,-49.31789645999999
16650,-48.58151912
16665,-47.06379948
16680,-46.24004394
16695,-46.41310086
16710,-44.6281103
16725,-43.753641140000006
16740,-43.68455522
16755,-42.55225002
16770,-43.018992
16785,-42.982111859999996
16800,-43.54842182
16815,-43.49065292
16830,-42.74437546000001
16845,-42.917006740000005
16860,-42.76003008
16875,-41.26913734
16890,-40.42338668
16905,-40.381856739999996
16920,-40.47600204
16935,-40.64588646
16950,-41.072327140000006
16965,-41.09176016
16980,-41.69916866
16995,-40.60141436
17010,-40.27249046
17025,-40.28378790000001
17040,-40.04484822
17055,-40.48635316
17070,-39.58415608
17085,-39.11481218
17100,-37.21218186
17115,-36.319315720000006
17130,-36.3929756
17145,-36.1209607
17160,-36.390960539999995
17175,-36.15017144
17190,-34.21175178000001
17205,-34.52802222
17220,-34.772075699999995
17235,-33.31767582
17250,-33.09240158
17265,-33.072424
17280,-33.21442686
17295,-33.294363680000004
17310,-32.67522082
17325,-32.95877036
17340,-35.0152808
17355,-35.12524892
17370,-35.67094442
17385,-35.28381156
17400,-35.60160194
17415,-35.40319768
17430,-35.042819279999996
17445,-35.401292319999996
17460,-35.575978740000004
17475,-35.003757480000004
17490,-35.39295266
17505,-35.423212320000005
17520,-35.66909078
17535,-38.104166459999995
17550,-37.45845712
17565,-37.27215824
17580,-37.99421428
17595,-37.910067819999995
17610,-38.49416636
17625,-39.73844916000001
17640,-41.5578578
17655,-41.09095536
17670,-41.279602419999996
17685,-41.2512655
17700,-40.8838378
17715,-40.7900088
17730,-40.06143436000001
17745,-41.18545524
17760,-40.983060460000004
17775,-40.91477442000001
17790,-41.738311540000005
17805,-42.117477920000006
17820,-41.81845492
17835,-42.15487474
17850,-41.96161430000001
17865,-42.123068440000004
17880,-41.831066400000005
17895,-43.6440203
17910,-43.53023732
17925,-43.66591756
17940,-45.013096340000004
17955,-46.09244146
17970,-45.61479174
17985,-46.47328
18000,-46.78513242
18015,-46.63463839999999
18030,-45.758732159999994
18045,-46.28849264
18060,-46.26701028000001
18075,-45.705951260000006
18090,-43.634436720000004
18105,-43.7820072
18120,-43.21306106000001
18135,-43.72556490000001
18150,-43.77486268
18165,-44.09412804
18180,-44.89396268
18195,-43.8021288
18210,-43.95923244
18225,-43.703988540000005
18240,-43.465767240000005
18255,-44.11524184
18270,-44.3449272
18285,-42.72171656
18300,-45.03096816
18315,-46.08040966
18330,-45.474787160000005
18345,-45.83383744000001
18360,-46.1738491
18375,-45.01842902
18390,-43.766591520000006
18405,-43.91925094
18420,-43.41475742
18435,-43.2236071
18450,-43.50753664
18465,-44.6061317
18480,-45.241798319999994
18495,-44.34048721999999
18510,-44.27583796
18525,-44.55787216000001
18540,-44.192326480000006
18555,-44.004441760000006
18570,-43.985669460000004
18585,-43.301465119999996
18600,-44.24460195999999
18615,-44.2127723
18630,-44.55763674
18645,-42.347229760000005
18660,-41.674744620000006
18675,-41.14592082000001
18690,-40.54638404000001
18705,-39.33075996
18720,-39.19143868
18735,-38.24121938
18750,-37.77046998
18765,-37.770483479999996
18780,-38.05464024
18795,-38.11194104
18810,-38.5266479
18825,-38.54959194
18840,-38.0587372
18855,-37.63566662
18870,-38.7164322
18885,-38.4516099
18900,-37.95366318000001
18915,-37.31977296
18930,-36.821168899999996
18945,-38.36512624
18960,-38.68282206
18975,-39.05705178
18990,-39.09088498
19005,-38.68805199999999
19020,-38.3575172
19035,-37.58126124
19050,-35.272898100000006
19065,-34.948731020000004
19080,-34.9046375
19095,-34.59445758
19110,-33.5607021
19125,-33.46997442000001
19140,-32.71954478
19155,-33.405684980000004
19170,-33.2182429
19185,-33.373346579999996
19200,-33.40533154
19215,-33.9450466
19230,-33.78445754
19245,-33.84227704
19260,-33.86441264
19275,-33.74201722
19290,-33.78994232
19305,-33.07769064
19320,-32.96891066
19335,-32.77640092
19350,-37.45588646
19365,-37.882703039999996
19380,-37.70786172
19395,-38.19672435999999
19410,-38.664164080000006
19425,-38.660397239999995
19440,-38.46886609999999
19455,-38.470449880000004
19470,-38.52839774000001
19485,-38.276911940000005
19500,-38.540038880000004
19515,-39.0068347
19530,-39.091418759999996
19545,-38.551070720000006
19560,-37.81667870000001
19575,-38.06222684
19590,-38.38940496
19605,-38.78971942
19620,-37.682575420000006
19635,-37.602049900000004
19650,-37.76721138
19665,-38.1067444
19680,-38.00996482
19695,-36.74045132
19710,-36.08709647999999
19725,-36.026496419999994
19740,-35.823723959999995
19755,-35.67827877999999
19770,-35.25074584
19785,-35.41426972
19800,-35.42971634
19815,-35.68745812
19830,-35.738415499999995
19845,-36.56105176
19860,-36.54894814000001
19875,-36.869768300000004
19890,-36.813615
19905,-36.38511509999999
19920,-36.58216492
19935,-36.49709314
19950,-36.0862139
19965,-34.57620822
19980,-34.142272
19995,-34.557146
20010,-35.746487200000004
20025,-36.66881428
20040,-36.17132936
20055,-36.53437188
