Number of Episodes,Rewards
13740,-59.11267638000001
13770,-59.018668000000005
13800,-59.06266302000001
13830,-57.975928120000006
13860,-58.21048764
13890,-59.56388236
13920,-58.99755914
13950,-58.281341340000004
13980,-58.32129506
14010,-58.29704191999999
14040,-59.86914658
14070,-59.73657328
14100,-59.05744872
14130,-60.596000079999996
14160,-60.71762228
14190,-59.61367724
14220,-58.202976019999994
14250,-58.512812759999996
14280,-57.379247
14310,-57.9099491
14340,-57.413115919999996
14370,-57.7692954
14400,-56.88755156
14430,-56.972242
14460,-57.47070132
14490,-57.32457852
14520,-57.643414160000006
14550,-57.59933040000001
14580,-57.427852720000004
14610,-57.87668464
14640,-57.35976816
14670,-58.091093040000004
14700,-58.544972400000006
14730,-59.26093832
14760,-59.10769682
14790,-58.45558054000001
14820,-59.227941560000005
14850,-59.3525537
14880,-59.102059360000005
14910,-59.15055034000001
14940,-58.756455960000004
14970,-59.778412440000004
15000,-59.57661622
15030,-60.055352299999996
15060,-59.19882018
15090,-58.579910260000005
15120,-58.23727776
15150,-57.693387179999995
15180,-57.13680235999999
15210,-57.115148100000006
15240,-55.2600284
15270,-55.329607519999996
15300,-53.87803608
15330,-53.68638738
15360,-54.313260580000005
15390,-52.529671699999994
15420,-53.29754135999999
15450,-53.623966339999996
15480,-53.06250246
15510,-52.27796667999999
15540,-50.35251173999999
15570,-50.31191008
15600,-51.09094452
15630,-50.00190283999999
15660,-50.08741388
15690,-49.94461878
15720,-50.89615309999999
15750,-50.875553
15780,-50.9660288
15810,-50.595241439999995
15840,-50.77510476
15870,-50.271709959999995
15900,-50.91920044
15930,-51.30760062
15960,-50.7790286
15990,-50.595959
16020,-50.01698026
16050,-50.05003676
16080,-50.274790440000004
16110,-49.92039792
16140,-50.86630597999999
16170,-50.580885779999996
16200,-50.0473406
16230,-51.25331618
16260,-51.16748462
16290,-51.000730739999995
16320,-50.16221058
16350,-50.29322578
16380,-52.2196529
16410,-52.41651244
16440,-53.276103000000006
16470,-52.02054
16500,-52.342360240000005
16530,-52.2543926
16560,-51.58824062000001
16590,-51.96450106
16620,-51.65374258
16650,-51.68645002
16680,-50.8332909
16710,-50.95415156
16740,-51.38277854
16770,-51.01876284
16800,-50.97329632
16830,-51.152852440000004
16860,-49.822721539999996
16890,-50.12952824
16920,-49.866866220000006
16950,-49.85610326
16980,-50.00431568
17010,-50.38648192
17040,-50.88983472
17070,-50.13696268
17100,-49.32464444000001
17130,-48.9323323
17160,-48.8849796
17190,-49.091392320000004
17220,-48.45173782
17250,-48.26777138
17280,-48.31623208
17310,-47.93813152
17340,-49.39639206
17370,-49.414941999999996
17400,-50.70566417999999
17430,-50.86332263999999
17460,-51.14147564
17490,-51.344282660000005
17520,-51.09461222
17550,-52.10497282000001
17580,-51.691763120000005
17610,-51.5864411
17640,-50.10613740000001
17670,-50.586790300000004
17700,-50.58773246
17730,-49.28817668
17760,-49.02461702000001
17790,-48.87900722
17820,-49.00466577999999
17850,-49.43397271999999
17880,-47.63826478
17910,-47.351620540000006
17940,-47.36913054
17970,-47.95230654
18000,-47.64737286
18030,-47.883863119999994
18060,-48.404154319999996
18090,-48.069594679999994
18120,-48.27757793999999
18150,-48.23018458
18180,-47.9461791
18210,-47.99058816
18240,-47.91079692
18270,-47.87046804
18300,-47.55136924000001
18330,-47.3277434
18360,-48.2527019
18390,-49.160147
18420,-49.7495976
18450,-48.909044619999996
18480,-49.12492654
18510,-48.66427401999999
18540,-48.40499554
18570,-49.14732878
18600,-49.12446012
18630,-49.15199416000001
18660,-48.99884334000001
18690,-48.62432324000001
18720,-48.44056142
18750,-48.32636298
18780,-48.04926632
18810,-48.357482759999996
18840,-47.40588984
18870,-47.159965400000004
18900,-45.39130474
18930,-44.24080992
18960,-43.59024766
18990,-43.59539808
19020,-43.92293268
19050,-43.60712366
19080,-44.10354886
19110,-44.9808705
19140,-44.86864672
19170,-44.61765628
19200,-44.19424138
19230,-43.73854116
19260,-44.03642272
19290,-43.774300679999996
19320,-43.737045519999995
19350,-42.85659642
19380,-43.10100796
19410,-43.099700420000005
19440,-42.658068820000004
19470,-42.39617894
19500,-42.45857638000001
19530,-41.84307176
19560,-41.25742578
19590,-41.60506706000001
19620,-41.70664568000001
19650,-41.561598839999995
19680,-41.10482278
19710,-41.168329639999996
19740,-41.067595419999996
19770,-41.88889216
19800,-42.96807028
19830,-42.68354712000001
19860,-42.68968778
19890,-41.68168216
19920,-40.64492602
19950,-40.58775062
19980,-40.21673986
20010,-40.37533084
20040,-40.192598460000006
20070,-39.456966400000006
20100,-39.726741919999995
20130,-39.95151012
20160,-40.04871314
20190,-39.626363999999995
20220,-39.31527326
20250,-39.516368959999994
20280,-39.17849322
20310,-38.80865886
20340,-38.28458002000001
20370,-38.567202280000004
20400,-38.23248749999999
20430,-38.162457079999996
20460,-38.66546036
20490,-38.457750819999994
20520,-38.58202591999999
20550,-38.16842666
20580,-37.8296108
20610,-37.123354580000004
20640,-37.90078848
20670,-37.506054060000004
20700,-37.567894159999994
20730,-37.706531219999995
20760,-38.00169488
20790,-38.23367034
20820,-37.98158428
20850,-37.86335098
20880,-37.282428800000005
20910,-36.703768059999994
20940,-36.99867467999999
20970,-37.36609222
21000,-37.51230882
21030,-38.374691739999996
21060,-39.021577
21090,-38.57527468
21120,-38.51794248
21150,-38.3288075
21180,-38.61100476000001
21210,-38.161124900000004
21240,-38.66716244
21270,-37.64830266
21300,-36.465198640000004
21330,-36.70500124
21360,-35.9104404
21390,-35.59955968
21420,-36.079933579999995
21450,-36.1662117
21480,-35.988752039999994
21510,-36.480338939999996
21540,-36.8670496
21570,-36.96050816
21600,-37.68083472000001
21630,-37.11949988
21660,-37.30365862
21690,-37.55909974
21720,-37.916332700000005
21750,-37.637204280000006
21780,-37.88526058000001
21810,-38.282539
21840,-38.48579318000001
21870,-37.95109602
21900,-37.756131079999996
21930,-38.20247176
21960,-38.38271898000001
21990,-38.93939308000001
22020,-38.38856486000001
22050,-38.23764806000001
22080,-37.96919304000001
22110,-37.772060360000005
22140,-37.250091960000006
22170,-37.12490828
22200,-37.50733126
22230,-37.2782366
22260,-37.0532447
22290,-36.16348826
22320,-36.4629609
22350,-36.47443345999999
22380,-37.373992879999996
22410,-37.97477276
22440,-37.45160168
22470,-36.915491659999994
22500,-36.556658219999996
22530,-36.51897622
22560,-36.31874234
22590,-36.76026110000001
22620,-36.60349192
22650,-36.15682466
22680,-36.323447619999996
22710,-36.039276099999995
22740,-35.613842340000005
22770,-35.73846572000001
22800,-35.39242282000001
22830,-36.30747566000001
22860,-36.250188800000004
22890,-36.363068479999995
22920,-35.946329379999995
22950,-36.26215876
22980,-35.97248
23010,-35.544152579999995
23040,-35.39562422
23070,-35.613279240000004
23100,-35.31028634
23130,-35.567267120000004
23160,-35.25493686000001
23190,-35.161064180000004
23220,-34.72891868
23250,-34.49267098
23280,-34.41021692
23310,-34.16825894
23340,-34.02690068
23370,-34.43972466
23400,-34.86759176
23430,-34.452198960000004
23460,-34.06680618
23490,-33.40421952
23520,-34.3154068
23550,-33.991753280000005
23580,-34.32422044000001
23610,-34.23373926000001
23640,-34.14755278
23670,-34.606175320000006
23700,-34.460230040000006
23730,-34.407046120000004
23760,-34.2644929
23790,-34.53073885999999
23820,-34.64673894
23850,-34.82495386
23880,-34.740706040000006
23910,-34.71266174
23940,-34.294230979999995
23970,-34.059533099999996
24000,-34.20595866
24030,-33.551324879999996
24060,-33.369192659999996
24090,-33.10143351999999
24120,-32.5984708
24150,-32.982753460000005
24180,-32.47714384
24210,-32.924047779999995
24240,-33.60111226
24270,-33.307739500000004
24300,-33.55072768
24330,-32.70455742
24360,-33.61586986
24390,-33.74348834
24420,-33.59158342
24450,-33.50987844
24480,-34.049397400000004
24510,-33.98294104000001
24540,-34.148724380000004
24570,-33.98690486
24600,-33.7522045
24630,-33.95305404
24660,-33.972683540000006
24690,-34.17122058000001
24720,-34.57673718
24750,-34.82842744
24780,-34.7333419
24810,-34.6531687
24840,-34.949710440000004
24870,-34.88744778
24900,-34.83950848
24930,-34.915990480000005
24960,-34.46141378
24990,-34.55091504
25020,-33.8302759
25050,-33.998616840000004
25080,-33.46320600000001
25110,-33.4114401
25140,-33.29343162
25170,-32.68485674000001
25200,-32.6211223
25230,-32.49000788
25260,-32.25117830000001
25290,-32.35496804
25320,-31.74943916
25350,-31.963137359999997
25380,-32.20890098
25410,-32.01883998
25440,-32.166799340000004
25470,-32.25246116
25500,-32.291905820000004
25530,-31.777604359999998
25560,-31.627263619999997
25590,-31.531591239999997
25620,-32.1462467
25650,-32.1233137
25680,-32.01782868
25710,-31.80815194
25740,-30.97683104
25770,-31.312202200000005
25800,-31.66956508
25830,-30.97848442
25860,-30.193486980000003
25890,-30.22116112
25920,-30.25657056
25950,-30.12575192
25980,-29.563502460000006
26010,-30.169725160000006
26040,-30.306317380000003
26070,-30.275003380000005
26100,-30.16187232
26130,-29.752331840000004
26160,-30.349993600000005
26190,-30.02674416
26220,-29.99290336
26250,-29.56279218
26280,-29.50043116
26310,-29.248087420000004
26340,-28.595746540000004
26370,-28.839549320000003
26400,-28.760737140000003
26430,-28.730378560000002
26460,-28.87772342
26490,-29.169875719999997
26520,-28.97659142
26550,-29.08571822
26580,-29.125542980000002
26610,-29.124457820000003
26640,-28.99918776
26670,-29.229818120000004
26700,-29.386157880000003
26730,-29.4638657
26760,-29.905740879999996
26790,-29.737432759999997
26820,-29.71114136
26850,-29.94926242
26880,-29.284243560000004
26910,-28.957641180000007
26940,-28.797507240000005
26970,-28.796141640000002
27000,-28.42891698
27030,-28.203713240000003
