Number of Episodes,Rewards
1500,-151.65167519999997
1530,-152.78684965999997
1560,-153.54992470000002
1590,-153.50263094000002
1620,-152.25665436000003
1650,-158.70607747999998
1680,-161.3990591
1710,-162.69647152000002
1740,-158.26222246
1770,-154.96268976
1800,-156.07707575999999
1830,-155.33129892
1860,-153.95017517999997
1890,-151.62924349999997
1920,-148.73341858
1950,-149.19671164000002
1980,-146.88815718
2010,-146.91780716000002
2040,-146.79470354000003
2070,-146.28014418
2100,-142.58409206
2130,-143.05363518
2160,-142.59585726
2190,-141.46847814
2220,-138.39473424
2250,-138.58460396
2280,-137.82939112
2310,-136.54225703999998
2340,-136.68762376
2370,-133.6851248
2400,-133.4065045
2430,-132.48378954
2460,-129.85402064000002
2490,-130.13112999999998
2520,-126.95338802
2550,-131.4624099
2580,-130.85685967999999
2610,-131.26552572
2640,-132.97321458000002
2670,-129.97471286
2700,-130.92325038
2730,-131.05263761999998
2760,-129.09055034
2790,-127.25244684
2820,-126.53345804000001
2850,-127.02791832000001
2880,-124.13557218
2910,-117.13718238
2940,-115.95374096
2970,-112.94345562000001
3000,-112.41684495999999
3030,-111.3991051
3060,-108.7887094
3090,-112.92428186000001
3120,-111.10352288
3150,-104.41540902
3180,-100.8718642
3210,-100.27947354
3240,-101.82579168
3270,-104.48525708
3300,-104.12568744000001
3330,-105.43671324
3360,-108.05223746
3390,-108.4464662
3420,-108.25229534000002
3450,-108.11905981999999
3480,-106.11545108
3510,-108.75670636000001
3540,-115.65907742
3570,-115.16443315999999
3600,-116.590052
3630,-113.85603696000001
3660,-113.99503274
3690,-114.32808838
3720,-113.27647566
3750,-112.84102286
3780,-115.86047321999999
3810,-115.62265471999999
3840,-115.76260127999998
3870,-120.0073543
3900,-120.64114806
3930,-121.35219826
3960,-124.68379342
3990,-127.99514264
4020,-130.7787406
4050,-126.78559002
4080,-127.50069189999999
4110,-127.43757409999999
4140,-125.99893302
4170,-129.16092838
4200,-128.14456054000001
4230,-126.45380384
4260,-127.54912334000001
4290,-131.56412806
4320,-131.60296718
4350,-130.06618108000004
4380,-128.7879428
4410,-129.6704833
4440,-129.76503732
4470,-130.21496114
4500,-131.0936943
4530,-129.59913472
4560,-129.65420368
4590,-124.73144144
4620,-125.53526131999999
4650,-125.62732992
4680,-125.86896692
4710,-125.27402732
4740,-124.62432462
4770,-122.83177866
4800,-122.52403038
4830,-120.33630354000002
4860,-118.00532726000002
4890,-118.60624430000001
4920,-118.40275428
4950,-119.29962513999999
4980,-120.49782764
5010,-118.65503880000001
5040,-111.61738560000002
5070,-113.80566828
5100,-111.753583
5130,-113.27317405999999
5160,-111.66685417999999
5190,-112.84047936
5220,-113.90061664000002
5250,-113.84163586000001
5280,-110.26647596000001
5310,-109.69706224
5340,-109.98853872
5370,-106.24871798
5400,-111.33432406
5430,-108.17784666
