Number of Episodes,Rewards
4500,-234.9342662
4590,-231.78737130000002
4680,-230.35980598
4770,-228.17913476
4860,-231.27289613999997
4950,-229.83903314
5040,-225.96594744
5130,-224.99035514
5220,-224.62164932
5310,-221.98152912
5400,-221.44697218000002
5490,-216.76392178
5580,-212.70012218
5670,-213.91739389999998
5760,-215.16186248
5850,-216.83898948
5940,-217.02686161999998
6030,-215.63139422
6120,-214.78575433999998
6210,-212.14884594
6300,-214.84443438000002
6390,-214.11208182000001
6480,-212.81802424
6570,-209.22437997999998
6660,-206.0168799
6750,-205.07952282000002
6840,-205.09180532000002
6930,-208.4491922
7020,-210.5745469
7110,-209.78276666
7200,-210.04909881999998
7290,-212.56965978
7380,-209.14824138
7470,-207.90705008
7560,-206.25423931999998
7650,-204.6713524
7740,-206.6071781
7830,-205.82936388000002
7920,-202.05876479999998
8010,-202.87700249999997
8100,-197.499577
8190,-197.53351130000001
8280,-195.19363252000002
8370,-195.3335407
8460,-193.67402820000004
8550,-189.36827822000004
8640,-189.50608924
8730,-190.43875281999996
8820,-187.32874031999998
8910,-184.35046374000004
9000,-183.89761896000002
9090,-183.4304616
9180,-184.62780574
9270,-184.55354856000002
9360,-181.39795486000003
9450,-179.8661295
9540,-180.08876006
9630,-178.16252334
9720,-180.15497444000002
9810,-178.37673168000003
9900,-177.74818342000003
9990,-179.75121788
10080,-179.85679992000001
10170,-176.34474094000004
10260,-173.62790926000005
10350,-171.03409482000004
10440,-167.59599968
10530,-166.08978660000002
10620,-166.02543970000002
10710,-167.62892852
10800,-164.09876612
10890,-164.29854174000002
10980,-163.70547346
11070,-164.10395342
11160,-163.32008284000003
11250,-160.72973784000004
11340,-158.75606512000002
11430,-157.40636016000002
11520,-155.64245526
11610,-156.3720381
11700,-155.95707676
11790,-153.09538211999998
11880,-153.42520086000002
11970,-152.93124198000004
12060,-152.54926958
12150,-154.3924935
12240,-154.22376814
12330,-153.88059482000003
12420,-153.20410226
12510,-151.08577398
12600,-150.14330992
12690,-148.84991766000002
12780,-148.48702544
12870,-147.17651798
12960,-147.09719874
13050,-146.87635186000003
13140,-145.30324592000002
13230,-144.01253216
13320,-143.04548118
13410,-143.60599956
13500,-142.76875483999999
13590,-142.90675828000002
13680,-141.66053246
13770,-140.90071858000002
13860,-139.88698518
13950,-140.16181498
14040,-139.3856921
14130,-137.20924102
14220,-134.14955224
14310,-134.48245220000004
14400,-133.07034336
14490,-129.78040956
14580,-129.24916774000002
14670,-129.55694624
14760,-130.06840806
14850,-128.28362832000002
14940,-126.94846132
15030,-127.27270704000001
15120,-126.64413856000002
15210,-124.64112510000001
15300,-124.36031264
15390,-123.51033932
15480,-124.657084
15570,-123.81176436
15660,-123.45009150000001
15750,-122.84841292
15840,-122.4561302
15930,-119.78574264000001
16020,-118.1035244
16110,-116.88058476
16200,-116.37991190000001
16290,-116.52423406000001
16380,-116.38636208000001
16470,-115.28693333999999
16560,-114.03613849999999
16650,-111.99917943999999
16740,-110.89939844
16830,-110.09799863999999
16920,-110.18479975999999
17010,-110.64788072
17100,-109.12310782000002
17190,-108.48276284
17280,-108.11754354
17370,-108.08833268000001
17460,-107.87313261999999
17550,-107.65807969999999
17640,-107.25871604000001
17730,-107.14543712000001
17820,-107.16499950000001
17910,-106.11819408000001
18000,-106.1298569
18090,-105.68326358
18180,-103.96206747999999
18270,-103.3551949
18360,-103.22562676
18450,-102.1869565
18540,-101.4724975
18630,-101.44937546
18720,-100.61046274
18810,-99.18273353999999
18900,-98.56216626000001
18990,-98.42475416000002
19080,-97.69962500000001
19170,-97.19246316
19260,-96.1382907
19350,-95.85318336
19440,-95.74295615999999
19530,-95.42702458
19620,-94.98471068
19710,-93.41046742
19800,-92.89955264000001
19890,-91.69600822
19980,-90.11041567999999
20070,-89.13275339999998
20160,-88.18392914
20250,-88.64703392000001
20340,-88.35264018000001
20430,-88.12013362
20520,-87.81263292000001
20610,-86.83103706000001
20700,-86.1065981
20790,-85.46912697999998
20880,-84.73801088
20970,-84.0748381
21060,-83.8016157
21150,-83.23356298000002
21240,-81.5251195
21330,-79.77190343999999
21420,-78.7312649
21510,-77.5428243
21600,-77.73609729999998
21690,-77.6749569
21780,-77.71433914
21870,-77.9118706
21960,-77.71145346
22050,-77.63826567999999
22140,-77.17651911999998
22230,-76.68473073999999
22320,-76.09404598
22410,-75.87427518000001
22500,-74.66730646
22590,-74.20318664
22680,-73.91905956000001
22770,-72.74833410000001
22860,-71.42285131999999
22950,-71.17749268
23040,-70.42828764000001
23130,-70.14871774
23220,-69.54123295999999
23310,-69.31328002
23400,-69.44247226
23490,-69.16226094
23580,-68.63775514
23670,-68.17549416
23760,-67.88828804
23850,-67.44898084
23940,-66.7670092
24030,-65.62139846000001
24120,-65.42462678000001
24210,-65.41824814
24300,-65.61783202
24390,-65.81158766
24480,-65.4286007
24570,-64.89164266
24660,-64.63082754
24750,-64.40253142
24840,-64.11213550000001
24930,-63.9809971
25020,-63.40395472
25110,-63.4763626
25200,-63.544400540000005
25290,-63.13229684
25380,-62.79844466
25470,-62.818237200000006
25560,-62.03221252000001
25650,-61.1661683
25740,-61.24697476
25830,-61.03428418
25920,-60.85564380000001
26010,-60.35329928
26100,-60.221698460000006
26190,-59.896277360000006
26280,-59.584612740000004
26370,-58.74966102
26460,-58.09438532
26550,-57.65192134000001
26640,-56.72704138
26730,-56.47824694
26820,-55.91617224
26910,-55.24570036
27000,-54.8408499
27090,-53.76315322
27180,-54.14816784
27270,-55.02776802
27360,-55.42565690000001
27450,-54.882058719999996
27540,-55.10265214
27630,-54.400952319999995
27720,-54.127545919999996
27810,-53.83576086000001
27900,-53.5695604
27990,-53.28127356
28080,-52.516950140000006
28170,-52.91668218
28260,-52.32811734
28350,-51.872200140000004
28440,-51.77512664
28530,-51.89775076
28620,-51.3666385
28710,-50.98164164
28800,-50.50899578000001
28890,-49.77951606000001
28980,-49.23891646000001
29070,-48.703822300000006
29160,-47.772106740000005
29250,-46.905222220000006
29340,-46.66983546000001
29430,-46.3468517
29520,-46.0579859
29610,-45.7184866
29700,-44.804896160000006
29790,-44.33721408
29880,-44.333408260000006
29970,-44.026774339999996
30060,-44.43542324
30150,-44.852500240000005
30240,-44.85714274
30330,-45.96947686
30420,-45.6749796
30510,-46.063788460000005
30600,-46.023061940000005
30690,-45.72701764
30780,-45.30177674
30870,-45.16695516
30960,-44.05179496
31050,-43.804451979999996
31140,-43.59490012
31230,-43.275965160000005
31320,-43.47888242
31410,-43.9923945
31500,-44.19103456
31590,-44.327481119999995
31680,-43.42300646
31770,-42.58844592
31860,-42.1495052
31950,-42.032136140000006
32040,-42.26055288
32130,-42.09198429999999
32220,-42.34862654
