Number of Episodes,Rewards
4500,-136.35898600000002
4590,-134.19485824000003
4680,-131.60628348
4770,-131.52130920000002
4860,-133.24226710000002
4950,-135.01783592000004
5040,-133.11208530000002
5130,-133.41169742
5220,-132.24626576
5310,-131.04302996
5400,-132.41496302000002
5490,-129.12591392000002
5580,-126.38268022
5670,-127.49634246
5760,-129.45521592000003
5850,-129.7679883
5940,-128.79401678
6030,-129.38599403999999
6120,-128.11527604
6210,-125.63788919999999
6300,-126.07431795999999
6390,-125.95346708
6480,-125.8396087
6570,-124.52632494
6660,-124.42742290000001
6750,-125.43280458000001
6840,-125.04805843999999
6930,-127.7667302
7020,-130.44415444
7110,-130.2723957
7200,-129.40932082
7290,-129.49036261999998
7380,-127.13199948
7470,-126.90468372
7560,-126.26352728
7650,-123.76774382
7740,-124.9809678
7830,-124.18319681999999
7920,-121.54223912
8010,-120.71619260000001
8100,-118.20719622
8190,-119.15518326
8280,-117.79790546
8370,-117.76801102
8460,-116.08401056
8550,-112.30569722000003
8640,-112.20301946000002
8730,-111.76373902
8820,-109.56372044000001
8910,-109.32847072000001
9000,-110.02718940000001
9090,-110.12421280000001
9180,-110.8524309
9270,-109.34018103999999
9360,-106.83013765999999
9450,-105.59773091999999
9540,-106.97747761999999
9630,-102.84023626
9720,-102.28504896
9810,-101.92575158000001
9900,-100.21267502
9990,-102.26544704000001
10080,-102.91390134000001
10170,-100.59818658
10260,-98.63674486000001
10350,-96.40101790000001
10440,-94.10960744000002
10530,-92.19346694000001
10620,-92.50562375999999
10710,-93.00919464
10800,-90.89458482
10890,-91.32481796
10980,-90.45496808000001
11070,-89.73180218
11160,-87.63844172
11250,-84.17556085999999
11340,-83.25850878
11430,-82.86498996000002
11520,-81.86198940000001
11610,-81.43594828
11700,-81.93219108000001
11790,-81.31608368
11880,-80.90163199999999
11970,-80.12624756
12060,-80.18929162
12150,-81.58802888
12240,-80.26957028
12330,-79.75647924
12420,-80.06184916000001
12510,-79.76447755999999
12600,-78.1803136
12690,-77.73678326000001
12780,-77.54698152
12870,-76.50583468
12960,-76.9499287
13050,-77.40220321999999
13140,-77.73938746
13230,-77.45473936
13320,-77.84478154000001
13410,-77.63606796
13500,-76.46739371999999
13590,-75.72670028
13680,-74.67393342000001
13770,-74.28731172
13860,-73.02122381999999
13950,-72.85809314
14040,-71.75415224
14130,-70.7401835
14220,-71.50833524000001
14310,-70.35028034000001
14400,-71.00603156000001
14490,-68.94017013999999
14580,-67.9051125
14670,-68.3518351
14760,-68.65450330000002
14850,-68.26509082000001
14940,-68.35998532
15030,-68.22423345999998
15120,-67.85554918
15210,-66.90399908
15300,-67.05998574000002
15390,-65.64824406000001
15480,-66.6231598
15570,-66.5399216
15660,-66.81009340000001
15750,-66.77295968000001
15840,-67.14626661999999
15930,-65.66870218
16020,-64.27075906
16110,-63.97412364000001
16200,-63.21892946
16290,-62.11160517999999
16380,-62.647489359999994
16470,-62.30256576
16560,-60.74075474
16650,-59.15219114
16740,-60.11328566
16830,-59.50182674
16920,-58.91291664
17010,-58.815142540000004
17100,-58.72134888
17190,-58.11380982
17280,-57.937351719999995
17370,-58.332819699999995
17460,-57.726169799999994
17550,-57.55393117999999
17640,-56.69501526
17730,-56.22102832
17820,-54.855685640000004
17910,-55.10097608
18000,-54.7510859
18090,-55.27445029999999
18180,-54.72326062
18270,-54.07692832
18360,-54.03907571999999
18450,-53.65154178
18540,-53.46845596000001
18630,-53.587555380000005
18720,-52.1397479
18810,-52.08753026
18900,-50.96157289999999
18990,-50.72615938
19080,-50.48651086
19170,-50.002434480000005
19260,-49.17690126
19350,-49.2876702
19440,-48.292424419999996
19530,-48.29436266
19620,-47.70680578
19710,-46.76582116
19800,-46.591209580000005
19890,-46.434116800000005
19980,-45.46990778000001
20070,-45.45968894000001
20160,-45.09959792
20250,-45.213217920000005
20340,-44.90393238
20430,-44.06837974
20520,-43.73453302
20610,-44.033417320000005
20700,-43.75579368
20790,-44.53583956
20880,-43.95849588000001
20970,-43.677568320000006
21060,-43.3502722
21150,-43.28274296
21240,-42.04775882
21330,-41.924419199999996
21420,-42.18288728
21510,-41.59266248000001
21600,-41.51115926000001
21690,-41.317668000000005
21780,-41.01040332
21870,-40.5688262
21960,-40.607774819999996
22050,-39.885450320000004
22140,-39.75659482
22230,-39.74219066
22320,-39.23796452
22410,-38.67904479999999
22500,-38.64996591999999
22590,-38.516660879999996
22680,-37.861868040000004
22770,-37.46916364
22860,-37.16635102
22950,-37.250179880000005
23040,-36.90113879999999
23130,-36.848557559999996
23220,-36.7392125
23310,-36.42631718
23400,-36.465661159999996
23490,-36.060605599999995
23580,-36.24830188
23670,-36.00531696
23760,-36.0676943
23850,-35.680718899999995
23940,-35.641268000000004
24030,-35.24309226
24120,-34.933197639999996
24210,-35.32323872
24300,-35.265838939999995
24390,-35.500136839999996
24480,-35.660311500000006
24570,-35.107381780000004
24660,-34.93189352
24750,-34.8936189
24840,-34.86039944
24930,-34.532936119999995
25020,-34.08107235999999
25110,-33.79476408
25200,-33.508669760000004
25290,-32.59820182
25380,-32.439289720000005
25470,-32.634722860000004
25560,-32.549274579999995
25650,-32.17831818
25740,-31.980415240000003
25830,-31.686836919999998
25920,-31.009367400000002
26010,-31.272306800000006
26100,-31.27178418
26190,-31.507396800000002
26280,-31.60682546
26370,-31.182068679999997
26460,-31.01129236
26550,-31.015285900000002
26640,-30.4098462
26730,-30.081613100000002
26820,-30.664339080000005
26910,-30.672530160000004
27000,-30.477210120000002
27090,-29.74391534
27180,-30.619025580000006
27270,-31.3259023
27360,-31.75824706
27450,-31.107308220000004
27540,-31.683241140000003
27630,-31.11252234
27720,-30.891629679999998
27810,-31.0363711
27900,-30.648648520000002
27990,-30.5318122
28080,-30.25867744
28170,-30.40414016
28260,-29.967133120000007
28350,-29.93533246
28440,-30.061211619999998
28530,-30.39162208
28620,-30.352334740000003
28710,-30.21905818
28800,-30.44352376
28890,-29.803919
28980,-29.04965762
29070,-28.947918780000002
29160,-28.342322
29250,-27.79977546
29340,-27.48753418
29430,-27.242570219999998
29520,-27.052699660000002
29610,-26.574611420000004
29700,-26.268167240000004
29790,-26.622520020000003
29880,-26.91747322
29970,-26.46288584
30060,-26.714629300000002
30150,-26.63416906
30240,-26.72982858
30330,-27.20689298
30420,-27.13781996
30510,-27.1166039
30600,-26.84926804
30690,-26.3505199
