#{"t_start": 1651710201.342617, "env_id": null}
r,l,t
-64.215456,90,7.121472
-39.317482,90,7.206243
-161.101932,90,7.28904
-48.545452,90,7.370803
-145.256537,90,7.452584
-98.50278,90,7.534366
-147.972731,90,7.617144
-117.054746,90,7.698925
-128.099684,90,7.779709
-154.400731,90,7.858766
-73.847335,90,7.939462
-61.511254,90,8.019249
-85.772386,90,8.099053
-64.845131,90,8.181815
-104.51687,90,8.467346
-72.822209,90,8.563595
-43.401214,90,8.647372
-73.168184,90,8.730174
-59.474673,90,8.812929
-120.803202,90,8.896097
-53.378361,90,8.978898
-66.98049,90,9.062652
-165.521312,90,9.147454
-84.773952,90,9.231214
-208.445625,90,9.31398
-57.834055,90,9.397755
-58.042829,90,9.479537
-31.862826,90,9.563526
-73.901725,90,9.6483
-65.974264,90,9.732075
-87.116485,90,9.815197
-233.887972,90,9.898534
-31.452347,90,9.98231
-67.291421,90,10.065095
-49.650755,90,10.168576
-128.479243,90,10.255369
-131.715915,90,10.530737
-88.378474,90,10.6195
-40.879916,90,10.712251
-88.958836,90,10.797026
-85.057404,90,10.882092
-97.435231,90,10.966864
-97.556683,90,11.049643
-81.380104,90,11.132451
-69.820881,90,11.214202
-82.105456,90,11.296981
-77.768388,90,11.377765
-55.241824,90,11.458549
-70.471898,90,11.538336
-114.608427,90,11.619119
-44.110494,90,11.698906
-55.862666,90,11.77969
-44.918614,90,11.860476
-116.97623,90,11.941405
-43.268814,90,12.021192
-90.909654,90,12.101976
-152.81604,90,12.182759
-42.759184,90,12.270524
-27.416497,90,12.351308
-110.882656,90,12.62639
-39.296787,90,12.715153
-53.066798,90,12.80591
-108.265793,90,12.890073
-46.046382,90,12.972851
-35.283697,90,13.057624
-91.093596,90,13.140403
-26.537316,90,13.222184
-57.059144,90,13.307986
-62.323637,90,13.392939
-180.465677,90,13.493105
-72.862982,90,13.580845
-51.880195,90,13.664993
-47.782547,90,13.750398
-181.019662,90,13.835171
-53.988586,90,13.920607
-115.467655,90,14.0044
-96.332006,90,14.088356
-97.223964,90,14.172133
-190.862959,90,14.255908
-53.263619,90,14.342675
-102.852153,90,14.426451
-45.455991,90,14.511225
-40.994497,90,14.798488
-252.164801,90,14.889027
-141.68218,90,14.975795
-47.796913,90,15.060569
-34.241558,90,15.144371
-133.550626,90,15.228121
-31.123483,90,15.314888
-42.139535,90,15.398664
-49.975126,90,15.481476
-24.211948,90,15.565228
-29.714298,90,15.647998
-71.970009,90,15.730776
-41.572456,90,15.817544
-77.63299,90,15.89948
-30.103686,90,15.981293
-32.28341,90,16.06404
-45.823872,90,16.145822
-72.836877,90,16.225609
-36.820826,90,16.30739
-117.632127,90,16.388462
-42.014232,90,16.470242
-97.601737,90,16.550028
-76.073288,90,16.629815
-46.328688,90,16.912292
-20.96896,90,17.012027
-40.727582,90,17.095803
-52.297506,90,17.177585
-63.188866,90,17.257391
-29.065558,90,17.34015
-52.662232,90,17.420933
-35.925963,90,17.500934
-22.060838,90,17.580728
-49.587364,90,17.662501
-40.622178,90,17.742287
-130.520037,90,17.823071
-48.112518,90,17.904035
-81.275124,90,17.983821
-32.604202,90,18.063607
-33.832323,90,18.144391
-45.55918,90,18.224178
-20.89229,90,18.303965
-77.356235,90,18.387765
-44.263212,90,18.467527
-94.540902,90,18.550336
-48.260392,90,18.634508
-76.131922,90,18.904895
-49.514752,90,18.993658
-26.826209,90,19.080425
-50.638742,90,19.166197
-47.068822,90,19.250971
-15.441051,90,19.338426
-46.404216,90,19.424224
-115.226227,90,19.507974
-53.021571,90,19.591749
-34.962983,90,19.679514
-23.136316,90,19.764443
-20.211088,90,19.849204
-72.19806,90,19.934417
-57.288257,90,20.018193
-56.467382,90,20.104961
-24.622845,90,20.188992
-73.981498,90,20.273783
-45.556761,90,20.357924
-39.457219,90,20.452872
-45.207837,90,20.536654
-23.054015,90,20.621421
-70.731834,90,20.705198
-34.774237,90,20.788217
-39.867478,90,21.056741
-48.535309,90,21.148496
-33.730158,90,21.242246
-23.362942,90,21.324026
-26.576003,90,21.407801
-18.289405,90,21.488586
-41.233914,90,21.568372
-25.499345,90,21.649157
-41.78588,90,21.728943
-31.490197,90,21.809727
-26.041333,90,21.891585
-27.367609,90,21.973366
-30.906359,90,22.05415
-79.609252,90,22.134934
-27.846991,90,22.214721
-43.739003,90,22.295504
-36.065553,90,22.375292
-44.066963,90,22.461063
-28.819296,90,22.54286
-40.667368,90,22.624625
-53.712047,90,22.707404
-18.462622,90,22.789185
-36.271478,90,22.871963
-22.891559,90,23.165342
-38.380364,90,23.2561
-31.797227,90,23.348852
-26.342215,90,23.433625
-87.215958,90,23.514409
-37.908523,90,23.597189
-32.272564,90,23.680964
-42.048059,90,23.764741
-27.90579,90,23.848516
-43.036773,90,23.934728
-24.827643,90,24.018863
-42.230323,90,24.101642
-44.391711,90,24.185418
-14.347911,90,24.26947
-44.182568,90,24.352231
-23.773933,90,24.437264
-54.163532,90,24.521039
-60.223389,90,24.603818
-31.27337,90,24.689272
-25.770938,90,24.773999
-24.612014,90,24.857766
-55.486094,90,24.942907
-29.688454,90,25.025704
-24.976848,90,25.297956
-24.481719,90,25.386719
-21.247046,90,25.474485
-35.772918,90,25.558262
-30.066875,90,25.642038
-28.173677,90,25.724972
-72.893976,90,25.806754
-25.264506,90,25.889509
-24.039605,90,25.973284
-22.769521,90,26.058234
-21.01993,90,26.141012
-27.826969,90,26.221796
-11.314563,90,26.303578
-33.697538,90,26.386356
-17.010904,90,26.472126
-24.214311,90,26.554909
-43.337727,90,26.636688
-20.316644,90,26.719465
-9.356896,90,26.801248
-16.919753,90,26.878378
-72.151073,90,26.960779
-17.443837,90,27.041563
-25.404241,90,27.30785
-18.067321,90,27.400602
-19.095777,90,27.486396
-34.093461,90,27.569152
-44.488049,90,27.650933
-28.232277,90,27.730742
-33.020337,90,27.811504
-26.318208,90,27.893463
-24.162779,90,27.973217
-35.103653,90,28.053004
-30.960636,90,28.133818
-34.366552,90,28.213794
-26.844461,90,28.294578
-32.787869,90,28.374378
-26.512483,90,28.455171
-27.083508,90,28.538334
-28.784993,90,28.620115
-15.460067,90,28.703891
-23.068206,90,28.787667
-20.702111,90,28.870446
-31.31347,90,28.959782
-21.504068,90,29.047561
-35.898742,90,29.137846
-38.158487,90,29.452007
-14.731215,90,29.552737
-34.117252,90,29.64848
-37.683143,90,29.737243
-36.415848,90,29.822016
-49.086523,90,29.906374
-31.272094,90,29.992144
-25.164856,90,30.075926
-16.103835,90,30.160698
-23.713406,90,30.246488
-26.546714,90,30.335227
-30.265164,90,30.423759
-19.6631,90,30.506538
-27.929536,90,30.592309
-33.17663,90,30.676085
-25.841497,90,30.764848
-14.848268,90,30.844634
-27.364574,90,30.926884
-9.268653,90,31.008671
-42.252514,90,31.093424
-44.023425,90,31.177201
-22.335947,90,31.259979
-39.700208,90,31.341761
-15.223871,90,31.620473
-30.002911,90,31.705247
-22.974226,90,31.794009
-14.872694,90,31.874816
-26.139779,90,31.958829
-11.412348,90,32.043603
-38.409774,90,32.125386
-11.215431,90,32.207175
-15.165341,90,32.286952
-33.922251,90,32.368734
-21.500468,90,32.459491
-16.337233,90,32.540276
-33.720701,90,32.623071
-27.969378,90,32.70284
-30.089834,90,32.783646
-13.980397,90,32.863413
-40.685761,90,32.94481
-26.753815,90,33.024609
-33.862739,90,33.105381
-41.110093,90,33.185168
-26.276727,90,33.264954
-23.263793,90,33.345747
-37.180003,90,33.426743
-33.932818,90,33.700011
-11.938373,90,33.786779
-23.253293,90,33.87654
-12.58782,90,33.961241
-16.537343,90,34.045044
-11.631735,90,34.130787
-11.901712,90,34.214563
-37.978243,90,34.29834
-23.790395,90,34.382116
-13.116778,90,34.468903
-32.806357,90,34.554658
-36.026171,90,34.641422
-12.286393,90,34.726416
-69.348318,90,34.810192
-16.514907,90,34.894984
-28.930734,90,34.97826
-16.156797,90,35.062036
-42.740712,90,35.146809
-20.769848,90,35.229589
-22.109944,90,35.312539
-27.408112,90,35.396315
-23.234196,90,35.482086
-16.326762,90,35.765328
-24.954644,90,35.853093
-24.848459,90,35.943252
-20.068238,90,36.026032
-15.179356,90,36.106816
-40.367136,90,36.188606
-9.212684,90,36.268384
-24.994821,90,36.349169
-23.166521,90,36.429952
-17.591649,90,36.510736
-19.598762,90,36.59152
-30.210324,90,36.675295
-19.909369,90,36.759071
-27.527458,90,36.841849
-16.725012,90,36.923761
-11.371982,90,37.003548
-18.781066,90,37.084332
-41.020341,90,37.165117
-12.494902,90,37.244904
-22.052237,90,37.324689
-25.362886,90,37.404476
-23.933414,90,37.484262
-14.645845,90,37.565047
-13.412749,90,37.852278
-23.449545,90,37.950199
-21.053657,90,38.041953
-40.917986,90,38.122739
-25.250342,90,38.204519
-13.29394,90,38.285303
-29.59543,90,38.365094
-17.920768,90,38.445874
-23.092317,90,38.525677
-12.487762,90,38.610238
-20.105996,90,38.69701
-17.311231,90,38.783143
-27.651576,90,38.866919
-12.176366,90,38.950725
-25.281824,90,39.034688
-36.121992,90,39.11946
-14.897176,90,39.204233
-26.841053,90,39.288099
-19.374649,90,39.373046
-33.949276,90,39.457076
-22.385716,90,39.540732
-21.839569,90,39.62669
-23.799084,90,39.712472
-10.09502,90,40.008033
-25.235032,90,40.097794
-26.251025,90,40.187573
-10.279838,90,40.274529
-20.781434,90,40.357327
-20.346472,90,40.4466
-15.021732,90,40.531366
-23.23446,90,40.615141
-11.714966,90,40.700912
-18.945003,90,40.783691
-7.53155,90,40.865471
-33.82597,90,40.94672
-16.260465,90,41.033488
-22.458629,90,41.114272
-26.06599,90,41.195055
-18.157527,90,41.27584
-17.949775,90,41.356623
-28.474658,90,41.43641
-20.113586,90,41.517194
-35.911176,90,41.596981
-15.145552,90,41.67976
-20.864197,90,41.761541
-33.310841,90,41.84432
-15.266865,90,42.133281
-16.455649,90,42.222043
-23.14521,90,42.30582
-14.326204,90,42.385607
-23.420666,90,42.467553
-14.259039,90,42.547341
-20.825585,90,42.627127
-30.500501,90,42.708909
-21.915466,90,42.793681
-17.546769,90,42.885837
-27.674903,90,42.971608
-15.40269,90,43.05539
-18.93742,90,43.137166
-10.912143,90,43.22216
-21.24301,90,43.305963
-17.958608,90,43.387718
-19.233728,90,43.470496
-20.240209,90,43.5514
-23.746934,90,43.636174
-25.483636,90,43.720946
-14.208935,90,43.805721
-17.569689,90,43.892217
-15.749268,90,44.192415
-16.380962,90,44.305901
-12.574737,90,44.417602
-15.676212,90,44.527308
-14.520433,90,44.632027
-15.422147,90,44.740737
-14.514963,90,44.840471
-19.133194,90,44.940611
-33.467565,90,45.052314
-25.754307,90,45.175983
-13.835156,90,45.293668
-16.746703,90,45.399385
-19.503493,90,45.52106
-12.87948,90,45.637748
-26.817649,90,45.732494
-20.077544,90,45.817269
-21.598053,90,45.900371
-19.597763,90,45.983149
-24.224437,90,46.06507
-19.065693,90,46.151154
-17.056357,90,46.240906
-17.43101,90,46.328671
-27.239091,90,46.410452
-24.537186,90,46.684718
-16.556034,90,46.778468
-10.635999,90,46.870224
-24.943285,90,46.952744
-9.741542,90,47.033506
-15.818634,90,47.118284
-15.165744,90,47.203423
-17.562267,90,47.287186
-21.079755,90,47.368248
-25.65541,90,47.448009
-20.958651,90,47.527796
-23.633105,90,47.607586
-18.259342,90,47.688366
-5.816385,90,47.768315
-13.752435,90,47.850099
-25.433484,90,47.931282
-11.482362,90,48.012066
-12.636608,90,48.091852
-12.201301,90,48.171639
-6.639396,90,48.251688
-20.568123,90,48.332472
-18.202779,90,48.412258
-16.095011,90,48.494039
-19.394479,90,48.779293
-16.524729,90,48.871048
-12.370166,90,48.957615
-16.461741,90,49.041391
-17.436158,90,49.125167
-25.159003,90,49.210145
-13.45049,90,49.295915
-22.42171,90,49.380688
-12.92667,90,49.464464
-25.109017,90,49.549237
-12.108343,90,49.634011
-13.712213,90,49.720635
-25.147224,90,49.803407
-19.763555,90,49.889367
-30.047593,90,49.973142
-22.909703,90,50.057917
-11.750956,90,50.141691
-22.970932,90,50.225496
-23.984296,90,50.309243
-17.65541,90,50.392022
-20.285464,90,50.480402
-11.223118,90,50.563182
-12.610991,90,50.646958
-9.900247,90,50.93565
-8.812253,90,51.025407
-16.610316,90,51.110181
-14.92259,90,51.191978
-15.5187,90,51.273744
-6.574719,90,51.35353
-23.44005,90,51.44728
-15.196747,90,51.530058
-33.513452,90,51.611092
-16.079112,90,51.698146
-17.098324,90,51.777932
-26.179448,90,51.857718
-20.557991,90,51.941778
-21.659534,90,52.021564
-23.353613,90,52.102372
-7.339474,90,52.183133
-21.137062,90,52.26311
-14.322152,90,52.343894
-12.294603,90,52.424678
-22.998964,90,52.504464
-21.050013,90,52.585248
-19.801656,90,52.665056
-15.165871,90,52.944105
-20.382441,90,53.03586
-16.573159,90,53.122628
-26.215231,90,53.206404
-20.79683,90,53.288185
-11.317039,90,53.369967
-9.859061,90,53.451215
-22.433359,90,53.531021
-15.285618,90,53.616299
-21.278891,90,53.702137
-14.189213,90,53.788026
-9.753562,90,53.872127
-13.756693,90,53.959276
-17.938042,90,54.043075
-12.606788,90,54.127826
-25.731007,90,54.212599
-18.620156,90,54.296398
-17.054587,90,54.382171
-15.063661,90,54.466925
-18.41788,90,54.551692
-17.416223,90,54.635468
-11.576948,90,54.720275
-18.266128,90,54.804017
-17.938835,90,55.095219
-17.262702,90,55.185977
-14.69729,90,55.281721
-21.972827,90,55.366495
-12.162616,90,55.450931
-13.280342,90,55.534709
-13.102604,90,55.617745
-15.94793,90,55.700519
-15.977988,90,55.783565
-27.223667,90,55.865347
-19.312866,90,55.951231
-20.206149,90,56.034008
-21.427196,90,56.114792
-22.626395,90,56.195576
-13.727612,90,56.275363
-24.053003,90,56.356147
-16.958716,90,56.436968
-12.813059,90,56.517752
-13.292041,90,56.598536
-11.120179,90,56.678323
-17.35879,90,56.759106
-16.517032,90,56.838893
-13.441476,90,56.9197
-18.610805,90,57.20693
-14.101828,90,57.295693
-14.961484,90,57.388445
-21.565555,90,57.473218
-22.066944,90,57.55402
-6.953429,90,57.634786
-13.231346,90,57.71557
-14.196959,90,57.796354
-13.372631,90,57.877355
-28.15506,90,57.968122
-15.120037,90,58.049903
-18.80435,90,58.130687
-9.7631,90,58.212469
-12.476789,90,58.292256
-16.080725,90,58.37305
-29.578066,90,58.452826
-13.854152,90,58.53361
-11.129726,90,58.617192
-9.153924,90,58.702522
-6.755512,90,58.786297
-15.675553,90,58.870073
-27.413978,90,58.95487
-6.358286,90,59.041576
-21.072951,90,59.322823
-8.949508,90,59.417569
-7.984112,90,59.50334
-20.371915,90,59.588114
-9.294631,90,59.674177
-15.611677,90,59.758965
-12.877974,90,59.843894
-12.411299,90,59.928188
-11.717001,90,60.015266
-20.1526,90,60.100023
-19.752961,90,60.183799
-14.370565,90,60.267575
-34.81496,90,60.350353
-7.757483,90,60.436123
-11.83603,90,60.523157
-11.729895,90,60.608193
-5.337956,90,60.692966
-10.887003,90,60.774786
-19.584459,90,60.85653
-15.156536,90,60.949661
-12.879998,90,61.036429
-19.259305,90,61.127188
-17.858497,90,61.433367
-18.346674,90,61.533101
-18.58173,90,61.629843
-14.349045,90,61.711624
-15.671805,90,61.793405
-8.01408,90,61.874189
-11.470072,90,61.959145
-7.789723,90,62.051205
-13.909495,90,62.133983
-11.112625,90,62.214767
-8.068493,90,62.315504
-10.65086,90,62.401275
-15.396244,90,62.485051
-17.009896,90,62.566833
-14.66494,90,62.647617
-13.384429,90,62.727404
-8.386602,90,62.808188
-11.101526,90,62.887832
-12.260819,90,62.967619
-10.298139,90,63.051395
-8.426918,90,63.133176
-14.810994,90,63.214958
-11.974526,90,63.296739
-10.875271,90,63.569523
-17.892735,90,63.66028
-11.35679,90,63.749043
-15.149899,90,63.833818
-9.886822,90,63.917918
-7.831111,90,64.000667
-11.021666,90,64.085439
-7.934466,90,64.168218
-16.687617,90,64.253989
-15.013962,90,64.338762
-14.906698,90,64.423535
-13.941742,90,64.507311
-10.630115,90,64.592086
-7.828099,90,64.676915
-21.043717,90,64.761278
-6.362944,90,64.847048
-10.27446,90,64.931736
-12.589724,90,65.015518
-15.438343,90,65.102281
-15.802782,90,65.185321
-7.496271,90,65.268099
-11.092963,90,65.352128
-12.509593,90,65.435904
-11.76555,90,65.724132
-17.886216,90,65.814967
-11.691578,90,65.901157
-12.403171,90,65.983936
-13.045329,90,66.067712
-12.120035,90,66.149493
-8.06035,90,66.229281
-15.553708,90,66.310066
-34.843664,90,66.389852
-10.808038,90,66.470636
-12.097778,90,66.55142
-3.87163,90,66.632204
-9.365857,90,66.713715
-6.210051,90,66.794499
-10.281689,90,66.872205
-10.629942,90,66.955096
-12.031869,90,67.034883
-7.589392,90,67.118664
-10.8181,90,67.199443
-15.927583,90,67.280227
-13.73095,90,67.361011
-18.291479,90,67.441795
-11.221887,90,67.521588
-14.268767,90,67.825387
-7.535848,90,67.912207
-11.355392,90,67.998975
-6.807236,90,68.080756
-9.90872,90,68.164554
-9.213326,90,68.24731
-12.544749,90,68.330088
-14.165487,90,68.410873
-11.571715,90,68.493651
-12.356591,90,68.578468
-11.871795,90,68.663243
-17.249841,90,68.74624
-13.245122,90,68.828994
-13.2534,90,68.912425
-8.115096,90,68.995188
-18.510759,90,69.078211
-13.000223,90,69.165993
-10.489902,90,69.249753
-17.544622,90,69.332531
-17.446302,90,69.416594
-11.559767,90,69.49938
-11.901243,90,69.582151
-11.077161,90,69.879102
-18.01944,90,69.971953
-14.578345,90,70.060705
-7.050339,90,70.147472
-11.447117,90,70.23239
-11.973498,90,70.325142
-19.167642,90,70.408917
-10.075255,90,70.496115
-17.088956,90,70.578894
-9.286068,90,70.66267
-10.769938,90,70.745449
-6.304824,90,70.82723
-10.797696,90,70.908678
-22.760295,90,70.988464
-12.012893,90,71.069248
-7.076215,90,71.151045
-12.400311,90,71.231965
-14.236773,90,71.31176
-12.467906,90,71.391537
-9.926617,90,71.472321
-10.21551,90,71.556097
-9.63487,90,71.635885
-15.81162,90,71.716668
-12.070281,90,71.997889
-9.646713,90,72.096157
-10.536112,90,72.18891
-7.647117,90,72.270691
-11.533274,90,72.359454
-12.58417,90,72.439246
-13.619363,90,72.520025
-14.534545,90,72.599812
-7.440992,90,72.680595
-25.949654,90,72.76138
-10.564107,90,72.842313
-7.946158,90,72.922156
-12.897004,90,73.003953
-10.402884,90,73.083724
-14.802764,90,73.164508
-19.355982,90,73.248284
-16.99374,90,73.329082
-5.39778,90,73.408854
-14.693085,90,73.491883
-3.054471,90,73.57541
-11.141781,90,73.659448
-7.341554,90,73.743224
-7.34339,90,73.827
-10.599507,90,74.133595
-16.753792,90,74.229339
-13.026411,90,74.316125
-11.043366,90,74.402007
-8.768947,90,74.485751
-11.440428,90,74.569528
-11.781361,90,74.654331
-10.948992,90,74.741069
-9.952649,90,74.825842
-13.040538,90,74.910769
-5.840551,90,74.993837
-15.903024,90,75.07759
-13.781668,90,75.162363
-8.315667,90,75.248134
-9.341172,90,75.33194
-9.599108,90,75.415697
-13.101077,90,75.498465
-11.00379,90,75.581271
-9.770854,90,75.664228
-11.120609,90,75.748147
-12.105322,90,75.830957
-11.895936,90,75.913234
-16.017897,90,75.995015
-13.61109,90,76.27726
-10.48746,90,76.369014
-10.710969,90,76.453788
-7.14447,90,76.535569
-13.308237,90,76.615357
-8.902189,90,76.695143
-7.347614,90,76.775927
-9.817861,90,76.856711
-16.126772,90,76.939626
-7.254426,90,77.028387
-11.518405,90,77.114158
-7.833986,90,77.202083
-9.607004,90,77.293838
-10.449183,90,77.381603
-10.685059,90,77.470366
-6.075877,90,77.557132
-9.798435,90,77.638935
-12.186711,90,77.719705
-10.405544,90,77.799508
-10.72495,90,77.879288
-14.894243,90,77.959081
-10.193641,90,78.039152
-7.826975,90,78.33935
-8.53039,90,78.434097
-10.445901,90,78.520866
-11.503131,90,78.607199
-11.199936,90,78.692875
-4.302558,90,78.779644
-7.985773,90,78.864523
-8.928798,90,78.948687
-7.153405,90,79.033525
-4.528755,90,79.116304
-14.490109,90,79.200243
-8.035581,90,79.288022
-15.674626,90,79.373795
-10.556525,90,79.457554
-17.96137,90,79.541333
-12.981584,90,79.625106
-5.354053,90,79.710877
-14.109503,90,79.795651
-11.679878,90,79.879301
-9.695653,90,79.963076
-5.501401,90,80.046852
-6.489266,90,80.131809
-8.10511,90,80.215546
-8.980082,90,80.515888
-6.65906,90,80.601658
-11.122897,90,80.696405
-12.694913,90,80.78018
-10.207329,90,80.861963
-6.432939,90,80.942564
-6.835302,90,81.023348
-11.192414,90,81.104131
-10.390374,90,81.185911
-5.911721,90,81.267784
-8.408936,90,81.353556
-8.281567,90,81.436333
-8.471586,90,81.518115
-8.281876,90,81.600894
-12.203284,90,81.68467
-5.414262,90,81.767449
-9.247499,90,81.848233
-9.401012,90,81.928144
-7.927678,90,82.009927
-11.323127,90,82.09071
-5.151927,90,82.171509
-11.916329,90,82.25128
-11.300765,90,82.333061
-3.529155,90,82.633775
-4.293325,90,82.737497
-7.069113,90,82.823269
-8.695446,90,82.904676
-10.520281,90,82.986456
-8.230787,90,83.066483
-10.599355,90,83.1473
-12.679977,90,83.228051
-12.056891,90,83.309833
-11.393226,90,83.397598
-14.144703,90,83.480378
-7.94116,90,83.563052
-8.648866,90,83.646858
-13.941867,90,83.729635
-9.620933,90,83.813384
-8.485077,90,83.897237
-10.871606,90,83.981013
-9.963379,90,84.063793
-4.834602,90,84.149562
-7.854769,90,84.232513
-8.747907,90,84.317286
-10.645382,90,84.404055
-6.937056,90,84.486844
-10.041752,90,84.789863
-2.684277,90,84.886653
-10.152119,90,84.976424
-10.028976,90,85.059617
-7.457739,90,85.14439
-11.745599,90,85.228166
-10.256044,90,85.311942
-9.429964,90,85.39871
-9.570026,90,85.482486
-14.345366,90,85.566262
-11.594664,90,85.64904
-9.270136,90,85.73182
-11.98275,90,85.812604
-7.384499,90,85.894268
-9.621409,90,85.976049
-11.22709,90,86.057831
-3.780997,90,86.141615
-7.906257,90,86.222392
-10.142453,90,86.302178
-4.166866,90,86.383959
-10.138302,90,86.464743
-6.430376,90,86.545528
-9.82231,90,86.840737
-7.570428,90,86.931507
-8.931063,90,87.023261
-8.853784,90,87.106041
-17.722919,90,87.189817
-4.032683,90,87.271598
-12.344022,90,87.352382
-12.0687,90,87.434164
-9.92894,90,87.515944
-10.538519,90,87.598723
-14.748857,90,87.680505
-5.551521,90,87.761289
-7.879267,90,87.842073
-9.462649,90,87.92311
-9.64038,90,88.002898
-10.584383,90,88.083681
-9.033464,90,88.166019
-4.847855,90,88.245811
-9.956423,90,88.327578
-12.048909,90,88.40936
-8.623632,90,88.492139
-6.950599,90,88.574428
-8.818026,90,88.657207
-4.330748,90,88.957431
-10.103259,90,89.048189
-5.594573,90,89.14094
-11.224899,90,89.225725
-7.147306,90,89.320473
-5.19701,90,89.40454
-10.666445,90,89.489283
-5.016629,90,89.574056
-6.029983,90,89.662832
-7.949557,90,89.746613
-9.531689,90,89.830371
-5.662995,90,89.914099
-7.116378,90,89.997903
-9.666155,90,90.081655
-10.267345,90,90.165089
-10.541821,90,90.247868
-9.891357,90,90.331643
-6.463452,90,90.416416
-11.855177,90,90.50584
-8.511323,90,90.589616
-10.233446,90,90.673392
-7.049872,90,90.755173
-5.659842,90,90.836955
-8.950056,90,91.125072
-8.297021,90,91.224805
-7.435862,90,91.315564
-5.644151,90,91.399339
-7.281401,90,91.483115
-8.973972,90,91.564896
-13.537386,90,91.644683
-6.904901,90,91.725467
-7.290112,90,91.806251
-10.115986,90,91.886192
-6.454494,90,91.966959
-9.064013,90,92.048763
-7.403459,90,92.129524
-4.819943,90,92.210307
-7.733266,90,92.290096
-7.805443,90,92.369881
-8.080984,90,92.449667
-8.065527,90,92.532448
-8.865984,90,92.613231
-5.679222,90,92.693018
-10.90308,90,92.772815
-13.542718,90,92.853592
-10.878732,90,92.942499
-5.187011,90,93.270621
-7.680533,90,93.366364
-5.761081,90,93.455127
-7.430487,90,93.545884
-7.076109,90,93.632653
-11.724151,90,93.721414
-9.159936,90,93.805534
-8.283959,90,93.89318
-9.597343,90,93.979949
-11.163771,90,94.064734
-9.352593,90,94.149496
-11.938104,90,94.232274
-23.248734,90,94.317075
-5.946354,90,94.402817
-8.41799,90,94.488619
-5.130032,90,94.575356
-4.199696,90,94.661128
-10.562584,90,94.745183
-11.629828,90,94.827952
-9.922997,90,94.912645
-11.690357,90,94.997393
-5.749892,90,95.085171
-9.891933,90,95.168934
-11.062236,90,95.46913
-7.997834,90,95.560886
-6.038329,90,95.648652
-5.936786,90,95.732428
-9.551082,90,95.815206
-13.493578,90,95.898185
-10.468293,90,95.978969
-3.059794,90,96.059753
-8.394203,90,96.140537
-8.691585,90,96.221321
-5.301034,90,96.302105
-11.38757,90,96.382889
-9.049831,90,96.462675
-8.261498,90,96.545454
-11.930995,90,96.628232
-7.600491,90,96.708528
-11.247036,90,96.789312
-7.368517,90,96.870095
-7.548227,90,96.95053
-8.798249,90,97.031314
-11.150712,90,97.112098
-6.908818,90,97.191884
-7.721792,90,97.483104
-9.954169,90,97.572864
-6.231099,90,97.658634
-8.19868,90,97.741413
-8.53525,90,97.823196
-7.79281,90,97.903098
-6.525733,90,97.982884
-7.188892,90,98.063668
-8.196067,90,98.144452
-10.447285,90,98.224239
-6.227496,90,98.305023
-9.674045,90,98.384809
-10.340783,90,98.46659
-9.44793,90,98.549399
-0.136317,90,98.634494
-6.274626,90,98.721262
-10.945855,90,98.805044
-16.220221,90,98.889205
-11.39441,90,98.972992
-8.608289,90,99.055691
-6.867182,90,99.139832
-7.877174,90,99.223896
-8.995444,90,99.308645
-13.180596,90,99.609149
-12.49202,90,99.699907
-4.791235,90,99.790665
