#{"t_start": 1651713549.0551136, "env_id": null}
r,l,t
-102.419655,15,3.125347
-121.736857,15,3.137476
-28.669585,15,3.145491
-119.814181,15,3.165537
-186.755954,15,3.177598
-92.924855,15,3.18561
-32.343656,15,3.197681
-188.178537,15,3.205695
-113.599332,15,3.217748
-16.468411,15,3.237805
-328.275619,15,3.245831
-28.143245,15,3.257886
-111.140801,15,3.2659
-106.726468,15,3.28603
-130.619901,15,3.298157
-124.390923,15,3.306204
-89.609379,15,3.318327
-92.267631,15,3.326342
-250.620535,15,3.346408
-115.648616,15,3.3585
-94.552472,15,3.366513
-216.698863,15,3.378624
-164.250887,15,3.386638
-106.044235,15,3.406728
-235.438768,15,3.418783
-157.014519,15,3.426795
-212.092026,15,3.438852
-73.43242,15,3.446888
-84.804205,15,3.466994
-41.020307,15,3.479053
-121.888693,15,3.660305
-37.917289,15,3.678418
-68.897034,15,3.690526
-225.995144,15,3.70063
-60.66594,15,3.710703
-68.378875,15,3.73079
-66.890303,15,3.740831
-91.041187,15,3.750859
-92.600811,15,3.768922
-58.60038,15,3.781046
-30.09881,15,3.791175
-34.430169,15,3.801277
-78.788152,15,3.811359
-49.503364,15,3.829475
-307.41345,15,3.841587
-113.370843,15,3.851615
-211.075058,15,3.861674
-20.123997,15,3.869688
-78.007703,15,3.889776
-53.222162,15,3.901862
-101.241906,15,3.911925
-55.290009,15,3.921979
-23.155745,15,3.932009
-64.259365,15,3.942078
-62.109579,15,3.952107
-55.477953,15,3.970171
-101.138367,15,3.980248
-57.39296,15,3.992294
-60.47987,15,4.002364
-141.998506,15,4.012392
-280.366748,15,4.022508
-99.118855,15,4.03255
-47.963939,15,4.042645
-278.372231,15,4.060706
-235.288528,15,4.07275
-50.53926,15,4.082879
-275.282014,15,4.090892
-42.138061,15,4.102951
-74.402375,15,4.113
-52.252465,15,4.131068
-136.590217,15,4.143193
-95.486412,15,4.151207
-169.978189,15,4.163265
-119.17072,15,4.173295
-144.670424,15,4.183402
-288.707041,15,4.193431
-94.614221,15,4.211534
-140.881368,15,4.223809
-183.406675,15,4.233839
-86.136611,15,4.243893
-258.851344,15,4.253922
-220.134429,15,4.263957
-129.196062,15,4.282062
-41.523696,15,4.294119
-16.797799,15,4.304234
-318.31381,15,4.31435
-83.329993,15,4.324407
-77.064547,15,4.342475
-63.09667,15,4.352533
-127.619349,15,4.364582
-112.552152,15,4.374611
-99.667237,15,4.384679
-162.699588,15,4.394733
-58.898533,15,4.412836
-68.658388,15,4.424906
-71.606679,15,4.434935
-330.897821,15,4.44499
-67.129681,15,4.453011
-111.136429,15,4.473092
-86.075911,15,4.485175
-42.409432,15,4.49319
-85.649445,15,4.505278
-45.019974,15,4.51531
-180.856712,15,4.525371
-125.973214,15,4.543489
-269.40627,15,4.553518
-31.40331,15,4.565725
-68.200161,15,4.575796
-139.017444,15,4.58588
-129.976476,15,4.595907
-94.054292,15,4.613979
-128.518426,15,4.624038
-194.767165,15,4.63608
-72.871355,15,4.646133
-180.283186,15,4.656162
-72.753158,15,4.666217
-232.764269,15,4.684288
-64.735804,15,4.696331
-44.373993,15,4.706387
-160.471717,15,4.714404
-60.761666,15,4.726438
-102.458708,15,4.736466
-75.521149,15,4.754621
-132.537215,15,4.766665
-79.731997,15,4.776693
-59.657392,15,4.786748
-79.872646,15,4.796777
-55.628623,15,4.806878
-138.89946,15,4.816919
-88.771685,15,4.835039
-43.3726,15,4.847108
-79.966179,15,4.855123
-56.560586,15,4.867178
-150.538603,15,4.877206
-43.813398,15,4.88726
-55.234834,15,4.897288
-33.230797,15,4.915358
-162.096974,15,4.927433
-98.243086,15,4.93748
-75.573153,15,4.94756
-572.337843,15,4.957599
-123.282388,15,4.967654
-233.725854,15,4.977701
-33.321829,15,4.99578
-374.219951,15,5.007893
-35.311319,15,5.017927
-116.376444,15,5.027984
-23.466672,15,5.038984
-55.82791,15,5.049039
-82.775608,15,5.059069
-66.020074,15,5.07717
-129.160665,15,5.08925
-65.976944,15,5.09928
-218.231006,15,5.109335
-142.737164,15,5.119365
-76.807228,15,5.129465
-200.043814,15,5.149722
-57.927589,15,5.159752
-255.083372,15,5.16981
-97.728448,15,5.179865
-20.682598,15,5.197963
-124.732778,15,5.210065
-49.659964,15,5.220094
-410.142291,15,5.23019
-289.73708,15,5.248238
-198.644319,15,5.258266
-209.117434,15,5.451248
-54.957454,15,5.471315
-36.585012,15,5.481336
-173.193702,15,5.501385
-32.654903,15,5.511423
-105.228972,15,5.531526
-112.872442,15,5.54163
-346.084486,15,5.561809
-73.093174,15,5.571867
-36.685256,15,5.581948
-83.568138,15,5.600084
-79.032723,15,5.612206
-123.458759,15,5.622284
-53.673347,15,5.64038
-48.622581,15,5.65249
-107.295762,15,5.662516
-138.805133,15,5.672574
-93.932049,15,5.690642
-71.738733,15,5.702676
-38.206275,15,5.712738
-20.888695,15,5.720753
-41.447,15,5.732807
-28.407591,15,5.742836
-167.142622,15,5.760931
-79.329444,15,5.772999
-162.984893,15,5.783027
-200.252439,15,5.793113
-35.345802,15,5.803139
-39.876569,15,5.813201
-56.307708,15,5.823233
-74.849638,15,5.841302
-278.357482,15,5.853356
-76.463914,15,5.86137
-136.734938,15,5.873424
-60.076664,15,5.881439
-93.26178,15,5.901534
-78.979325,15,5.91359
-143.711302,15,5.921602
-192.483553,15,5.933636
-21.21162,15,5.94165
-246.501335,15,5.96173
-24.711394,15,5.973809
-77.456737,15,5.981853
-61.014339,15,5.993947
-109.21197,15,6.00196
-52.802732,15,6.014044
-265.238223,15,6.034114
-98.362984,15,6.042126
-41.548437,15,6.054178
-113.275947,15,6.062192
-146.099094,15,6.08226
-329.205435,15,6.094378
-208.599034,15,6.102391
-138.040567,15,6.114498
-167.348692,15,6.122514
-57.175633,15,6.142659
-64.559703,15,6.15472
-55.410637,15,6.162734
-104.672361,15,6.174805
-28.408464,15,6.192917
-75.950186,15,6.202946
-42.311595,15,6.214998
-44.542061,15,6.223036
-111.501994,15,6.235122
-23.70095,15,6.253156
-121.231428,15,6.263184
-69.442717,15,6.275218
-37.048196,15,6.283233
-51.473911,15,6.295342
-48.857292,15,6.313376
-95.034258,15,6.323408
-205.387114,15,6.335445
-79.639664,15,6.343459
-54.226944,15,6.355512
-86.031821,15,6.373578
-191.229561,15,6.383637
-32.952999,15,6.395705
-69.73374,15,6.403719
-46.296001,15,6.415795
-135.174814,15,6.433923
-60.095848,15,6.443955
-90.793565,15,6.45601
-48.540019,15,6.464024
-96.989871,15,6.476079
-17.642523,15,6.494154
-197.537108,15,6.504194
-92.392791,15,6.516247
-119.047949,15,6.524262
-137.508006,15,6.53634
-62.070032,15,6.55449
-511.229148,15,6.56452
-135.504028,15,6.576576
-70.999703,15,6.584591
-79.956946,15,6.604733
-72.913475,15,6.616827
-69.235994,15,6.624842
-190.784438,15,6.637005
-83.263007,15,6.645019
-46.485144,15,6.665088
-68.18863,15,6.677167
-25.133864,15,6.685204
-34.1779,15,6.69727
-85.454214,15,6.705285
-42.656207,15,6.725353
-104.409961,15,6.737406
-93.696804,15,6.74542
-46.341399,15,6.757508
-31.431296,15,6.765524
-61.625529,15,6.785593
-36.478989,15,6.797696
-36.851738,15,6.805711
-32.96227,15,6.817807
-74.46237,15,6.825821
-47.371081,15,6.845952
-69.184401,15,6.858008
-114.871976,15,6.866022
-62.685403,15,6.878076
-38.510069,15,6.886091
-84.283928,15,6.906218
-81.205231,15,6.918286
-149.973534,15,6.926301
-67.818909,15,6.938542
-154.120702,15,6.946582
-23.425686,15,6.966677
-86.86407,15,6.978753
-172.29289,15,6.986768
-43.37353,15,6.998854
-28.989193,15,7.016936
-40.426395,15,7.026963
-195.825538,15,7.039053
-52.301872,15,7.047067
-121.542027,15,7.059118
-45.886816,15,7.067146
-21.802161,15,7.087244
-70.768066,15,7.099332
-65.943707,15,7.107346
-80.997497,15,7.119405
-17.108357,15,7.320812
-69.674056,15,7.3389
-68.760622,15,7.348987
-39.411355,15,7.361079
-87.368233,15,7.36912
-78.296718,15,7.381208
-47.253398,15,7.401311
-84.459399,15,7.41134
-22.322871,15,7.421428
-43.946429,15,7.429478
-27.880415,15,7.449578
-132.721909,15,7.461637
-92.163632,15,7.469677
-75.445598,15,7.481759
-48.875615,15,7.489803
-69.372035,15,7.501889
-43.704558,15,7.519972
-105.243743,15,7.529997
-41.563563,15,7.542048
-197.793323,15,7.550059
-116.375494,15,7.570138
-27.621216,15,7.582191
-52.477934,15,7.590205
-51.262573,15,7.602258
-37.488701,15,7.610273
-36.546045,15,7.630339
-46.77106,15,7.642399
-26.163187,15,7.650414
-76.766013,15,7.662532
-42.528892,15,7.670547
-19.59125,15,7.690638
-47.559174,15,7.702693
-36.053758,15,7.710708
-43.202304,15,7.72279
-128.211528,15,7.730805
-23.285021,15,7.750873
-46.570507,15,7.762956
-45.801384,15,7.770972
-25.832218,15,7.783026
-161.043796,15,7.79104
-156.611283,15,7.811147
-64.392654,15,7.82323
-214.920365,15,7.831245
-48.892777,15,7.843488
-48.234492,15,7.851503
-23.533323,15,7.871571
-32.60971,15,7.883699
-58.729612,15,7.891714
-97.272714,15,7.903769
-129.148171,15,7.911783
-45.082226,15,7.931854
-61.908699,15,7.943932
-114.59411,15,7.951946
-104.171559,15,7.964033
-47.019702,15,7.972048
-58.468651,15,7.992116
-52.450272,15,8.004225
-22.422335,15,8.012269
-80.671999,15,8.024328
-56.557084,15,8.032342
-18.276531,15,8.052386
-45.210111,15,8.064443
-219.864543,15,8.072457
-58.975282,15,8.084535
-172.479438,15,8.092581
-152.176414,15,8.112691
-47.862688,15,8.124803
-160.185009,15,8.132817
-30.564598,15,8.144919
-105.831547,15,8.152936
-106.796256,15,8.173022
-65.662615,15,8.185074
-113.099551,15,8.193088
-69.054207,15,8.205197
-74.543782,15,8.213211
-60.641545,15,8.233293
-112.322163,15,8.24539
-59.302131,15,8.253404
-64.828564,15,8.265451
-28.633008,15,8.283498
-41.208691,15,8.293525
-70.263341,15,8.305624
-25.980433,15,8.313638
-19.499337,15,8.325702
-48.701209,15,8.343814
-162.555374,15,8.353847
-40.011676,15,8.3659
-98.116453,15,8.373914
-35.305549,15,8.386036
-96.308208,15,8.404099
-44.405257,15,8.414128
-73.268608,15,8.426181
-89.829042,15,8.434202
-42.48488,15,8.446465
-16.035352,15,8.464541
-48.526489,15,8.47458
-39.072309,15,8.486674
-155.850918,15,8.494686
-30.469158,15,8.506767
-104.519503,15,8.524857
-91.161878,15,8.534887
-97.911944,15,8.546998
