Number of Episodes,Rewards
4500,-183.57268077999998
4590,-181.94669899999997
4680,-181.23396768
4770,-182.47502112
4860,-183.11261038
4950,-181.32653344000002
5040,-179.42964306000005
5130,-178.86248622000002
5220,-182.73747735999999
5310,-181.66814137999998
5400,-180.88970564
5490,-180.2450368
5580,-178.17126972000003
5670,-174.77877964
5760,-177.20631816000002
5850,-176.66722464000003
5940,-177.63680015999998
6030,-177.77244081999996
6120,-178.71921967999998
6210,-178.595787
6300,-174.61897315999997
6390,-175.03670096000002
6480,-174.14851948000003
6570,-173.708854
6660,-172.30577612
6750,-171.66037738
6840,-172.44943882
6930,-170.95995290000002
7020,-170.53364574
7110,-167.81535762
7200,-167.25808864
7290,-167.49840804000002
7380,-168.251772
7470,-165.04654595999997
7560,-166.47359342
7650,-163.54555492
7740,-163.48995846
7830,-164.88712329999998
7920,-163.02882365999997
8010,-159.21678456
8100,-159.5457464
8190,-157.27123736000001
8280,-157.48204754000002
8370,-156.62127902000003
8460,-156.62301200000002
8550,-156.2643872
8640,-155.57077812
8730,-155.63285434000002
8820,-155.77173645999997
8910,-155.58450430000002
9000,-157.47435810000005
9090,-156.92683616000002
9180,-160.69727730000002
9270,-158.75530442
9360,-154.4319097
9450,-153.37784122000002
9540,-152.74003546
9630,-153.57359364
9720,-148.07672358000002
9810,-150.61979798000002
9900,-148.70739504000002
9990,-148.68701424
10080,-148.700813
10170,-148.97976664
10260,-146.59503546
10350,-145.66476276
10440,-143.94263811999997
10530,-142.59461539999998
10620,-140.13007092
10710,-139.37492106000002
10800,-139.40256630000002
10890,-139.67102192000002
10980,-139.96530280000002
11070,-136.30270494
11160,-136.62430694000003
11250,-135.54453118000004
11340,-134.50222052000004
11430,-135.09559534000002
11520,-134.43505674
11610,-134.58622146
11700,-132.97114358000002
11790,-134.14619550000003
11880,-130.28348766000002
11970,-128.94997536
12060,-127.68102204
12150,-125.67228046
12240,-125.65020304000001
12330,-124.4463484
12420,-123.22246218000001
12510,-122.44580760000001
12600,-122.41217486000001
12690,-121.85936158
12780,-120.82208724000003
12870,-120.15322076000001
12960,-119.13764960000002
13050,-118.38819724000001
13140,-117.07909384
13230,-117.35395690000001
13320,-116.77318222000001
13410,-116.0362374
13500,-114.30796838
13590,-114.95508160000001
13680,-110.25668582
13770,-110.56303966000002
13860,-110.97851134000001
13950,-111.4693439
14040,-114.5691584
14130,-114.40849492
14220,-114.76481198
14310,-112.40328006000001
14400,-111.64978370000001
14490,-112.11239778
14580,-112.53742172
14670,-111.7698859
14760,-110.51200332
14850,-111.66394828
14940,-111.56827879999999
15030,-110.28749140000001
15120,-109.76377374000002
15210,-108.18158642000002
15300,-107.00967948
15390,-106.34323042
15480,-105.53480650000002
15570,-105.26223892000002
15660,-104.48063616
15750,-104.05575407999999
15840,-104.11056602000001
15930,-103.84646352000001
16020,-104.0100882
16110,-104.7545502
16200,-105.00197082000001
16290,-103.18584568000001
16380,-103.06872408000001
16470,-102.68929206
16560,-100.61292227999999
16650,-101.60698266000001
16740,-100.39246466
16830,-99.62320154
16920,-98.98317286
17010,-98.76971412
17100,-97.927545
17190,-97.52955683999998
17280,-97.67856289999999
17370,-97.4219992
17460,-99.11745362000002
17550,-98.25037230000002
17640,-98.74160224
17730,-95.71030372
17820,-96.31337556
17910,-96.6308323
18000,-96.42362424
18090,-96.03462426
18180,-96.58766672000002
18270,-95.79842826000001
18360,-95.12319866
18450,-94.10963942
18540,-89.83659931999999
18630,-88.3492487
18720,-87.18076182000001
18810,-86.85928626
18900,-86.65117375999999
18990,-85.38253194
19080,-84.57759062000001
19170,-84.43325478000001
19260,-84.84920506000002
19350,-82.3958173
19440,-82.23149888
19530,-83.28508556000001
19620,-84.06471756
19710,-84.93974278
19800,-84.44870162
19890,-83.16414498
19980,-82.93096572
20070,-82.5388822
20160,-81.50893338
20250,-80.85894212000001
20340,-80.53575114
20430,-78.59311022
20520,-78.45062062000001
20610,-77.60018388000002
20700,-76.74003688
20790,-76.05141864000001
20880,-75.40574050000001
20970,-74.7311054
21060,-74.48263210000002
21150,-72.76563696000001
21240,-72.88814248000001
21330,-71.54515294000001
21420,-70.71975067999999
21510,-70.49003248
21600,-70.16044614
21690,-71.49633054000002
21780,-70.82391514000001
21870,-69.64857900000001
21960,-67.81516172
22050,-68.31750602
22140,-67.4129064
22230,-67.83536986
22320,-66.8815483
22410,-66.32171192
22500,-66.0023427
22590,-64.38855364
22680,-63.68183266
22770,-62.90781898
22860,-62.79031194
22950,-62.81190282
23040,-62.495908920000005
23130,-62.44712762000001
23220,-62.254846560000004
23310,-61.78040892
23400,-61.28796035999999
23490,-60.85886876
23580,-60.129880459999995
23670,-60.0727307
23760,-59.312632140000005
23850,-59.72676046
23940,-59.4801761
24030,-58.54796352
24120,-58.056066200000004
24210,-56.55451696
24300,-56.4253528
24390,-56.32895598
24480,-56.63578884
24570,-56.00233084
24660,-56.31846604
24750,-56.2855227
24840,-55.06450822
24930,-54.902365620000005
25020,-54.239711740000004
25110,-53.28467716
25200,-52.82722896
25290,-52.96216755999999
25380,-52.76687006
25470,-52.6069599
25560,-52.229659559999995
25650,-52.63270132
25740,-52.36765188
25830,-52.28312184
25920,-52.981228120000004
26010,-52.48025366
26100,-52.20097318
26190,-50.6689654
26280,-50.73435032
26370,-51.302182380000005
26460,-51.595277380000006
26550,-51.09293662
26640,-50.835914779999996
26730,-50.262664380000004
26820,-49.81732032000001
26910,-49.7416346
27000,-49.965956219999995
27090,-50.04485182
27180,-49.88381966
27270,-49.61369342
27360,-49.099873259999995
27450,-48.50343196
27540,-48.57381226
27630,-49.0018264
27720,-48.52244044
27810,-48.45437468000001
27900,-48.90131644
27990,-48.816886440000005
28080,-48.99992710000001
28170,-48.41742154000001
28260,-48.78070118
28350,-47.98751602
28440,-48.03882230000001
28530,-47.31901654
28620,-46.7421105
28710,-46.85155944
28800,-46.457877460000006
28890,-46.416698260000004
28980,-46.55395114
29070,-47.130894500000004
29160,-47.14789580000001
29250,-46.98461704
29340,-47.457353260000005
29430,-47.300469080000006
29520,-47.07754124000001
29610,-46.86282328000001
29700,-46.91911034
29790,-46.39925168
29880,-46.44114298
29970,-46.64059048
30060,-46.46911172
30150,-46.09126034
30240,-45.93880164
30330,-45.67168292
30420,-45.87463292
30510,-46.61618612
30600,-45.93603808
30690,-45.8243317
30780,-45.48934838
30870,-45.340171719999994
30960,-44.66135474
31050,-44.47462832
31140,-44.26700232
31230,-44.133750719999995
31320,-44.67999134
31410,-44.03361598
31500,-43.39355466
31590,-42.935774720000005
31680,-42.68035016
