#{"t_start": 1651711458.952147, "env_id": null}
r,l,t
-54.647022,90,39.550122
-17.724875,90,39.633289
-25.131756,90,39.714258
-64.979952,90,39.794659
-27.805128,90,39.87506
-46.023629,90,39.953513
-48.138355,90,40.026014
-28.535213,90,40.106408
-59.289041,90,40.186983
-18.087984,90,40.267502
-51.945626,90,40.337893
-28.036652,90,40.418326
-17.98432,90,40.680558
-24.631872,90,40.761159
-25.080002,90,40.835047
-24.889717,90,40.919659
-31.636205,90,40.997767
-59.47405,90,41.08238
-37.734923,90,41.167026
-73.959381,90,41.236023
-19.858289,90,41.320614
-27.689979,90,41.414356
-45.073575,90,41.49897
-23.090894,90,41.567964
-23.593293,90,41.652576
-18.247338,90,41.737213
-36.877012,90,41.8218
-22.838919,90,41.899926
-41.895578,90,41.984521
-31.659229,90,42.069138
-22.09418,90,42.15375
-59.805564,90,42.238433
-17.886241,90,42.323004
-16.865024,90,42.401114
-30.126588,90,42.670579
-51.519118,90,42.770813
-43.165557,90,42.855425
-65.195694,90,42.940037
-20.2261,90,43.024674
-32.209085,90,43.102784
-22.569423,90,43.187417
-22.419395,90,43.256388
-58.731031,90,43.341003
-42.862826,90,43.425613
-34.290544,90,43.503722
-15.950803,90,43.578315
-40.052926,90,43.658841
-27.384736,90,43.739213
-46.95464,90,43.817675
-43.853681,90,43.890228
-36.899426,90,43.9707
-16.141136,90,44.051117
-44.31887,90,44.121489
-28.358921,90,44.201911
-17.330104,90,44.282314
-30.858984,90,44.360703
-96.801132,90,44.433069
-25.104043,90,44.705401
-35.148468,90,44.796251
-15.613428,90,44.874738
-60.010393,90,44.957182
-14.330881,90,45.037575
-26.185408,90,45.116002
-29.642123,90,45.188409
-70.180896,90,45.268849
-32.638027,90,45.347386
-27.593569,90,45.419771
-44.014754,90,45.500152
-27.614479,90,45.57881
-33.147026,90,45.651539
-36.08282,90,45.731946
-26.518223,90,45.812409
-64.829586,90,45.890752
-16.745232,90,45.96108
-18.229631,90,46.041456
-37.013845,90,46.121841
-12.226191,90,46.202178
-46.286766,90,46.292791
-29.519952,90,46.375149
-29.251045,90,46.45547
-47.141887,90,46.717146
-33.106523,90,46.805662
-15.611501,90,46.885997
-20.588875,90,46.966331
-16.308329,90,47.05891
-64.392571,90,47.139216
-32.130069,90,47.219615
-33.906818,90,47.299928
-23.910007,90,47.388408
-62.771506,90,47.468957
-22.020424,90,47.549294
-18.757557,90,47.629656
-48.641008,90,47.720033
-36.889485,90,47.802297
-30.970991,90,47.882563
-39.839963,90,47.962894
-20.06102,90,48.043228
-65.512381,90,48.131832
-21.827718,90,48.212262
-18.040868,90,48.292585
-35.385227,90,48.373012
-24.860066,90,48.453402
-41.325822,90,48.533705
-14.60406,90,48.807879
-13.084174,90,48.898428
-32.214441,90,48.978924
-20.28287,90,49.057273
-17.913733,90,49.139666
-42.721415,90,49.218143
-31.009802,90,49.298712
-39.483761,90,49.371243
-66.210607,90,49.451844
-35.786489,90,49.533011
-22.746688,90,49.613526
-49.14543,90,49.694107
-25.774965,90,49.772512
-55.659295,90,49.844851
-24.730635,90,49.925978
-59.953567,90,49.996467
-44.452384,90,50.076992
-45.346903,90,50.157441
-15.700716,90,50.23786
-32.986302,90,50.308279
-38.850128,90,50.388838
-36.610418,90,50.467289
-25.039623,90,50.731478
-25.833672,90,50.811947
-35.923991,90,50.900427
-26.770728,90,50.982816
-38.992154,90,51.063176
-35.353799,90,51.143699
-77.975246,90,51.224095
-22.443398,90,51.304421
-44.578934,90,51.384822
-45.398866,90,51.473506
-23.908176,90,51.553946
-25.056852,90,51.646645
-26.148414,90,51.735457
-38.961386,90,51.81591
-36.042699,90,51.896333
-20.109615,90,51.993669
-34.691854,90,52.07828
-57.71305,90,52.162894
-28.568814,90,52.247505
-32.347346,90,52.325614
-25.618251,90,52.410228
-19.52516,90,52.49486
-31.433515,90,52.563832
-42.920489,90,52.848926
-41.718009,90,52.927036
-44.135607,90,53.011651
-29.562166,90,53.096264
-19.238296,90,53.180887
-42.876975,90,53.265492
-14.109,90,53.350103
-17.913181,90,53.428212
-37.349725,90,53.512828
-72.640547,90,53.58182
-39.93573,90,53.666443
-47.203421,90,53.753067
-35.833351,90,53.833496
-27.49963,90,53.911862
-16.699807,90,53.984298
-50.986583,90,54.06463
-22.668846,90,54.145223
-17.71889,90,54.223702
-19.465713,90,54.296087
-20.26935,90,54.37653
-33.877526,90,54.455045
-47.89367,90,54.527367
-34.456168,90,54.607879
-44.61016,90,54.879672
-25.050024,90,54.97044
-21.692917,90,55.051147
-36.996865,90,55.131553
-29.235392,90,55.201946
-28.813739,90,55.282434
-21.993765,90,55.360937
-30.766601,90,55.433469
-17.442691,90,55.513924
-58.331635,90,55.584234
-25.134762,90,55.664721
-17.490471,90,55.745217
