Number of Episodes,Rewards
750,-124.74750666000001
765,-126.71869572000001
780,-131.39985402
795,-128.66999822
810,-133.53115718
825,-138.23402918
840,-140.98542
855,-140.85230597999998
870,-142.3399474
885,-141.4215501
900,-142.79000096
915,-142.63674186
930,-143.83664186000001
945,-143.23614946
960,-141.68347414
975,-141.48597786
990,-143.25205622000004
1005,-143.35401202000003
1020,-146.31183044
1035,-147.00627824
1050,-147.70774587999998
1065,-146.95182814
1080,-145.44078028000004
1095,-146.91015550000003
1110,-148.11406264000001
1125,-147.92501226000002
1140,-150.18437902000002
1155,-147.16127346
1170,-147.34200650000002
1185,-146.84625634
1200,-147.16216455999998
1215,-148.57067145999997
1230,-148.6075918
1245,-147.2774943
1260,-143.83862782
1275,-151.2111952
1290,-148.79802332
1305,-150.2142688
1320,-151.35769422
1335,-150.86357824
1350,-152.0803158
1365,-152.1865996
1380,-152.4738191
1395,-152.17772693999999
1410,-153.8532039
1425,-155.48314310000004
1440,-157.98345572000002
1455,-152.41947320000003
1470,-155.10780574
1485,-152.775862
1500,-150.76156473999998
1515,-151.07203072000001
1530,-148.56272292
1545,-151.3855092
1560,-145.07323426000002
1575,-138.92730300000002
1590,-136.1656994
1605,-137.34176922
1620,-137.1033083
1635,-140.03403010000002
1650,-140.30173100000002
1665,-141.0896787
1680,-139.34908650000003
1695,-138.40574372000003
1710,-136.05455714000001
1725,-135.95565838
1740,-132.48587236
1755,-134.75072312000003
1770,-138.8578276
1785,-141.88752448
1800,-143.74242049999998
1815,-139.93583378
1830,-143.53946112
1845,-143.44942982
1860,-139.0345469
1875,-139.01209768
1890,-138.04220877999998
1905,-138.17253250000002
1920,-137.24195098
1935,-138.44309320000002
1950,-138.75719511999998
1965,-136.95851824
1980,-140.81500556
1995,-152.47502425999997
2010,-156.28436763999997
2025,-149.052242
2040,-148.40617002
2055,-146.30092796
2070,-144.24236408000002
2085,-145.74428208
2100,-145.14571398
2115,-144.30723828
2130,-145.25564648000002
2145,-146.48585636000004
2160,-144.27988392000003
2175,-143.22091824000003
2190,-136.39499999999998
2205,-135.75049171999999
2220,-132.83715212
2235,-133.96962646000003
2250,-133.95877950000002
2265,-130.26572588000002
2280,-126.78770684
2295,-124.50437176000001
2310,-126.47069422000001
2325,-126.82048888000001
2340,-126.47098312000001
2355,-125.89361942000001
2370,-125.46877514
2385,-126.36916864
2400,-126.05132613999999
2415,-126.61806813999999
2430,-126.74221782000001
2445,-126.93622262000001
2460,-124.72022132000001
2475,-125.26988544000001
2490,-128.67698892
2505,-126.38591284
2520,-119.77156994
2535,-120.56645976
2550,-118.95607648000001
2565,-120.42112220000001
2580,-117.22147036000001
2595,-116.33944628
2610,-119.46080346
2625,-119.84565864
2640,-118.8426521
2655,-118.53474192
2670,-120.22258286000002
2685,-119.74158484
2700,-129.33258884000003
2715,-127.50181048000002
2730,-124.14227554000001
2745,-112.32770184000002
2760,-107.47407912
2775,-107.84771529999999
2790,-109.00186066
2805,-108.65730640000001
2820,-110.00162548000002
2835,-108.45861114
2850,-110.12359772
2865,-113.00699198000001
2880,-112.051704
2895,-116.43246285999999
2910,-120.24548531999999
2925,-120.22776246
2940,-122.21334221999999
2955,-125.18575979999999
2970,-126.88858066
2985,-128.1773779
3000,-129.21457178
3015,-128.60779904
3030,-131.32370978
3045,-130.78217908
3060,-133.51203486
3075,-134.85888136000003
3090,-135.75217152
3105,-143.31566832
3120,-143.35933462
3135,-143.0587918
3150,-142.27028596000002
3165,-141.90923056000003
3180,-142.3923478
3195,-140.71741341999999
3210,-142.318622
3225,-141.38756944000002
3240,-138.71189626
3255,-140.88988812
3270,-143.28495132
3285,-136.93552806000002
3300,-135.92559064
3315,-139.38284334
3330,-140.00012272
3345,-139.79855344
3360,-135.48971146000002
3375,-139.35815716000002
3390,-141.28362453999998
3405,-143.06952564
3420,-144.05224548
3435,-145.5192663
3450,-137.83018176
3465,-142.14045566
3480,-143.97291228
3495,-147.927906
3510,-148.96726228
3525,-147.42517694
3540,-146.81497151999997
3555,-147.2801453
3570,-145.48822495999997
3585,-145.98153793999998
3600,-144.37389702000002
3615,-143.79619722000004
3630,-144.06856564000003
3645,-141.18556218
3660,-137.56033499999998
3675,-138.44563051999998
3690,-136.39020374
3705,-133.5882507
3720,-133.28948989999998
3735,-130.17056732
3750,-130.4801406
3765,-132.69336008
3780,-135.28039113999998
3795,-135.72963846
3810,-131.98341572
3825,-131.16286728
3840,-130.48487112
3855,-123.04302795999999
3870,-122.84478039999999
3885,-119.70323433999998
3900,-119.56065177999999
3915,-118.55942288
3930,-118.29216298
3945,-119.26740282000002
3960,-120.38519172000001
3975,-119.82425802
3990,-119.15857243999999
4005,-117.03843868
4020,-117.4481993
4035,-117.88163995999999
4050,-124.40626368000001
4065,-119.78472704
4080,-121.27064646
4095,-121.77346990000001
4110,-122.66960444000001
4125,-117.43079718
4140,-117.47622546
4155,-116.70480620000001
4170,-115.11788240000001
4185,-114.15480028
4200,-109.66550693999999
4215,-105.37542436
4230,-103.98744364000001
4245,-98.2985021
4260,-98.52528502
4275,-99.29222938
4290,-102.05956868000001
4305,-102.74008610000001
4320,-102.36618980000001
4335,-101.79840314000002
4350,-105.45248612
4365,-104.56260178000001
4380,-104.139958
4395,-101.75002262
4410,-102.11295349999999
4425,-101.48248511999999
4440,-102.17311722000001
4455,-102.74705752000001
4470,-107.42089202000001
4485,-107.76424222
4500,-106.01876098
4515,-105.08341242
4530,-101.50842318
4545,-101.57954111999999
4560,-100.47876124
4575,-108.2324935
4590,-109.95060002000001
4605,-110.71223768
4620,-110.86314988
4635,-111.67468434
4650,-112.78138004
4665,-112.54892459999999
4680,-122.70671075999999
4695,-121.55412246
4710,-121.75661844
4725,-121.64228768
4740,-125.31102236
4755,-126.92866756
